KO	BSPSPC_002	BSPSPC_005	BSPSPC_018	BSPSPC_047	BSPSPC_057	BSPSPC_069	BSPSPC_073	BSPSPC_076	BSPSPC_146	BSPSPC_169	BSPSPC_171	BSPSPC_189	BSPSPC_214	BSPSPC_252	BSPSPC_287	BSPSPC_294	BSPSPC_298	BSPSPC_300	BSPSPC_325	BSPSPC_328	BSPSPC_330	BSPSPC_334	BSPSPC_337	BSPSPC_342	BSPSPC_343	BSPSPC_345	BSPSPC_353	BSPSPC_358	BSPSPC_363	BSPSPC_368	BSPSPC_369	BSPSPC_376	BSPSPC_384	BSPSPC_388	BSPSPC_393	BSPSPC_399	BSPSPC_401	BSPSPC_404	BSPSPC_414	BSPSPC_416	BSPSPC_422	BSPSPC_427	BSPSPC_437	BSPSPC_443	BSPSPC_445	BSPSPC_454	BSPSPC_456	BSPSPC_465	BSPSPC_468	BSPSPC_470	BSPSPC_475	BSPSPC_478	BSPSPC_494	BSPSPC_503	BSPSPC_506	BSPSPC_509	BSPSPC_514	BSPSPC_518	BSPSPC_525	BSPSPC_527	BSPSPC_529	BSPSPC_530	BSPSPC_532	BSPSPC_552	BSPSPC_561	BSPSPC_566	BSPSPC_569	BSPSPC_583	BSPSPC_593	BSPSPC_609	BSPSPC_624	BSPSPC_681	BSPSPC_696	BSPSPC_719
K03573	6.26	397.75	7.63	219.68	93.57	502.4	61.85	33.97	0.29	0.17	364.19	100.09	17.6	0.5	3.43	305.57	65.93	13.89	41.19	28.9	164.15	5.21	28.43	17.73	0	5.93	7	10.27	48.89	22.37	2	29.55	207.94	3.18	82	3.43	4.72	13.62	367.69	13.74	11.3	165.88	2	58.23	61.47	0.57	273.27	10.88	23.39	108.11	4.88	303.36	0.83	0	21.96	0.69	5	15.76	24.5	2.19	18.05	157.76	0.57	37.29	0	0	15.43	4.24	16	0.33	263.04	10.6	5.86	21.01
K03574	2903.84	1551.69	2476.62	2975.16	2450.68	1750.4	2083.81	1794.63	2226.98	2161.68	1655.94	3052.51	2663.7	2246.27	1290.36	2096.48	2557.61	1073.4	2235.49	4085.24	2587.02	2283.38	3384.14	2777.37	2449.78	3155.4	2781.68	2162.34	2337.25	2611.42	2648.09	2178.37	2619.68	2546.99	3420.67	2134.59	2476.45	1963.28	2081.1	1930.33	2547.98	2079.34	3039.2	2473.14	3052.32	1533.68	1873.5	2013.65	1642.76	2855.73	2131.3	2024.54	1991.83	2080.03	1517.43	1653.06	2108.81	2133.24	1342.62	1819.19	2652.21	1978.84	2673.03	3188.33	2603.02	1620.18	2520.92	3157.33	3042.17	2415.69	1238.64	2103.27	2386.33	2464.44
K03575	1854.38	2087.17	2251.83	2172.99	1838.95	1644.24	1953.11	2063.93	2158.91	2490.06	1954.17	1503.58	2142.26	1685.22	2116.94	2112.27	2032.33	2153.13	2038.62	1449.3	1890.78	2321.73	2038.18	2146.78	1595.87	1663.06	1469.6	2305.51	2024.02	1854.82	2224.85	2302.46	1649.67	2127.64	2218.34	2095.68	1874.86	2320.29	1910.08	2103.95	1837.09	1759.99	1725.22	2054.1	2279.87	2223.05	2105.05	2321.26	2090.74	1658.45	2273.21	1870.23	1671.6	2146.41	1915.49	2195.71	2263.55	1940.69	2207.73	2077.45	1694.27	2014.87	2244.76	1763.61	1645.42	2397.77	1731.88	947.63	1973.82	2363.77	2215.95	2189.25	2073.09	1631.15
K03576	12.61	398.63	28.36	221.43	96.57	506.97	61.85	33.97	6.29	6.17	364.19	101.56	19.07	2.23	32.76	334.57	78.93	10.69	48.64	29.3	170.08	9.96	29.73	18.4	1.9	4.53	23.6	26.27	49.21	73.1	8.87	63.15	226.27	17.54	85.33	4.76	5.72	13.82	367.89	14.34	11.3	173.25	2.4	107.89	57.67	1.07	298.77	16.15	24.94	221.61	8.71	303.76	1.23	3.07	21.96	11.22	22.64	20.9	24.5	2.19	13.5	186.76	34.57	40.22	0	5	17.1	5.78	29	21.33	263.04	0	5.86	21.61
K03577	12.81	398.21	28.65	209.1	96.57	514.97	59.85	15.97	6.04	6	365.02	86.56	20.65	3.48	31.76	315.57	65.6	0.52	51.14	42.97	170.75	9.21	31.73	12.82	1.5	2.86	17.6	26.27	48.79	72.6	6.87	63.15	228.77	15.46	88.83	4.76	6.47	13.82	368.89	10.17	1.14	171.54	2.4	107.51	57.67	1.07	297.1	6.38	15.27	221.61	7.92	304.01	0.4	3.07	22.29	10.53	24.5	21.76	0.33	1.86	8.67	186.76	34.57	11.01	0	5	4.35	1.97	30.33	21	262.54	0	5.86	17.6
K03578	41.44	411.29	60.53	228.5	168.39	516.28	204.47	40.81	168.87	24.17	371.68	144.06	31.7	40.48	42.43	445.49	83.85	62.26	106.47	46.89	186.92	21.54	80.52	123.39	7.62	99.53	63.29	57.94	49.21	123.35	21.04	94.67	294.52	29.29	615.87	32.34	7.05	100.99	385.56	56.6	25.46	201.7	10.57	112.97	124.01	18.46	319.85	85.15	33.86	426.03	44.81	320.59	52.74	94.18	199.3	85.22	32.58	149.9	46	99.52	15.83	253.01	147.36	308.32	33.68	42.51	34.87	7.78	59.16	112.49	296.54	179.17	56.1	30.35
K03579	16.5	398.63	23.36	306.78	144.62	503.9	259.18	20.14	142.96	5.33	369.35	111.59	60.43	81.16	6.42	446.24	55.85	4.45	115.17	7.57	168.82	59.29	67.27	13.07	13.67	101.53	19	70.94	48.79	22.6	12	176.16	207.94	9.01	586.84	46.84	4.72	131.43	370.96	12.57	32.13	209.38	36.34	81.68	122.88	13.57	282.1	11.87	15.59	383.46	36.07	318.03	17.4	37	21.79	1.02	39.06	36.71	41	10.52	8.67	178.09	79.99	12.21	7	36	147.93	2.44	16.83	67	282.3	74.67	18.44	30.64
K03580	9.01	398.63	8.36	220.18	93.57	502.57	61.85	33.97	0.54	0.17	364.19	100.09	17.6	0.5	3.43	324.57	65.93	10.29	38.64	28.9	164.15	5.63	28.43	18.4	0.4	2.53	19	10.27	49.21	22.1	6	29.15	207.94	5.01	82	4.76	4.72	13.42	367.29	13.74	11.3	169.05	2	60.06	56.87	0.57	273.77	14.55	23.59	108.61	6.91	303.36	1.23	2.67	21.96	1.02	3.14	15.9	24.5	2.19	13.5	157.76	0.57	33.22	0	0	17.1	5.58	15	0.33	263.04	0	5.86	21.01
K03581	1453.38	1082.17	1659.44	1476.74	1449.43	1088.82	1094.64	994.09	1249.2	978.12	972.64	1688.79	1303.42	1149.58	753.48	1615.76	1770.73	371.13	1698.22	1912.37	1992.92	1640.63	2613.7	2058.42	1663.26	1655.17	1327.41	1219.11	1382.91	1538.98	1939.5	1745.55	1618.74	1360.01	2154.69	1600.11	1942.32	1543.69	1581.61	883.15	2037.8	1044.25	1912.95	1559.32	2604.58	1198.62	918.72	1126.57	1040.63	1689.58	1511.01	1502.49	1453.93	1477.48	1025.3	883.6	901.32	1341.38	750.81	1277.93	2200.76	1602.76	1979.31	1862.06	2059.78	1007.35	1509.52	2139.85	2402.09	1924.18	824.15	1662.5	1423.16	1534
K03582	12.61	398.63	14.03	224.01	96.57	505.97	62.18	33.97	2.71	0.17	368.02	100.89	22.23	1.23	3.76	306.9	67.43	10.69	39.64	30.3	164.75	6.13	30.06	18.4	1.4	2.53	26.77	10.94	49.21	22.1	9.37	31.32	207.94	16.37	90.33	4.76	5.72	18.82	380.22	14.34	14.13	192.92	4.07	60.06	57.67	5.9	276.27	16.15	25.19	111.44	9.04	305.26	2.9	3.07	199.3	1.22	8	15.9	24.5	93.85	13.5	157.76	2.57	33.22	1	16.33	21.27	5.78	41	0.33	275.71	0	7.86	21.78
K03583	12.61	398.63	9.36	220.43	93.57	505.97	62.18	33.97	1.29	0.17	364.19	100.89	19.73	1.23	3.76	306.9	66.76	10.69	38.64	29.3	164.75	5.63	29.23	18.4	1.4	2.53	23.6	10.27	49.21	22.1	8.2	29.15	207.94	9.54	85.5	4.76	5.72	14.49	367.89	14.34	11.3	173.25	2.4	60.06	57.67	0.57	273.77	16.15	25.19	109.61	8.71	304.26	1.23	3.07	21.96	1.22	3.14	15.9	24.5	2.19	13.5	157.76	2.57	33.22	1	0	17.1	5.78	29.5	0.33	263.04	0	5.86	21.61
K03584	2337.9	2149.1	2759.33	2459.58	2322.09	2407.38	2174.54	2389.62	2566.6	2485.13	2117.83	1912.16	2430.07	2341.1	2432	2637.19	2289.02	2527.43	2760.47	1939.16	2282.4	2560.99	2754.89	2572.47	2358.72	2245.79	1940.05	2646.09	2643.46	2557.19	2644.44	2767.76	2361.02	2431.93	2543.51	2532.47	2423.89	2810.67	2243.18	2344.2	2312.99	1937.89	2435.13	2519.54	2748.11	2587.86	2293.6	2576.52	2323.4	2296.51	2748.01	2199.51	2118.31	2486	2108.43	2394.44	2586.42	2304.07	2435.85	2485.22	2209.67	2328.16	2986.42	2070.24	2356.97	2594.58	2181.4	2013.79	2825.36	2769.06	2314.96	2711.19	2542.26	2137.05
K03585	1650.7	4721.89	4423.98	2116.17	3273.79	4407.27	2744.21	2344.68	5609.95	3378.61	4943.76	1408.71	2711.05	2689.45	3241.78	5729.1	3719.86	2793.08	4450.33	982.32	3080.75	4572.89	1916.28	2478.11	1919.72	3016.65	2773.73	4354.19	5746.37	2634.84	1891.01	5530.32	1676.81	2999.56	3566.89	4168.13	2953.67	5637.15	4137.14	4575.59	2462.95	5001.71	2357.26	2476.27	2619.32	6495.83	4493.73	3887.87	4948.58	1828.33	6122.53	2515.6	3921.1	4685.15	5893.28	6128.89	2376.19	4719.03	4557.21	5662.97	3111.49	5109.33	3471.28	2512.77	2366.79	3199.75	3739.86	418.5	1254.95	3840	7344.11	5759.71	4039.78	2259.62
K03586	36.78	410.62	34.19	221.76	99.9	508.8	63.02	34.97	6.29	6.17	368.52	101.56	19.74	2.23	42.1	353.57	78.93	10.69	78.14	29.3	186.25	11.46	29.56	114.89	3.07	13.86	40.26	51.77	49.21	114.1	19.87	67.32	292.1	19.88	85.5	13.76	5.72	17.65	368.73	39.18	12.3	172.75	2.4	111.06	64.34	5.41	299.6	45.15	25.11	221.61	8.71	304.26	6.73	83.07	21.96	12.89	23.97	137.4	24.67	7.86	15.83	186.76	79.24	302.72	32.01	16.51	19.1	7.78	29	97.49	263.21	128.84	54.19	21.78
K03587	1031.4	1986.69	1318.81	1387.44	1116.56	2186.9	1770.58	1571.83	1501.24	1632.29	1612.17	759.86	1399.79	1303.89	1775.69	1591.11	1160.14	2337.2	1432.86	413.99	791.41	1257.8	670.6	1010.49	868.32	802.69	963.63	1702.72	1591.72	1347.3	871.59	1668.73	1316.25	1335.52	1209.86	1193.69	867.46	1557.09	1211.27	1643.21	635.21	1377.75	845.27	1218.84	723.91	1753.28	2070.83	1734.23	1487.82	905.28	1497.47	1254.39	1049.43	1320.6	1407.03	1734.35	1772.58	1315.23	1905.41	1540.96	956.48	1576.83	1446.79	884.76	677.23	1677.58	1047.44	108.16	881.47	1304.79	1924.91	1628.39	1316.26	844.95
K03588	2627.06	2258.85	2848.77	2525.35	2417.87	2522.82	2317.52	2467.96	2698.8	2668.6	2213.42	2138.87	2568.65	2493.9	2492.07	2702.15	2540.92	2542.66	2866.65	2529.26	2527.16	2836.2	3157.46	2677.02	2537.82	2384.35	2400.47	2692.2	2978.94	2663.04	2813.78	2870.1	2520.57	2587.07	3009.34	2627.49	2700.57	2977.88	2411.85	2470.99	2519.12	2105.39	2751.94	2699	3235.08	2657.92	2379.99	2750.03	2437.13	2481.05	3031.57	2382.25	2179.97	2585.75	2207.07	2575.99	2643.72	2413.93	2480.1	2533.52	2618.73	2686.8	3095.98	2325.37	2765.12	2656.62	2369.15	2340.56	2895.35	2841.87	2368.53	3005.17	2665.82	2281.88
K03589	1823.55	1505.1	1553.01	1740.03	1614.16	2093.04	2092.87	1888.71	1611.73	1733.94	1737.99	1462.78	1787.64	1914.31	2116.24	1418.47	1536.4	2500.01	1964.38	1568.25	1532.63	1294.77	1322.92	1525.13	1487.15	1662.64	1793.98	1650.78	1659.32	1800.34	1261.96	1780.61	1527.22	1816.55	1349.06	1486.36	1618.43	1406.82	1508.43	2086.54	1319.35	1636.5	1504.08	1658.83	1589.1	1514.84	1840.91	1672.6	1902.23	1345.6	1621.7	1597.09	1682.37	1546.2	1424.19	1879.97	1992.93	1705.25	1877.48	1446.79	1704.55	1843.61	1598.21	1517.39	1733.03	1949.27	1577.25	1439.63	1358.27	1332.28	1886.5	1729.87	1752.11	1637.8
K03590	1162.63	1588.17	1272	1445.43	1177.19	1793.46	1415.78	1560.48	1521.77	1605.81	1625.25	334.2	1281.34	1481.21	1790.94	1883.63	1029.21	2076.28	1756.18	527.62	896.06	1206.91	827.62	845.96	1294.27	792.47	634.75	1759.08	1663.95	1191.14	1073.96	1390.62	1558.63	1257.29	1199.32	1298.11	971.28	1694.71	1238.05	1603.81	798.08	1171.56	988.78	1332.65	857.83	1620.16	1812.19	1725.85	1451.19	1044.62	1651.7	1306.76	868	1313.71	1341.8	1674.54	1852.03	1268.07	1835.51	1421.18	710.59	1357.9	1574.43	699.02	754.73	1802.93	1042.15	192.85	698.91	1172.54	1891.85	1585.93	1351.81	799.51
K03591	5.88	397.55	6.65	219.68	93.57	502.4	61.85	33.97	0.29	0.17	364.19	100.09	17.6	0.5	3.43	305.57	65.93	10.29	38.14	28.9	164.15	5.21	28.43	17.48	0	2.53	1	10.27	48.29	21.77	2	29.15	207.94	2.93	82	3.43	4.72	13.42	367.29	13.74	11.3	165	2	57.85	56.87	0.57	273.27	10.38	23.39	107.86	2.46	303.36	0.83	0	21.96	0	3.14	15.76	24.5	2.19	10.25	157.76	0.57	32.77	0	0	14.93	4.24	15	0.33	263.04	0	5.86	21.01
K03592	213.38	525.83	356.61	253.01	347.12	680.26	283.7	131.74	683.11	171.24	529.64	238.36	215.24	105.9	113.36	705.06	266.88	138.5	422.07	88.15	341.05	222.87	314.87	153.3	216.78	374.04	259.83	330.2	74.1	289.15	102.72	602.55	328.68	101.87	271.22	251.1	628.17	396.9	547.46	321.46	218.87	383.86	186.34	216.51	226.39	358.71	693.7	228.56	622.64	300.66	654.35	373.88	536.38	524.59	259.4	325.35	64.76	502.48	194.59	290.88	88.92	709.88	355.84	522.76	148.06	114.48	292.88	153.76	152.38	357.68	517.2	423.03	191.83	181.12
K03593	975.49	1564.98	1107.31	1259.38	1012.39	1158.25	1220.03	1433.5	1411.13	1568.48	1533.41	319.96	1101.58	1192.36	1741.79	1413.7	951.81	1794.76	1078.45	229.62	748.14	1104.77	558.01	721.6	848.18	730.36	626.61	1568.52	1340.25	1123.48	846.38	1248.35	1033.83	1248.21	1032.56	1027.3	743.66	1434.95	1072.57	1599.35	564.37	1124.57	732.67	1107.48	681.6	1526.07	1723.75	1625.67	1400.51	573.31	1465.15	1150.04	832.36	1207.86	1283.17	1665.05	1725.17	1192.45	1785.18	1337.42	643.06	1267.81	957.03	701.22	551.03	1657.55	843.05	115.35	598.78	1122.65	1860.22	1422.76	1227.52	700.07
K03594	356.41	1250.49	892.9	389.07	530.11	1267.32	436.39	255.45	611.18	686.83	1110.81	321.52	315.99	140.64	323.54	1112.73	745.52	229.93	856.85	293.79	669.45	1178.88	357.13	647.41	183.17	416.14	632.92	653.74	1552.08	377.92	261.32	937.89	377.5	190.51	422.58	851.67	298.25	1141.98	932.52	651.93	621.17	1143.32	644.99	703.07	594.58	1335.58	618.46	892.19	583.92	555.52	999.62	558.17	357.49	654.76	691.4	591.05	212.82	862.54	865.82	1234.66	634.85	914.82	506.01	448.24	487.32	466.22	892.76	180.05	178.58	751.1	844.49	1089.25	260.54	376.23
K03595	2339.3	2149.77	2636.5	2464.37	2261.95	1880.95	2174.54	2389.95	2451.6	2490.88	2108.5	1935.03	2405.76	2357.9	2432	2551.39	2314.1	2257.28	2519.15	2010.86	2282.57	2590.66	2720.62	2479.05	2418.12	2162.86	1917.74	2637.44	2427.05	2556.19	2644.44	2687.25	2363.02	2437.25	2044.09	2524.84	2423.89	2675.33	2136.88	2343.78	2314.95	1941.14	2435.13	2520.21	2692.17	2516.54	2292.78	2616.57	2331.55	2112.35	2739.84	2187.18	2119.56	2470.98	2109.43	2394.44	2585.35	2300.83	2436.45	2467.72	2210.78	2326.36	2781.85	2081.49	2254.8	2580.71	2191.9	2014.19	2825.03	2754.06	2308.88	2600.17	2545.76	2137.05
K03596	2341.3	2149.77	2647.83	2476.37	2298.28	1880.95	2174.54	2391.62	2566.6	2492.88	2108.83	1935.03	2409.09	2357.9	2432	2648.39	2314.1	2259.61	2543.82	2010.86	2283.07	2598.99	2756.29	2479.05	2418.12	2248.53	1917.74	2641.4	2427.05	2557.19	2644.44	2700.92	2363.02	2437.25	2544.76	2532.67	2423.89	2753	2135.13	2346.45	2315.39	1941.14	2435.13	2520.21	2750.84	2522.21	2295.2	2616.57	2331.55	2309.68	2750.84	2201.51	2119.56	2481.31	2109.43	2394.44	2590.02	2310.5	2436.45	2467.72	2210.78	2328.36	2831.23	2081.49	2255.47	2606.38	2199.9	2014.19	2825.36	2769.06	2316.21	2650.5	2548.09	2137.05
K03597	10.61	398.63	29.36	221.18	96.57	506.97	61.85	33.97	5.29	6.17	364.19	101.56	19.07	2.23	32.76	334.57	78.93	10.69	48.64	29.3	169.75	9.96	29.23	18.4	1.5	4.53	23.6	26.27	48.79	73.1	9.87	63.15	226.27	17.54	85.33	4.76	5.72	13.82	367.89	14.34	11.3	171.25	2.4	107.89	57.67	1.07	298.77	16.15	24.94	221.61	8.71	303.76	1.23	3.07	21.96	11.22	22.64	20.76	24.5	2.19	13.5	186.76	32.57	40.22	0	5	17.1	4.64	15	21.33	263.04	0	5.86	21.61
K03598	10.61	398.63	29.36	221.18	96.57	506.97	61.85	33.97	5.29	6.17	364.19	101.56	19.07	2.23	32.76	334.57	78.93	10.69	48.64	29.3	169.75	9.96	29.23	18.4	1.5	4.53	23.6	26.27	48.79	73.1	9.87	63.15	226.27	17.54	85.33	4.76	5.72	13.82	367.89	14.34	11.3	169.08	2.4	107.89	57.67	1.07	298.77	16.15	24.19	221.61	8.71	303.76	1.23	3.07	21.96	11.22	22.64	20.76	24.5	2.19	13.5	186.76	32.57	40.22	0	5	17.1	4.64	15	21.33	263.04	0	5.86	21.61
K03599	38.78	410.62	48.53	227.92	135.06	508.8	191.02	39.14	51.12	21.84	372.35	113.06	22.24	37.48	42.1	353.57	78.93	58.35	78.14	30.3	186.25	11.96	41.72	118.14	3.07	13.86	43.43	55.27	49.21	122.35	21.04	81	292.1	26.96	90.33	30.59	6.05	21.98	384.56	53.43	15.13	194.42	4.07	111.06	64.34	10.74	306.1	68.99	29.69	223.77	22.71	305.26	55.07	83.07	199.3	84.89	26.8	140.23	45.5	99.52	15.83	251.01	93.74	302.72	32.01	24.84	24.77	7.78	58.33	97.49	288.71	128.84	54.19	26.78
K03600	38.78	410.62	48.53	227.92	135.06	508.8	191.02	39.14	51.12	21.84	372.35	113.06	22.24	37.48	42.1	353.57	78.93	58.35	78.14	30.3	186.25	11.96	41.72	118.14	3.07	13.86	43.43	55.27	49.21	122.35	21.04	81	292.1	26.96	90.33	30.59	6.05	21.98	384.56	53.43	15.13	194.42	4.07	111.06	64.34	10.74	306.1	68.99	29.69	223.77	22.71	305.26	55.07	83.07	199.3	84.89	28.66	140.23	45.5	99.52	15.83	251.01	93.74	302.72	32.01	24.84	24.77	7.78	58.33	97.49	288.71	128.84	54.19	26.78
K03601	2316.63	2148.28	2651.5	2476.04	2285.03	1874.12	2107.12	2390.62	2574.6	2484.21	2114.5	1935.03	2412.09	2298.32	2429.83	2642.39	2313.77	2259.61	2532.99	1998.61	2266.57	2642.82	2769.3	2382.56	2417.62	2282.6	1914.08	2639.4	2447.55	2523.36	2598.28	2699.42	2297.19	2380	2548.17	2535.34	2423.89	2753.58	2119.79	2246.36	2325.14	1968.31	2454.13	2471.29	2748.09	2528.87	2017.54	2587.57	2126.05	2361.68	2777.17	2202.18	2121.06	2423.48	2109.43	2409.61	2512.69	2203	2436.28	2470.71	2230.78	2347.69	2703.56	1822.32	2228.79	2522.38	2208.23	2014.02	2832.69	2616.73	2324.71	2551.33	2516.09	2032.22
K03602	2325.47	2166.1	2650.33	2479.37	2291.7	1887.46	2112.95	2410.3	2572.27	2490.87	2113.16	1958.77	2433.1	2300.98	2434.67	2682.9	2322.7	2302.75	2563.49	2019.58	2286.07	2613.15	2763.62	2481.52	2422.12	2251.86	1919.74	2647.4	2454.71	2533.52	2585.6	2698.59	2365.02	2381.83	2548.42	2534.47	2430.22	2687.58	2117.71	2266.53	2328.56	1944.14	2449.14	2484.96	2753.17	2525.28	2017.78	2628.57	2129.38	2423.68	2753.17	2208.84	2120.56	2481.64	2113.43	2410.1	2516.02	2316.66	2435.85	2471.55	2211.28	2332.33	2730.23	2101.16	2271.64	2526.72	2201.56	2020.29	2864.69	2690.06	2322.71	2650.5	2532.42	2030.55
K03603	6.26	397.55	7.03	219.68	93.57	502.4	61.85	33.97	0.29	0.17	364.19	100.09	17.6	0.5	3.43	305.57	65.93	10.29	38.39	28.9	164.15	5.21	28.43	17.73	0	2.53	7	10.27	48.29	21.77	2	29.15	207.94	3.18	82	3.43	4.72	13.42	367.29	13.74	11.3	165.88	2	58.23	56.87	0.57	273.27	10.88	23.39	108.11	3.08	303.36	0.83	0	21.96	0.69	3.14	15.76	24.5	2.19	10.25	157.76	0.57	32.89	0	0	15.43	4.24	15	0.33	263.04	0	5.86	21.01
K03604	432.96	591	185.78	377.13	235.73	680.74	324.66	171.03	193.59	137.09	465.08	356.9	312.58	147.78	80.45	325.34	361.88	118.04	92.38	355.86	404.96	235.93	130.53	352.04	105.21	474.12	352.81	118.01	283.8	102.94	150.96	151.24	331.87	166.24	225.86	232.56	207.25	69.08	532.32	148.55	228.97	526.37	142.61	126.06	409.08	177.14	334.65	98.77	172.47	202.84	184.95	431.83	274.57	262.21	188.56	100.93	43.82	293.82	168.11	130.76	108.39	282.15	78.39	378.74	186.49	72.15	244.96	177.08	126.26	57.63	307.58	65.05	85.57	239.38
K03605	106.78	218.43	119.79	596.6	368.42	1325.4	741.25	101.39	271.1	64.33	914.51	218.4	150.96	140.13	102.21	832.79	207.84	149.04	409.5	101.67	467.5	309.14	142.56	416	61.45	177.26	81.49	271.77	263.85	146.01	66	371.35	122.83	63.26	684.87	397.66	21.1	360.71	778.09	398.81	107.29	529.73	206.01	522.55	217.21	135.92	117.32	322.76	87.29	775.71	244.67	648.61	294.37	231.3	408.89	179.19	122.11	256.58	272.12	154.49	45.02	260.02	272.65	345.15	85.14	162.29	424.24	67.98	141.73	307.99	734.97	422.75	128.25	87.81
K03606	753	1621.55	958.58	571.44	1287.24	1366.05	943.2	1234.99	1296.39	1109.65	1867.84	648.78	788.19	1200.34	1780.9	1111.58	1365.49	1512.09	1153.51	502.5	1184.56	1134.97	591.43	919.31	758.19	572.06	1407.44	1076.97	2333.62	789.34	874.11	1233.65	600.9	1218.86	742.61	1012.75	1090.46	1523.01	1392.26	1142.57	680.16	2197.16	796.58	823.1	704.36	1812.19	1556.52	1064.12	1752.34	320.26	1334.5	1130.04	1200.02	1137.03	1786.5	1509.05	934.96	1476.54	1911.39	1768.19	2150.52	1494.91	648.39	483.68	1139.06	1574.95	1107.68	258.7	392.63	1113.88	1671.78	1355.46	1177.46	956.13
K03607	16.32	398.63	14.93	400.31	187.14	825.96	121.7	35.12	0.58	0.17	724.06	136.89	26.12	0.9	5.86	581.29	114.64	10.69	60.11	29.87	313.04	10.09	57.66	30.55	1.5	3.39	24.6	20.54	56.22	32.95	9.2	52.87	216.37	8.21	161.86	8.05	10.44	27.24	735.18	21.91	12.44	333.25	4.4	117.2	114.54	0.57	280.2	16.26	29.85	204.18	10	605.62	0.83	3.07	43.25	1.22	8.14	27.9	24.5	4.05	17.07	157.76	1.14	33.65	0	0	18.53	6.01	25.43	0.33	524.62	0	10.58	21.61
K03608	997.81	651.39	547.92	611.64	603.44	732.74	275.79	370.82	473.97	297.4	595.88	501.77	565.52	604.02	272.91	859.16	586.99	79.08	732.34	626.45	623.41	397.79	692.08	482.57	662.24	581.91	716.39	307.61	497.45	794.35	493.72	412.87	1058.32	311.56	541.73	596.56	648.95	390.87	649.51	323.71	641.91	682.16	642.53	535.95	875.91	261.46	511.51	355.63	276.05	1056.09	580.63	677.8	553.35	394.94	304.52	240.28	316.53	415.59	237.04	421.39	250.51	463.56	683.83	546.63	506.37	350.87	506.9	400.07	888.59	334.79	380.94	396.99	365.54	519.16
K03609	1357.48	966.26	1590.43	1304.78	1317.63	977.75	667.63	828.89	1072.62	859.32	846.86	1242.48	1085.31	1036.49	689.26	1449.05	1383.04	237.12	1405.44	1512.7	1698.77	1431.26	2101	1764.38	1486.78	1438.13	1199.96	948.03	1117.53	1492.76	1778.25	1345.61	1493.15	1123.52	1465.3	1529.12	1408.73	1274.36	1476.35	786.66	1662.74	1093.42	1647.58	1360.34	2106.55	959.48	833.73	907.05	911.2	1623.22	1244.81	1253.18	1073.16	1192.73	691.63	615.8	824.3	960.73	630.62	1047.87	1535.82	1132.2	1644.41	1428.55	1721.62	902.01	1260.76	1871.6	2244.94	1692.23	659.98	1082.27	1232.39	1362.01
K03610	895.44	611.17	530.33	610.14	594.36	687.37	261.33	364.37	451.35	253.41	569.87	424.66	524.87	582.41	270.66	874.71	555.34	76.71	723.85	529.98	617.17	376.93	675.45	474.58	655.36	624.91	582.82	306.61	417.41	779.97	475.58	405	1024.2	297.26	490.23	582.71	621.57	385.25	629.53	310.08	633.48	633.42	632.66	527.91	860.9	254.09	506.01	335.13	265.81	1029.71	522.02	649.02	546.69	395.74	282.53	204.98	305.04	394.98	234.68	412.55	231.48	455.29	680.46	512.75	469.3	349.49	493.61	377.3	882.83	331.55	377.57	394.49	363.66	506.16
K03611	45.25	410.62	54.86	436.1	228.63	1010.08	250.87	49.58	51.41	21.84	734.08	164.63	39.67	37.48	44.53	659.38	132.12	58.35	117.78	31.2	350.4	16.67	70.15	130.79	3.07	14.72	56.43	65.54	97.5	143.62	21.04	110.15	301.53	29.23	167.19	34.02	10.77	35.4	751.85	61	16.27	358.18	6.07	169.67	121.21	11.31	312.53	70.7	43.61	332.13	25.57	607.12	55.47	83.07	220.59	85.39	31.8	155.66	45.5	101.38	24.5	251.01	94.31	303.39	32.01	24.84	27.2	9.55	73.33	97.49	551	128.84	60.05	27.92
K03612	2023.35	2037.44	2471.24	1983.16	1977.39	1676.89	1778.27	2108.07	2502.54	2147.65	1961.98	1474.37	1868.41	2008.47	2253.3	2372.88	1919.21	1827.15	2246.83	1421.27	1916.59	2290.85	2303.35	2247.25	2237.36	2112.17	1596.97	2225.6	2136.93	1659.83	2490.96	2272.34	1827.88	2089.74	1304.5	2367.72	2302.49	2460	1981.29	1576.21	1944.26	1853.19	2238.29	2056.34	2235.56	2423.67	1892.14	2244.44	2138.47	1667.32	2552.41	2006.58	1766.86	2351.47	1763.82	2188.23	1999.43	1974.22	2392.94	2186.24	1815.88	1843.32	2169.08	1484.59	1872.31	2296.75	1991.71	1725.7	2057.21	2237.65	2117.79	2098.34	2290.03	1797.06
K03613	1830.99	2193.26	2557.35	1864.4	1936.92	1661.86	1319.7	1930.76	2374.03	1698.08	2019.77	1554.94	1842.71	1744.83	2188.41	2449.7	2209.77	1666.56	2418.98	1734.35	2458.29	2713.14	3051.42	2393.72	2220.81	2189.83	1824.84	1992.59	2594.97	1746.05	2352.35	2371.44	1891.07	1695.01	2408.02	2384.69	2519.15	2668.48	2209.43	1680.58	2422.35	1867.79	2285.06	2114.54	3051.93	2528.85	1978.2	2327.15	2082.97	1798.12	2787.94	1783.6	1779.4	2461.55	1898.9	2207.06	1650.1	2081.83	2422.13	2220.86	2531.68	2397.29	2325.59	1752.13	2480.82	2399.44	2268.92	2173.96	2440.83	2588.06	2013.31	2525.82	2416.81	1942.54
