KO	output
K12339	149.7285808393
K12340	156.7201687164
K12368	188.7220245743
K12369	25.6058021072
K12370	43.2290345531
K12371	27.6407236641
K12372	64.0896396187
K12373	225.0171042233
K12410	7612.526855085
K12428	55.5607070357
K12437	35.5374042167
K12452	120.8695564019
K12454	234.1078356161
K12472	198.5235063867
K12500	139.462073544
K12503	24.6845378536
K12506	639.2127128707
K12508	98.3402706707
K12509	66.7799317592
K12510	196.5333034808
K12511	249.7926672908
K12512	20.1093155409
K12513	34.5304235257
K12514	18.1418678685
K12515	20.0893404657
K12524	217.2223590533
K12527	69.4757274587
K12541	28.4923848859
K12551	28.195568614
K12552	24.1390923869
K12553	25.5564432553
K12555	47.9169147609
K12556	135.8947327655
K12573	2200.1935289227
K12574	10710.5666407938
K12583	55.0311987265
K12658	44.4496562683
K12661	29.2512744605
K12678	67.2896079814
K12685	78.8383653159
K12689	12.3444759762
K12690	16.458888933
K12940	64.730327724
K12941	82.7847045107
K12942	4666.095941234
K12952	40.662290708
K12957	63.7257658976
K12960	65.2929473252
K12972	123.3788313941
K12979	10.3400700863
K12982	61.1152241594
K12984	100.435451403
K12996	134.3662335293
K12997	69.9425289895
K12998	31.9683131303
K12999	36.2888018423
K13010	93.1222628526
K13028	28.6644301229
K13038	7654.6164877759
K13040	29.9657175169
K13041	41.0748623245
K13043	17.7927471273
K13051	179.7909524793
K13052	93.5050025226
K13061	129.8160640514
K13069	19.4565769335
K13252	44.9488234647
K13255	30.3914460381
K13256	24.2481249875
K13282	149.1993458457
K13283	18.8741439617
K13285	55.324035288
K13286	57.8499007866
K13287	62.0454960575
K13288	411.1649110175
K13292	8789.4911172337
K13378	26.9570672993
K13408	126.9015619004
K13409	61.4397149282
K13421	66.2559448972
K13439	15.3555808769
K13479	66.7903982185
K13481	204.5954259723
K13482	161.1467380406
K13483	44.6180111994
K13485	85.371989719
K13487	46.9345587079
K13488	15.6544939649
K13489	25.2853711917
K13491	96.2459172963
K13497	28.3249362319
K13498	183.4804968593
K13500	14.6569754066
K13503	55.9285853991
K13522	64.9127259293
K13525	22.5647671217
K13527	21.9343410223
K13529	37.2274123443
K13530	29.5357005118
K13540	36.9400241822
K13541	77.8851395694
K13542	198.2417334359
K13543	51.1266629545
K13566	39.8531311367
K13570	23.6800360652
K13571	63.4856212098
K13573	52.1243403198
K13574	36.0369308655
K13580	96.8305729978
K13590	41.6804647158
K13599	36.5670842404
K13609	21.331092773
K13611	21.279916214
K13622	81.8636203881
K13626	736.1677023336
K13628	6331.3875274905
K13633	59.9327127943
K13634	273.6852842023
K13635	137.9289461258
K13637	71.6281071793
K13639	145.2346396517
K13640	135.8926121998
K13643	355.2231735372
K13652	21.5287884352
K13653	143.8322903646
K13668	105.7289362711
K13671	46.9414241146
K13677	119.0968987787
K13678	55.7828372435
K13686	26.6519765457
K13687	61.1270190854
K13688	8.9708568262
K13693	74.7261873699
K13694	169.1977817618
K13695	144.2241516274
K13714	2266.9144733137
K13715	5574.625849023
K13730	110.1254965939
K13732	751.1751879703
K13733	114.034490609
K13741	63.4445839157
K13745	130.7665198665
K13747	696.0435100448
K13766	153.0505649829
K13770	21.8609486848
K13771	283.1878868733
K13774	36.7783822615
K13775	43.4287570857
K13777	56.1264632918
K13778	55.5159608282
K13779	112.1576274763
K13787	1394.8467875117
K13788	134.0727034313
K13789	3310.2218635886
K13790	45.2670612381
K13794	38.7243512585
K13795	60.0840012847
K13796	49.9433004126
K13799	48.1802476641
K13818	6.67415299
K13819	643.3051057689
K13821	290.5323372883
K13832	17.2219854255
K13853	56.9424480456
K13873	85.5436077624
K13874	77.5891871107
K13875	19.1757933044
K13876	89.4270300957
K13877	161.406303026
K13888	354.2687303254
K13889	37.7758121158
K13890	101.5822030214
K13891	48.7133600607
K13892	30.7283841012
K13893	134.3833884021
K13894	132.6963382118
K13895	89.711610346
K13896	64.6106443133
K13919	1784.4865212252
K13920	74.4216339357
K13922	54.624794556
K13924	193.4984487066
K13925	12.5232455397
K13926	75.0019538685
K13927	87.7896487056
K13930	62.4633398657
K13931	56.4408607896
K13933	82.0901965343
K13940	107.5616647694
K13950	61.4933842718
K13953	6424.141046471
K13954	185.3432250452
K13979	278.3036167169
K13990	23.2750707667
K13993	473.6446149845
K14051	15.9587861774
K14055	22.4088873107
K14058	329.7727945858
K14059	150.8670363127
K14060	70.3012036696
K14080	19.803867461
K14136	64.8079804781
K14138	28.6818287296
K14153	48.4596154643
K14155	291.1722453865
K14160	83.4727167599
K14161	108.2779581223
K14162	164.0116255355
K14166	38.8913319477
K14170	668.9651054464
K14187	143.2665150975
K14188	9499.7062088161
K14189	28.177520591
K14192	1625.5300975321
K14193	359.5892603548
K14194	3180.175382279
K14195	1649.6772785449
K14196	485.430642496
K14197	1697.028753422
K14198	5796.1749263622
K14199	3486.6391854224
K14200	2214.2841436411
K14201	577.8872385501
K14202	5393.8691243555
K14203	5573.6620948417
K14204	991.0365282634
K14205	2027.6914435375
K14257	60.5238323392
K14260	191.2567647093
K14261	622.4789378664
K14267	117.8157643211
K14274	42.7983211931
K14287	83.2771006316
K14330	64.599307889
K14331	57.6362006744
K14333	19.55198301
K14337	30.5065277694
K14339	56.6942894577
K14347	185.4384574659
K14348	18.2727529714
K14392	156.0382636113
K14393	220.6657197796
K14414	19.5374189139
K14415	1903.9684435048
K14441	1059.7893970277
K14445	4000.5430848397
K14449	48.2386603658
K14518	75.1501713584
K14519	27.1403070682
K14540	324.0738970711
K14578	24.9484746266
K14581	21.7798011536
K14591	71.9736173329
K14605	57.6767452867
K14606	46.669428164
K14623	45.1688821898
K14645	123.8632092447
K14652	4480.4149923055
K14682	196.6878399075
K14683	28.6901245365
K14731	14.1522805248
K14742	236.3367678987
K14743	54.0096286537
K14745	10.0673038876
K14761	324.3049665082
K14949	28.0389273827
K14952	53.4686166895
K14977	6.9770322399
K14982	147.6687869592
K14983	263.3312821474
K14988	13.2191109047
K14998	19.3312827253
K15011	28.0650568254
K15012	86.1872899872
K15023	20.8948282048
K15034	115.7371708083
K15051	321.2624569946
K15067	13.1295616812
K15125	271.4648015668
K15226	82.1045833841
K15256	815.6042713707
K15257	755.3406248395
K15268	78.3926996584
K15269	51.1122017288
K15270	28.82572077
K15311	49.4571729749
K15312	82.5962832605
K15313	48.2314827329
K15329	55.2171802765
K15337	88.6610721914
K15342	819.9767249514
K15357	58.5032858345
K15371	23.1801917414
K15372	50.1485289376
K15383	221.1188374663
K15396	147.2362885932
K15460	172.832047219
K15461	780.9117463074
K15495	12.2480783659
K15496	15.1769356169
K15511	31.0212909328
K15512	13.786127953
K15513	38.7548711769
K15518	4582.5175012427
K15520	1852.5776622184
K15521	70.5202565479
K15524	180.0016770631
K15525	38.0745264352
K15526	19.8788456064
K15532	106.6486308747
K15536	43.7220803561
K15539	149.8515924076
K15540	14.3715793985
K15545	62.7603703754
K15546	51.6644914149
K15549	24.8762384866
K15551	88.1240991879
K15552	64.9722082479
K15553	279.1211330543
K15554	291.7774743475
K15555	209.9063150925
K15576	123.2960892363
K15577	180.5882169533
K15578	223.4803008698
K15580	644.9772670783
K15581	608.9767401608
K15582	446.6902271021
K15583	410.5726165863
K15584	28.9970729905
K15586	51.0821265098
K15587	18.8847640452
K15598	17.1091833788
K15599	58.1625148244
K15600	40.4622866182
K15633	7052.483447017
K15634	156.7580929902
K15635	21.7746037728
K15652	23.2711679187
K15669	67.2523890346
K15724	431.1815787091
K15725	257.4942555693
K15726	236.316791667
K15727	428.1308083643
K15733	15.4882092759
K15736	65.347714077
K15738	1031.5527410812
K15760	26.1439105412
K15761	19.8766994494
K15763	48.5678942855
K15764	30.2158119742
K15765	48.3709253804
K15770	5500.1116129981
K15771	212.1378611207
K15772	6885.6826161094
K15773	112.9990533584
K15777	89.7693345516
K15778	81.490858804
K15782	19.8770097089
K15785	10.3694484527
K15786	9.6387012158
K15790	21.4311277488
K15864	29.1553741264
K15866	140.499068741
K15876	102.9841879876
K15894	118.6928777626
K15895	598.9864283494
K15896	373.6399507388
K15897	431.1624869888
K15898	332.9005689186
K15899	507.0149637817
K15910	638.6829517219
K15912	504.0479129496
K15913	450.5887564589
K15914	502.6620614421
K15915	555.4328679687
K15918	35.0016624657
K15923	48.2919925206
K15973	7482.2999973744
K15975	28.4220116083
K15977	8536.1006886854
K15984	122.1079293391
K15986	6696.1988543794
K15987	856.9403111734
K16011	110.4782138811
K16012	127.4478666914
K16013	104.5893599544
K16014	614.9317456876
K16052	63.1586289629
K16053	37.0759901596
K16066	65.9391338397
K16074	62.498599198
K16087	628.3476810744
K16088	222.2363699936
K16089	436.5141458138
K16090	211.5804520907
K16091	76.1211068925
K16092	142.2785217313
K16135	93.3288458594
K16137	238.8592290541
K16146	20.4048789203
K16147	115.3295976795
K16148	61.1843560155
K16149	142.0485970276
K16153	23.8251249672
K16163	32.7472684598
K16164	47.5701030935
K16165	154.3774034014
K16169	176.1123047154
K16171	80.6681092647
K16203	67.2863274939
K16211	39.5852953623
K16213	15.0980248982
K16214	69.8217936954
K16234	30.2455340191
K16237	70.5340854976
K16243	25.1420352673
K16246	28.609761487
K16248	26.6017068856
K16264	980.2712987946
K16267	40.1281002291
K16301	167.0973547018
K16323	31.7649667126
K16326	53.6532199088
K16328	87.8502371797
K16329	6942.4160173305
K16345	221.6970506501
K16363	131.2863173213
K16370	116.4135467964
K16371	48.1758274647
K16422	60.1899815537
K16509	7173.811549719
K16511	3495.0714364125
K16514	20.0595907908
K16515	30.5140594572
K16647	48.0997333616
K16648	61.328279942
K16649	33.8938653686
K16650	1716.661853688
K16651	13.4011192934
K16652	36.2553576235
K16653	20.156506072
K16692	150.3905992434
K16703	215.8763963503
K16704	28.6182515207
K16783	91.2544897799
K16784	84.5052407649
K16785	15425.1096776744
K16786	14317.6990908694
K16787	16688.4626430894
K16788	41.378245737
K16789	93.1617412462
K16839	48.1660846747
K16841	69.1132371587
K16849	117.4938889725
K16856	68.8691125593
K16868	115.8425765706
K16869	7204.2334902441
K16870	21.8051956192
K16874	16.3823201635
K16876	8.1289202178
K16881	51.4784978814
K16898	5161.8703170674
K16899	4452.4513711535
K16915	38.0932610199
K16917	43.0913031364
K16922	15.5424199252
K16923	27.5160842804
K16924	4400.7401738986
K16925	229.2233772428
K16926	633.1897512193
K16927	30.233740487
K16937	6908.625839886
K16950	91.1755918189
K16951	84.5491602377
K16957	80.2905351892
K16958	48.3522344249
K16959	93.5732692063
K16960	71.5322896989
K16961	27.8633793007
K16962	18.3861023076
K16963	23.4245771893
K17063	65.2179340691
K17073	1071.3680679344
K17074	1076.4946577542
K17076	152.9288076831
K17103	710.1058803432
K17105	48.2293600001
K17108	48.8210075199
K17195	61.5144934135
K17205	29.0776898088
K17206	17.3786194605
K17208	33.1133359877
K17209	14.2063702585
K17210	33.8216128664
K17213	126.267732137
K17214	171.6802896146
K17215	92.9311182154
K17216	31.1291216288
K17217	6273.9945446035
K17218	41.5946538209
K17222	30.0721857947
K17223	20.2069222506
K17224	40.6577398471
K17225	10.4424815111
K17226	8.9577479676
K17227	20.8584859182
K17228	25.9252112219
K17241	54.896647496
K17242	56.2512338036
K17243	65.5129498708
K17244	58.3381270809
K17245	65.7524394191
K17246	76.4905842334
K17247	251.1156230132
K17248	607.5033723659
K17249	651.7603290451
K17250	287.8771205204
K17251	315.4740290485
K17285	66.8035142414
K17315	26.9236536151
K17316	103.8911734275
K17317	23.656911331
K17318	104.2670434231
K17319	139.6855850789
K17320	27.3959044834
K17323	66.5595448069
K17324	41.8611686976
K17325	24.1500848249
K17463	121.4520593639
K17464	161.6239470334
K17465	85.3349056961
K17466	130.7592065268
K17467	97.0207362993
K17472	60.6003192
K17490	37.0909473884
K17624	3.7348524465
K17680	106.4296725269
K17686	6786.0639506268
K17713	106.6679595822
K17716	2622.3353656325
K17722	114.364420199
K17723	94.0132974633
K17733	107.7654786328
K17735	115.9441991094
K17736	77.649073214
K17758	7063.3538642911
K17759	1792.7814511499
K17762	32.979604745
K17763	27.5072588879
K17828	402.4460547222
K17836	283.4950361973
K17837	41.7478658705
K17838	112.7491063815
K17850	19.129982074
K17883	25.0797585556
K17892	61.4647870236
K17898	19.0762408767
K17899	30.0802309276
K17910	12.560893175
K17938	120.6944830821
K17947	20.67120566
K17948	53.0945639671
K18005	26.7723610623
K18006	18.8070497803
K18007	132.6345740869
K18009	37.0038289649
K18011	78.1629081739
K18012	74.6085441382
K18013	46.2093637622
K18014	61.0947024513
K18028	66.1052863919
K18030	22.0392183039
K18094	26.9638822449
K18095	35.2594345197
K18100	85.1944555616
K18101	108.4605747195
K18104	30.5414211109
K18118	151.2437498615
K18122	24.7692616266
K18132	46.0461015016
K18133	78.7707743623
K18136	92.0077350437
K18138	226.3581048487
K18139	210.6772484827
K18143	69.0475857432
K18144	20.1360276888
K18145	15.0011560592
K18146	22.3169806651
K18199	79.1205457437
K18220	26.1671101497
K18221	19.2116401493
K18230	26.2344518941
K18231	185.0165640523
K18234	36.2605187465
K18243	28.0438094001
K18248	53.2994126542
K18249	68.7390306613
K18284	677.8001054351
K18285	491.6950588436
K18292	27.0545901
K18306	17.512230567
K18320	197.7122353732
K18330	163.0749218894
K18331	77.5574784596
K18332	81.3068086617
K18333	69.0602782848
K18334	15.6569399507
K18335	20.201619618
K18346	49.4330163327
K18350	356.0973633515
K18365	40.2222006905
K18366	50.3187657051
K18369	57.4783139764
K18373	56.4294458567
K18374	47.0594035905
K18379	28.1641222833
K18383	11.3170035985
K18429	66.9988929972
K18430	58.1414879421
K18431	63.486046353
K18446	119.3073885062
K18455	37.0322030913
K18457	29.4884515887
K18471	95.5222799656
K18474	98.3369512759
K18480	133.4741896599
K18540	18.0495805432
K18574	37.5669403026
K18581	161.7165431953
K18640	34.6283127699
K18661	64.7171625813
K18672	322.3837981998
K18675	19.2735782269
K18678	48.6838878711
K18682	10735.0850924308
K18691	82.8647193441
K18692	6800.6032065099
K18698	30.0144924161
K18700	31.7005001255
K18701	23.1593012329
K18702	28.2896289265
K18704	9510.8843472241
K18707	114.5749983076
K18778	168.9622736999
K18785	75.6767378546
K18800	13.4583154633
K18814	52.7931365852
K18815	59.7306384268
K18816	159.544772861
K18827	50.7944292569
K18828	486.9263823331
K18829	298.0542771598
K18830	44.9287856339
K18833	25.7028517664
K18841	69.8257740596
K18842	30.4570832202
K18843	37.4874031513
K18850	194.4736692131
K18879	28.0156258141
K18887	65.2860419669
K18888	45.3818855036
K18889	328.4280934075
K18890	368.8003870426
K18892	77.4913887106
K18893	165.4697652108
K18901	63.0670867499
K18902	102.3845398121
K18903	81.5352799968
K18906	3854.9001813311
K18907	2917.1971162113
K18908	6075.6038979639
K18909	9.5899482197
K18910	50.5594098434
K18917	101.1081754717
K18918	119.2815725212
K18923	39.0861953721
K18924	99.1541550782
K18925	139.5862953131
K18926	1591.7873812557
K18928	319.4094559231
K18929	2142.99553669
K18934	31.7074212106
K18935	2792.0740562186
K18936	26.3757386518
K18938	62.1991504096
K18939	66.268174057
K18940	3575.6776851877
K18941	6095.2395425008
K18954	29.9274167177
K18955	141.463925839
K18979	4385.8856318871
K18981	39.3902425149
K18987	52.7980076844
K18991	126.2885208406
K18992	69.9320596077
K18997	71.8662734771
K19000	71.6926311512
K19002	158.1494559471
K19003	69.7094287252
K19005	3450.9350668539
K19032	64.8339116097
K19051	32.1441322014
K19055	99.3781922978
K19068	31.1294875395
K19075	23.4170004957
K19076	26.6154981377
K19077	6251.3809241196
K19078	6869.1533398507
K19079	29.9002204612
K19080	2910.4690752296
K19081	4166.8713332776
K19082	8318.9438876464
K19084	4150.5405623415
K19088	26.2400567641
K19090	29.7854951516
K19091	97.3322733449
K19092	164.4235775997
K19117	50.0384200912
K19118	129.5487775563
K19119	116.7258967411
K19123	1101.0413518996
K19124	1128.0771346658
K19125	1032.8879882728
K19126	1188.615521506
K19130	70.2397994268
K19131	1809.9060869983
K19132	15.5966239897
K19133	1397.875465896
K19134	9.5884008215
K19136	9.4107039176
K19137	199.8427530142
K19138	43.8109499199
K19139	49.1028221503
K19140	47.1440442941
K19141	48.0366047376
K19142	32.6898934175
K19147	123.9776376985
K19156	24.9327112478
K19157	454.2557587763
K19158	561.2568032115
K19159	535.5417909109
K19163	19.0206580605
K19164	49.975711445
K19165	416.6666666667
K19166	29.2382685177
K19167	15.6840002484
K19170	97.2543330454
K19171	120.6925699842
K19172	106.4659119106
K19181	32.047343919
K19200	33.704249324
K19209	42.4704965098
K19211	11.5298913493
K19221	251.2240020055
K19222	80.2039830492
K19224	14.0714235869
K19225	27.6650596959
K19226	47.2593080981
K19227	51.165436745
K19228	89.1358443612
K19229	67.0031831352
K19230	42.163129191
K19231	12.1588296558
K19239	89.7617844992
K19246	24.0191380802
K19265	99.7835035025
K19267	47.4254665757
K19268	91.785403843
K19270	76.780499633
K19279	14328.707540176
K19285	2177.6217967399
K19286	67.7914608877
K19295	71.9204961781
K19299	270.3576673005
K19302	850.39509465
K19337	154.3307823391
K19338	48.1365713831
K19339	144.8550331721
K19340	30.5565770674
K19341	57.6747093035
K19342	73.4524976123
K19344	13.1025994878
K19349	17.9447826437
K19350	88.553549413
K19353	22.9286763112
K19355	61.1760717948
K19405	4634.1824590618
K19411	6846.0117071331
K19416	882.6705433147
K19429	33.1153917981
K19431	8.4154222455
K19465	74.0502151715
K19504	24.661164879
K19506	104.8597337646
K19507	69.9343503395
K19508	58.1540920253
K19509	76.1027617374
K19576	5673.4482832585
K19577	293.4228920568
K19586	33.9814499125
K19591	125.7674828512
K19613	21.8089232759
K19620	18.2125367819
K19621	41.9548083739
K19622	23.7091608303
K19623	48.0377188525
K19624	22.9003500384
K19641	8.4394341403
K19666	70.8584274959
K19670	11.458325031
K19689	257.6898027785
K19707	16.1271194838
K19710	34.5544661491
K19713	19.912969983
K19731	74.3008394956
K19736	15.0367045113
K19743	23.3885467517
K19745	25.6820057948
K19746	57.6548003206
K19777	17.5919439677
K19784	178.7178985479
K19802	167.8883116241
K19804	136.7864520511
K19810	60.0808089494
K19883	134.404880896
K19955	12.5255570796
K19956	80.8777164876
K19971	39.752225104
K19973	79.6717876035
K19975	4680.6842297753
K19976	86.7299932112
K20023	20.2174178458
K20024	40.2690249163
K20034	160.5179913585
K20035	124.1284664671
K20036	15.8314828973
K20073	183.9262112014
K20074	558.541575359
K20107	285.1379192556
K20108	285.1379192556
K20112	59.7315636689
K20114	39.1634724429
K20116	6987.4388528344
K20117	7141.8778080215
K20118	7141.8778080215
K20250	77.1667770938
K20265	1829.058267664
K20266	50.1882234596
K20275	10.8108108108
K20276	333.4779684536
K20329	48.3982792521
K20332	50.0491136304
K20333	59.2652429306
K20337	129575.667940435
K20338	5714.4248866354
K20341	61.3938897408
K20342	88.8012935865
K20344	16.8923725222
K20345	31.3270067407
K20370	1784.6538811321
K20373	36.4197265761
K20374	34.618578786
K20444	80.6349669094
K20455	33.9700941202
K20459	123.4913165277
K20460	125.6483487287
K20468	36.1970592044
K20470	56.5973503626
K20482	2538.6578072352
K20483	936.4275729947
K20484	17.4849882037
K20487	38.5351303776
K20488	97.4278016006
K20490	32.1404153288
K20491	33.5940928252
K20492	67.787682634
K20494	6368.9138616216
K20527	52.6074221055
K20528	23.4451533881
K20529	78.059247722
K20530	45.9524543319
K20531	65.3515951044
K20532	173.5262153023
K20533	119.4996865922
K20534	306.2371953893
K20541	69.7274128017
K20542	28.9320073464
K20543	50.3160066507
K20609	44.0433511676
K20628	28.1923922774
K20712	27.067656546
K20757	31.3618572188
K20807	25.7619362715
K20814	32.8294750866
K20862	78.3810061243
K20866	75.803956237
K20881	54.3702360807
K20885	51.4903845833
K20895	23.3164900236
K20896	45.4181314733
K20940	36.3160871284
K20941	41.9508569347
K20974	34.5884337754
K21006	18.6286355359
K21007	50.3110971014
K21009	54.7075368133
K21010	26.671044664
K21011	231.1846107544
K21012	40.4873220828
K21019	75.3636802533
K21021	55.819074588
K21023	63.3761240488
K21029	1947.754374334
K21030	11597.4298755334
K21053	197.2079726994
K21061	83.2896174861
K21062	75.4911996814
K21063	27.8743481808
K21064	88.0531380203
K21071	2016.7503831664
K21140	14.4467079899
K21142	9.0589792803
K21147	106.4600120379
K21231	56.020993373
K21285	8841.3524804038
K21342	60.677421815
K21344	48.4451495993
K21345	62.8850280757
K21349	24.3040980292
K21393	242.323162946
K21394	173.4704224471
K21395	247.8768740223
K21399	63.9048096884
K21400	59.6177040338
K21401	29.1591180898
K21405	154.6914523996
K21417	104.7313550378
K21420	860.0615721759
K21449	300.3790763347
K21453	2206.5285020831
K21454	3407.8558491871
K21461	7360.1944224994
K21462	2482.2784614783
K21463	4580.0599502662
K21464	22.5156917517
K21469	54.5133130309
K21470	87.5228293687
K21471	1945.1870633204
K21472	19.4906188742
K21473	53.5470860036
K21478	2332.0499840417
K21480	86.9129215126
K21481	87.8572669344
K21495	19.3241224795
K21498	442.7034574021
K21511	34.0797531246
K21556	15.6597112437
K21561	49.3310454277
K21563	47.7695734702
K21564	25.8411203427
K21567	5259.0614292206
K21571	122.7031823245
K21572	1435.2112377879
K21573	31.4034747072
K21574	83.1906202869
K21575	32.4160841085
K21578	1178.3170711973
K21579	72.3121017475
K21591	3916.4895403863
K21600	5454.7288325661
K21607	61.8350366359
K21613	125.9366473494
K21636	455.3808425009
K21645	190.9051965885
K21672	31.0438487028
K21677	21.9575080543
K21678	28.9600292004
K21685	61.2126458153
K21686	91.290261127
K21687	56.8512817369
K21688	1829.0715282238
K21699	91.3330740598
K21703	80.5120792689
K21721	29.6684240671
K21757	73.1723437288
K21801	16.1384021396
K21802	16.5529964367
K21825	77.5421869895
K21826	76.4911912012
K21828	6318.124439342
K21834	22.2143941087
K21885	59.5912707097
K21898	26.7673556148
K21900	29.8653155928
K21902	11.7319763742
K21903	221.1881375785
K21904	55.5406021173
K21908	55.4736224583
K21929	330.361260483
K21936	16.6743887332
K21948	49.8441235891
K21949	6813.4594074172
K21960	55.5034261958
K21962	78.1219100854
K21977	44.2403669351
K21993	288.1214474584
K22010	111.2663361424
K22015	54.7324040057
K22024	106.3042211161
K22025	109.1120754027
K22043	6000.6003360588
K22044	226.1495901089
K22067	38.480490085
K22081	50.7168706739
K22082	75.7537728807
K22083	57.1497002243
K22105	47.7634759036
K22109	6735.1102122264
K22112	27.7867794406
K22116	59.2497968901
K22129	22.5831015194
K22130	115.4157282036
K22131	100.9191999089
K22132	568.4394241365
K22135	5368.3750137364
K22136	2439.6568342049
K22185	84.9179916181
K22186	96.0324613855
K22187	148.5975040788
K22205	37.9762110128
K22209	78.6418175323
K22212	145.5853574514
K22213	72.4794854428
K22230	75.6272657352
K22252	47.6099292922
K22270	28.1730223264
K22278	156.460753589
K22292	96.3475379093
K22293	13.8904888291
K22296	35.181453301
K22302	57.3086433122
K22303	29.9639315143
K22305	110.542298017
K22306	70.866493319
K22311	49.1676453484
K22316	30.0897146242
K22348	28.8516358392
K22391	411.9642899919
K22397	7.0731238158
K22409	1308.6838528263
K22424	68.1514100554
K22441	130.6735512925
K22451	24.2819908349
K22452	52.7279436326
K22457	146.2229372322
K22468	674.076807716
K22476	49.6588468938
K22477	727.836599762
K22487	37.3225007078
K22488	66.2834892262
K22491	27.8640065431
K22508	77.6935747145
K22509	61.9256482937
K22510	29.267726265
K22511	53.9462725251
K22512	61.9277661716
K22549	56.5993153388
K22550	82.0186371578
K22579	114.8276680785
K22580	4564.1276923403
K22589	170.2086989306
K22597	67.8747787319
K22719	105.6209043037
K22736	164.2530394442
K22757	62.0775734567
K22770	27.8783071365
K22879	41.635090775
K22895	62.3506769889
K22900	92.7008106989
K22902	31.6145141568
K22907	27.4171118451
K22927	986.5782385783
K22928	50.7694880751
K22933	60.667272374
K22935	54.0581458558
K22952	57.3867097359
