KO	output
K07091	445.5616835
K07093	1017.137647
K07094	3919.982213
K07095	2297.050361
K07098	943.4044533
K07099	85.83003449
K07100	147.8414036
K07101	2236.228956
K07102	386.816543
K07104	429.2063994
K07105	276.0742442
K07106	3839.059983
K07107	4764.836629
K07109	14.56138747
K07110	2080.959983
K07112	2814.824763
K07113	1657.643336
K07114	2761.778686
K07115	211.479474
K07116	117.1129229
K07117	232.7701832
K07118	1150.225667
K07119	5250.655252
K07120	6926.00428
K07122	200.6037586
K07124	1105.704259
K07126	608.6776637
K07127	854.6404119
K07130	300.2494443
K07131	30.91514506
K07133	376.5269238
K07136	82.01594237
K07137	465.8980594
K07138	35.89733296
K07139	5214.436946
K07140	868.3822221
K07141	143.3617658
K07145	12827.53421
K07146	12365.55537
K07147	194.9345351
K07148	78.79589125
K07149	1170.855418
K07150	244.087557
K07152	779.0646264
K07153	153.9230931
K07154	834.5137751
K07156	1445.11832
K07157	412.6276285
K07160	8107.778266
K07161	13.86902619
K07164	2528.917188
K07165	161.6932499
K07166	3929.354909
K07167	53.99690142
K07168	323.3263406
K07169	11.20190851
K07171	6854.15049
K07173	2890.928678
K07175	1870.945641
K07177	2752.058471
K07178	94.01310259
K07180	169.2651629
K07182	1872.310195
K07183	86.61184891
K07184	50.41126461
K07186	44.80665192
K07192	134.9882095
K07213	1114.527497
K07214	721.7488863
K07215	16.72595494
K07216	373.8376761
K07217	176.6260349
K07218	326.1418558
K07219	195.6034023
K07220	571.606647
K07221	244.1434671
K07222	2349.94468
K07223	785.9667954
K07224	4837.839495
K07225	281.1481333
K07226	181.5536033
K07227	94.49355334
K07228	98.68619102
K07230	95.85836173
K07231	40.66338113
K07232	177.849905
K07233	9.481627224
K07234	341.7718838
K07236	148.5938726
K07237	123.7001329
K07238	1472.9787
K07239	72.44869327
K07240	1920.610642
K07241	71.74811635
K07243	3312.67964
K07245	883.2569091
K07246	63.83053227
K07248	38.53623159
K07250	1536.20299
K07257	22.3022787
K07258	6392.164091
K07259	2091.858082
K07260	546.3033265
K07261	186.1271181
K07262	194.1727684
K07263	500.7855865
K07265	192.4516216
K07266	142.0488204
K07267	175.7859782
K07270	210.3636446
K07271	296.7803977
K07272	120.5967902
K07273	436.6033401
K07274	196.9930855
K07275	125.6469177
K07277	538.3550489
K07278	244.5030468
K07280	137.0912095
K07284	9661.748496
K07285	52.04216074
K07286	65.80628859
K07287	168.1067566
K07288	15.10660844
K07289	133.2093451
K07290	22.38270638
K07300	982.1647341
K07301	265.8252022
K07302	267.0828352
K07303	215.0883147
K07304	15990.73094
K07305	9518.029042
K07306	37.30611003
K07307	48.80813747
K07308	9.664833793
K07313	775.5258338
K07315	208.7294741
K07316	856.8104317
K07317	74.17869444
K07318	45.35969734
K07319	16.80478974
K07320	238.884237
K07322	6122.562101
K07323	159.3153925
K07326	60.33715862
K07334	798.1469188
K07335	582.1244583
K07336	103.6470843
K07337	68.26623311
K07338	108.444481
K07339	962.6849658
K07340	19.17274679
K07341	308.7926705
K07343	77.15342998
K07344	142.7486371
K07345	86.27583725
K07346	124.2637062
K07347	34.21309622
K07386	1535.368361
K07387	162.4032393
K07390	378.1052473
K07391	2565.17929
K07393	1970.074791
K07394	209.2499908
K07395	189.3862282
K07396	34.80764205
K07397	2888.482416
K07399	2811.533553
K07400	113.8452991
K07401	177.9432187
K07402	946.3617219
K07403	38.10828744
K07404	774.1979073
K07406	111.9623875
K07407	275.9708986
K07442	2515.225041
K07443	306.1739787
K07444	459.0092014
K07447	9804.08083
K07448	434.4633772
K07451	251.4574777
K07452	607.1985723
K07454	39.31019524
K07455	38.19841089
K07456	4487.947888
K07457	387.6529093
K07458	335.7234132
K07459	124.6786144
K07460	2707.311145
K07461	8848.95828
K07462	3872.311447
K07464	267.181368
K07465	1915.277677
K07469	16.83032177
K07473	62.97978074
K07474	474.3207792
K07476	4253.62381
K07478	7765.117947
K07479	20.32963256
K07480	42.70411296
K07481	1162.552063
K07482	61.03969362
K07483	9485.357514
K07484	2124.219041
K07486	17.15256652
K07487	3278.556594
K07488	139.5968464
K07490	28.30188679
K07491	3136.027593
K07492	278.6719308
K07493	141.1755736
K07494	897.5770451
K07496	1147.074704
K07497	8930.77606
K07498	2010.885536
K07501	237.985212
K07502	73.59218434
K07503	1992.594792
K07504	802.3989251
K07505	19.54828359
K07506	19.51552304
K07507	670.2886298
K07516	419.0639282
K07533	6554.370841
K07535	11.17261252
K07552	2457.096478
K07559	198.0513701
K07560	7200.096593
K07566	3038.403084
K07568	7520.547056
K07570	61.8716648
K07571	21.76224462
K07574	702.3528017
K07576	181.7604161
K07577	128.7650482
K07584	619.8698206
K07586	5767.855514
K07588	296.0725342
K07590	4366.204023
K07636	1039.226912
K07638	216.3042766
K07639	71.98287234
K07640	22.64737619
K07641	85.75644634
K07642	14.18739848
K07644	306.6582284
K07645	48.99227399
K07646	265.2627605
K07647	43.59359041
K07649	168.9051427
K07650	29.28096288
K07651	4987.212488
K07652	4667.259372
K07653	212.2421385
K07654	772.9337435
K07657	438.6322434
K07658	385.9932022
K07659	174.6986233
K07660	130.4868064
K07661	6.732357151
K07662	45.07775982
K07663	167.3725776
K07665	136.071997
K07666	109.2046991
K07667	559.0443799
K07668	6933.512653
K07669	1709.159945
K07670	2670.715828
K07673	93.01050489
K07674	36.50517634
K07675	185.0998747
K07677	30.01897429
K07680	39.28189648
K07681	3968.443191
K07683	1947.219981
K07684	84.11734635
K07685	29.20123389
K07686	18.4498056
K07687	52.20728039
K07689	218.7902063
K07690	33.94271444
K07691	27.65690126
K07692	117.3955753
K07693	854.7880234
K07694	6775.006892
K07696	6711.023705
K07697	95.61504103
K07698	21.48802811
K07699	189.8901581
K07704	3514.157987
K07705	5761.506311
K07706	224.3998298
K07707	2705.176241
K07708	328.7217778
K07711	68.91311393
K07712	248.3113313
K07713	113.1619507
K07715	79.41804278
K07716	41.36585156
K07717	42.73272779
K07718	437.7762707
K07719	23.17579007
K07720	4509.285209
K07722	172.8519067
K07723	6673.20485
K07724	108.0119978
K07726	148.8519661
K07727	1896.422999
K07729	2355.694268
K07733	45.53886686
K07734	299.8453248
K07735	1906.020479
K07736	2166.969878
K07738	8789.227326
K07740	67.37372014
K07741	44.37027724
K07742	2878.238652
K07746	124.8299433
K07749	117.7228632
K07751	38.23595297
K07768	1885.005397
K07770	77.18194806
K07772	96.34780712
K07773	48.60293317
K07774	36.15886415
K07775	6480.815376
K07776	1854.822371
K07777	107.5528191
K07778	809.3013158
K07782	189.4802795
K07783	43.48152875
K07784	5486.723441
K07787	200.2827504
K07788	14.09568964
K07789	51.85641326
K07791	427.3605668
K07792	218.2367178
K07793	615.2962114
K07794	212.5545747
K07795	936.2782413
K07798	144.6469537
K07799	84.09802403
K07800	15730.82072
K07806	76.28443991
K07812	19.2285897
K07813	3402.643703
K07814	415.3693492
K07816	5737.887186
K07823	86.26880242
K07862	345.4591446
K07979	1103.824381
K08068	124.439993
K08082	96.734738
K08083	96.03503682
K08084	50.8888087
K08086	71.84961813
K08093	7294.427233
K08094	211.056891
K08097	31.02457628
K08151	163.7646605
K08152	163.5692666
K08153	49.78321129
K08154	12.03557747
K08156	99.35900653
K08159	101.12468
K08160	9.146704906
K08161	11.758587
K08162	15.93773458
K08163	44.96018206
K08164	107.2394216
K08167	1170.101506
K08168	681.1133005
K08169	49.59421051
K08170	5633.257266
K08177	874.8831189
K08178	5.435627571
K08191	11.34078164
K08194	23.54695778
K08195	147.5864719
K08217	62.17434228
K08218	468.0058399
K08221	695.8742064
K08222	90.21945368
K08223	232.078756
K08224	765.9300074
K08226	111.3963914
K08234	218.8155504
K08255	5198.742252
K08256	886.7127113
K08258	20687.83579
K08259	5027.5516
K08276	121.5291785
K08281	2175.69822
K08289	1994.018245
K08295	45.00725969
K08296	1719.298202
K08297	51.6749373
K08300	1369.62071
K08301	1604.031689
K08302	60.82218775
K08303	793.0327092
K08304	112.3484181
K08305	110.7632969
K08306	29.95975075
K08307	331.3782592
K08309	334.2937433
K08310	130.511915
K08311	376.8962486
K08312	84.57636324
K08314	67.90362209
K08316	1860.259099
K08317	55.5237018
K08321	168.419685
K08323	82.15559933
K08325	158.0616786
K08344	13.25968144
K08357	48.24456657
K08358	12.57093502
K08359	15.85966604
K08363	12.25132436
K08364	48.80696065
K08365	102.2983764
K08368	14.99099141
K08369	1413.092753
K08372	905.3527282
K08384	152.635184
K08475	6.177887952
K08482	70.62693522
K08483	8875.115653
K08484	170.9811634
K08485	35.8684481
K08586	37.95325476
K08589	55.35520856
K08591	5603.898526
K08600	2504.057257
K08602	1077.533603
K08640	30.05652129
K08641	228.4414876
K08642	67.81990167
K08643	24.05785902
K08646	8.448524444
K08652	52.6945961
K08659	239.4062918
K08677	21.42755045
K08678	31.10712214
K08679	227.0206791
K08680	5667.345039
K08681	7299.323575
K08688	109.1377795
K08691	22.39183226
K08693	35.50379846
K08714	40.77795541
K08720	147.6425369
K08721	67.51817576
K08722	41.61006675
K08724	39.64919311
K08738	1149.153924
K08744	96.43188829
K08884	143.6276143
K08926	36.36363636
K08927	17.11199944
K08928	27.07759103
K08963	556.0290432
K08964	280.8435037
K08965	208.8393041
K08966	159.5400137
K08967	268.2107641
K08968	570.4914577
K08969	7.600883812
K08972	1768.184972
K08973	463.5280501
K08974	2958.475072
K08976	5784.855415
K08978	125.3609082
K08981	1444.655268
K08982	119.6910409
K08983	20.09279789
K08984	69.297215
K08985	44.05270096
K08986	124.5192511
K08987	1891.652623
K08988	17.83072211
K08989	219.3373525
K08990	139.3422212
K08992	127.5118611
K08994	186.1636818
K08995	42.15914552
K08996	133.2354135
K08997	40.66569056
K08998	10571.49968
K08999	1958.113088
K09000	62.3714404
K09001	468.5770203
K09002	17.48310225
K09003	31.48583746
K09004	142.4480458
K09005	334.032134
K09007	6606.412388
K09009	2577.145792
K09011	86.53658658
K09013	1594.064889
K09014	6938.158856
K09015	8271.482488
K09017	1049.948105
K09019	258.9072825
K09020	12.81872857
K09021	29.78062957
K09022	794.8787145
K09023	10.58935963
K09024	37.83315246
K09117	2241.52569
K09118	1832.85173
K09121	773.3731945
K09123	29.36390656
K09125	1609.909895
K09127	48.35645427
K09129	16.33790918
K09131	381.5526546
K09136	263.0634801
K09138	185.6719987
K09144	55.31197514
K09145	26.07701286
K09146	2612.731655
K09153	150.1005125
K09154	17.05409678
K09155	182.4535152
K09157	2869.929275
K09158	376.6852819
K09159	360.7507837
K09160	230.0839089
K09161	42.89172053
K09162	35.81901503
K09163	15.6381775
K09164	1710.706207
K09165	278.8901227
K09166	66.68680363
K09167	618.6204057
K09181	140.0280523
K09190	12.02454694
K09251	79.51902371
K09384	2253.856903
K09386	40.83470741
K09388	79.21973613
K09456	550.3429638
K09457	7258.719969
K09458	4147.423678
K09459	56.83621323
K09461	24.28100824
K09469	9.088000378
K09471	180.1457195
K09472	120.4968504
K09474	34.61449706
K09516	29.11449842
K09607	13.44947974
K09667	38.12828209
K09680	6037.568097
K09681	1627.391992
K09682	317.0458557
K09683	161.2264517
K09684	2295.122821
K09685	414.1861002
K09688	185.6633551
K09689	284.4208698
K09690	82.47855276
K09691	126.3283965
K09692	366.3995559
K09693	6600.749685
K09694	51.13220464
K09695	54.88768917
K09696	23.70427328
K09697	11.10800355
K09698	6846.068826
K09699	224.1446281
K09700	84.87987318
K09701	54.29302471
K09702	101.4562518
K09703	10.58670134
K09704	165.154226
K09705	509.4781124
K09706	45.39021834
K09707	84.6660567
K09709	16.64569407
K09710	2779.596925
K09712	241.5734801
K09729	47.55385234
K09747	9540.164584
K09748	8129.488755
K09749	51.46589618
K09758	34.32955009
K09760	746.638429
K09761	3383.120784
K09762	11207.7505
K09763	157.8163509
K09764	797.1893322
K09765	2690.618991
K09766	23.21810551
K09767	400.480377
K09768	3781.261416
K09769	323.5943543
K09770	94.0758947
K09771	5837.625832
K09772	8712.217141
K09773	7130.222491
K09774	310.4766685
K09775	208.8982451
K09776	59.35635936
K09777	334.0843795
K09778	67.86963308
K09779	114.602264
K09780	1274.166271
K09781	1711.292159
K09786	280.9081967
K09787	7307.294784
K09788	121.5400472
K09789	195.1074208
K09790	2074.638954
K09791	3420.931986
K09792	446.0840857
K09793	378.6006718
K09794	148.7367398
K09796	1302.880714
K09797	216.6800827
K09798	232.1154573
K09799	174.2505929
K09800	323.6477461
K09801	327.736771
K09802	47.15054891
K09803	79.38857128
K09806	127.1163067
K09807	253.2554216
K09808	764.2426137
K09809	257.7643695
K09810	586.8499355
K09811	2416.815056
K09812	2430.551668
K09813	3004.87924
K09814	4874.950747
K09815	6720.388147
K09816	802.395975
K09817	1077.775574
K09819	744.7847105
K09820	80.63509394
K09822	2221.309563
K09823	136.9585877
K09824	115.8133124
K09825	5041.066972
K09826	113.588099
K09844	108.1023777
K09845	104.7978469
K09846	137.4657416
K09847	89.72526933
K09857	91.8821391
K09858	3032.886994
K09859	29.2867756
K09860	47.62462023
K09861	3342.824728
K09862	491.6224957
K09880	84.38102885
K09882	28.7721602
K09883	144.160019
K09888	2211.497601
K09889	207.0557301
K09890	110.7947233
K09891	24.32564663
K09892	14.77000218
K09893	48.53907364
K09894	15.60569841
K09895	59.05473327
K09896	50.34028703
K09898	127.0354901
K09899	53.70668383
K09900	38.05821212
K09901	21.02507578
K09902	193.6655333
K09903	10684.56607
K09904	83.72734437
K09906	18.96631645
K09907	30.47646089
K09908	65.47106511
K09910	18.2550562
K09911	6.117123269
K09912	33.61394362
K09913	164.8334722
K09914	39.11992292
K09915	161.9333586
K09916	104.1698706
K09917	16.39344262
K09918	61.91067536
K09919	206.9488554
K09920	128.3045359
K09921	265.2348333
K09922	365.1349095
K09923	78.17742203
K09924	80.86976992
K09925	107.3218533
K09926	121.0989396
K09927	85.26249769
K09928	207.7007177
K09929	81.45061614
K09930	246.0633615
K09931	126.0498932
K09932	69.28334494
K09933	129.4621267
K09934	58.36010488
K09935	106.9726724
K09936	2256.3585
K09937	332.4229996
K09938	16.349687
K09939	11.07328063
K09940	3809.982962
K09941	58.25510056
K09945	153.6048691
K09946	173.1897487
K09947	156.5203478
K09948	78.64727982
K09949	81.00431348
K09950	148.050844
K09951	1379.980338
K09952	208.8665105
K09954	224.3053337
K09955	142.606269
K09956	1126.777955
K09957	5.936927455
K09958	127.4708402
K09959	319.9289344
K09960	25.53148871
K09961	15.54915556
K09962	126.1106405
K09963	4933.350445
K09964	99.96340784
K09965	39.45337991
K09966	159.4559718
K09967	339.2028341
K09969	192.0185512
K09970	175.1662252
K09971	179.7331607
K09972	317.3746899
K09973	191.8335172
K09974	87.10728786
K09975	717.4956936
K09976	8047.081952
K09977	180.2260579
K09978	13.54005168
K09979	12.86193517
K09981	5.681818182
K09982	127.3914579
K09983	22.38389933
K09984	214.4461133
K09985	118.0466274
K09986	185.8852109
K09987	143.3065272
K09988	120.5454005
K09989	102.1725453
K09990	18.29945017
K09991	9.389422873
K09997	40.39395561
K09998	31.74516281
K09999	26.52750801
K10000	32.45792041
K10001	53.78945435
K10002	27.74811205
K10003	36.38234328
K10004	25.32343781
K10005	2315.967173
K10006	2284.48555
K10007	1810.951416
K10008	2299.425585
K10009	301.3715412
K10010	97.21136388
K10011	58.62584753
K10012	137.1360092
K10015	24.09394825
K10016	21.53242624
K10017	71.65224503
K10018	14.03384344
K10020	20.42684947
K10021	24.96407131
K10022	21.4659827
K10023	83.20825875
K10024	42.28142576
K10025	125.0213212
K10026	439.0133608
K10027	341.0935192
K10036	39.49984297
K10037	36.63181571
K10039	29.8998607
K10040	174.9061318
K10107	196.2645809
K10108	33.19916852
K10110	27.43773269
K10111	58.62540893
K10112	3702.022884
K10117	1340.259445
K10118	1241.129359
K10119	1186.589287
K10120	19.25305018
K10125	341.940039
K10126	227.328991
K10188	44.56121763
K10189	20.98987616
K10192	93.10280504
K10193	39.84396962
K10194	39.8790195
K10206	185.3197368
K10208	2560.83905
K10209	3343.607072
K10210	3312.024859
K10211	5083.458098
K10212	5369.410453
K10213	83.95624325
K10215	593.2265487
K10216	97.64291019
K10217	196.2981195
K10218	16.72823085
K10227	22.91521608
K10228	10.60528977
K10231	24.02010928
K10232	119.4062862
K10233	143.7282054
K10234	114.2009749
K10235	152.9001904
K10236	28.80843011
K10237	13.1432852
K10238	24.39796157
K10240	42.93414685
K10241	53.87914541
K10242	53.42208213
K10253	7.104997476
K10254	2999.65175
K10255	97.05478545
K10439	1418.242294
K10440	392.5262758
K10441	1212.827405
K10530	52.87430354
K10531	566.5291352
K10533	11.32075472
K10536	258.8901333
K10538	33.15320759
K10540	30.2840564
K10541	76.01582838
K10542	63.93287723
K10543	269.4112181
K10544	233.1760103
K10545	174.950132
K10546	71.01147844
K10547	99.13526764
K10548	111.9645103
K10549	14.9651218
K10550	14.20161949
K10551	14.81126508
K10552	95.03977987
K10555	108.1855451
K10556	101.1441829
K10557	186.4449954
K10558	106.2521598
K10559	23.27978205
K10563	10107.04546
K10564	17.50717217
K10670	128.6685399
K10672	39.09090909
K10676	69.29832531
K10679	60.62644874
K10680	333.733007
K10681	4052.158513
K10682	5818.849857
K10708	33.78266897
K10709	117.4225327
K10710	94.77807534
K10713	40.2500813
K10714	28.6075308
K10716	2836.973357
K10747	393.7520916
K10748	35.11261847
K10763	116.4539198
K10764	383.110801
K10773	7831.711312
K10778	94.13999065
K10780	89.27594649
K10804	296.2120231
K10805	2016.677781
K10806	110.8473004
K10810	101.9152751
K10814	31.22700456
K10815	23.87647883
K10816	86.7860928
K10819	51.27878792
K10823	853.8807707
K10824	5572.696955
K10830	73.52310578
K10831	887.0282976
K10843	2191.903942
K10850	4220.816727
K10851	166.5236312
K10854	148.2252555
K10855	103.4412195
K10856	90.60196967
K10907	123.8533551
K10912	32.10041061
K10914	2899.596562
K10924	47.13955372
K10926	69.22507525
K10927	66.74270817
K10938	26.14831007
K10941	97.11535662
K10942	46.78386251
K10943	69.40602945
K10947	7173.399885
K10954	49.94112115
K10960	127.1521538
K10974	33.64124468
K10979	214.9819156
K10984	23.15509569
K10985	43.93814224
K10986	7.055425195
K11018	30.13776325
K11020	71.38844171
K11031	116.693401
K11038	17696.39988
K11039	88634.18654
K11040	7032.370002
K11041	243.6541987
K11042	983.5362522
K11044	46.03750366
K11050	1004.281888
K11051	1071.235399
K11065	7879.71725
K11066	106.0265322
K11068	6632.539098
K11069	1775.862286
K11070	1718.405959
K11071	1557.003385
K11072	4107.112187
K11073	275.0852815
K11074	166.7433132
K11075	355.3207992
K11076	137.6922825
K11085	4587.85893
K11089	8.458178486
K11102	3861.935796
K11103	2125.254579
K11104	45.84620659
K11105	132.5249995
K11107	58.86639686
K11144	337.4492461
K11145	4777.394623
K11159	7.81634997
K11175	14483.88556
K11177	47.12942399
K11178	25.38354606
K11179	72.76215088
K11183	22.51285758
K11184	52.43663612
K11189	9251.42713
K11198	16.20028562
K11199	16.20028562
K11200	16.20028562
K11202	111.6198854
K11203	98.17144973
K11206	127.9709317
K11208	13.36454575
K11209	327.0774162
K11210	5532.694441
K11216	124.2525381
K11250	96.40590219
K11263	2470.917425
K11264	10.48274162
K11312	400.1093232
K11333	92.30901698
K11334	135.0188816
K11335	106.0591903
K11336	116.7168503
K11337	15.95191687
K11357	15.97688273
K11358	56.40465517
K11381	115.2144095
K11384	63.67072313
K11387	1459.176602
K11391	18.8970895
K11440	40.75186489
K11441	7.673606206
K11442	4895.38134
K11443	10.77567199
K11444	19.47724275
K11472	201.0888399
K11473	375.8038647
K11474	63.70107999
K11476	1856.978844
K11477	68.39211938
K11527	49.58548365
K11529	231.7308421
K11530	145.7550399
K11531	8.295777957
K11532	117.6469189
K11533	3499.879166
K11535	358.2881076
K11537	30.1647305
K11601	660.9361171
K11602	657.3170796
K11603	646.5376034
K11605	15.1894592
K11607	9.986626848
K11614	66.11294768
K11615	80.63395529
K11616	31.27692815
K11617	773.5146525
K11618	195.4060053
K11619	189.7103659
K11621	47.16444709
K11625	34.08529956
K11630	91.32715952
K11631	91.35302892
K11632	4862.14625
K11633	25.95455034
K11634	28.10777979
K11635	105.2885185
K11636	107.3546831
K11637	101.8906896
K11638	46.60960731
K11639	28.96129982
K11645	52.5167253
K11688	273.747907
K11689	188.1781887
K11690	174.5920059
K11692	45.88598889
K11693	3829.958048
K11694	5257.020291
K11695	3941.103376
K11704	31.5912237
K11706	76.47056246
K11707	675.2396419
K11708	391.5655286
K11709	928.2544873
K11710	263.2459749
K11711	70.08292216
K11712	68.22526961
K11717	9245.451712
K11719	318.3837918
K11720	540.9964435
K11733	219.4014243
K11734	80.56622085
K11735	1307.967018
K11737	6335.733807
K11738	2183.386496
K11741	586.5672834
K11742	30.71363769
K11743	69.98971616
K11747	33.46746811
K11748	39.38451555
K11749	5783.010247
K11751	227.3306501
K11752	2633.544528
K11753	2216.594909
K11754	2836.493852
K11755	2815.527013
K11782	19.9100717
K11783	51.22570212
K11784	30.38212162
K11785	29.69344561
K11811	48.73874593
K11814	60.46618515
K11815	35.99929482
K11890	87.25050617
K11891	168.7884907
K11892	115.276638
K11893	185.1454954
K11894	66.32181134
K11895	170.4876982
K11896	115.0441798
K11897	86.55518408
K11900	120.5848589
K11901	120.4506959
K11902	128.59167
K11903	509.4465163
K11904	490.8092512
K11905	122.9922539
K11906	109.6461227
K11907	111.679318
K11910	48.71226951
K11913	11.1608265
K11915	74.4883335
K11918	64.06903229
K11919	70.62466032
K11923	26.30130427
K11924	145.5540297
K11925	41.84575639
K11926	48.93939209
K11927	455.2732013
K11928	5865.334154
K11930	12.91368558
K11933	29.36767191
K11936	3027.43152
K11937	83.01780741
K11939	1852.637715
K11940	147.5815381
K11941	16.7996549
K11942	162.2706101
K11959	239.2393212
K11960	222.1203261
K11961	335.339306
K11962	205.9782612
K11963	1255.804801
K11991	8232.964469
K12056	115.5135341
K12057	65.4254219
K12058	77.77785444
K12059	142.1699816
K12060	83.07504034
K12061	78.87840381
K12062	88.9587369
K12064	65.70352971
K12065	77.14069851
K12066	83.69251362
K12067	99.44941898
K12068	105.4952061
K12070	47.75990304
K12071	78.12531036
K12072	102.8792433
K12111	31.84288511
K12113	40.44729101
K12132	11216.69923
K12137	11.81696959
K12140	38.886683
K12141	37.78527821
K12240	31.86058862
K12243	18.20782362
K12251	20.87171229
K12252	105.1291294
K12255	142.0612959
K12256	232.5854454
K12257	294.3102588
K12262	290.4449528
K12263	146.9775067
K12264	40.558553
K12265	50.90125113
K12266	37.97515472
K12267	508.5061996
K12268	6065.526686
K12269	2523.674251
K12270	4030.173172
K12276	49.288978
K12278	54.79988455
K12279	64.82233132
K12280	79.6087853
K12281	66.35191154
K12282	107.4877257
K12283	88.07580997
K12284	56.30355525
K12285	64.28976515
K12286	55.27598711
K12287	91.1606242
K12292	17.2634048
K12293	31.82970994
K12294	26.70829811
K12295	435.2624446
K12296	405.8244348
K12297	96.76779885
K12308	66.34046979
K12339	289.6639444
K12340	535.6721821
K12349	35.1327688
K12368	87.07794085
K12369	40.42979937
K12370	35.37863416
K12371	42.44100748
K12372	44.37813901
K12373	491.7252449
K12410	7961.797992
K12420	27.63793171
K12428	1466.423738
K12437	1679.056767
K12452	24.61777031
K12454	109.0805282
K12472	213.7949953
K12500	27.46463099
K12503	2062.931005
K12506	160.9031455
K12508	614.7337166
K12510	1719.160224
K12511	229.996051
K12524	190.5643814
K12527	33.34103416
K12536	73.60726479
K12537	65.48038181
K12538	64.00341414
K12541	183.3147441
K12542	250.3412824
K12543	224.9595101
K12545	115.502001
K12551	77.80859486
K12552	103.6132953
K12553	87.41003755
K12555	181.0743065
K12556	154.5795234
K12573	1180.899301
K12574	12830.4198
K12583	2596.138614
K12658	199.4031999
K12661	1.850461518
K12678	20.9284162
K12686	86.58231975
K12690	10.33071001
K12700	2.102769814
K12940	71.98064052
K12941	325.6611429
K12942	5296.054434
K12949	594.6267312
K12950	9.237603543
K12952	218.8058717
K12954	41.48041377
K12960	287.709332
K12961	8.475415362
K12962	6.700186303
K12963	65.66627066
K12972	224.2158154
K12973	14.04829341
K12976	40.04252851
K12978	75.56361374
K12979	7.791804823
K12982	38.54516116
K12984	16.7758027
K12988	95.75156947
K12989	26.74646941
K12990	166.2425788
K12992	55.87335889
K12993	21.83833378
K12994	10.92844196
K12995	13.36773104
K12996	128.9894736
K12997	32.4984836
K12998	51.05317108
K12999	117.1294396
K13007	76.65307393
K13012	111.9598237
K13013	23.82623509
K13014	62.76291983
K13015	18.15305414
K13019	13.82359164
K13038	8485.468375
K13040	69.85056455
K13041	71.44993393
K13043	114.512305
K13052	369.1146231
K13053	102.3181297
K13057	26.18118051
K13060	37.86043105
K13061	106.9000897
K13063	11.75269988
K13069	20.91126987
K13075	15.93357303
K13252	82.7156536
K13256	215.9135714
K13275	26.41281354
K13280	83.09770097
K13281	126.2186912
K13282	186.3101799
K13283	33.11867568
K13288	2673.460672
K13292	6272.425691
K13300	36.28616986
K13378	150.2816938
K13408	6.568417183
K13409	19.37083897
K13479	16.19852607
K13481	642.3448631
K13482	579.3769494
K13483	35.64888606
K13486	68.89031041
K13488	4.83682302
K13490	22.98164974
K13491	74.82871487
K13497	39.01585715
K13498	1637.699545
K13503	32.82256691
K13525	89.49763521
K13527	1938.175206
K13529	43.02660074
K13530	72.8474323
K13531	94.26251477
K13540	681.9214907
K13542	2081.335681
K13566	346.9202099
K13570	3822.657701
K13571	2496.05946
K13572	988.6556058
K13573	867.6465264
K13574	14.86150084
K13580	1600.890378
K13581	153.2844753
K13583	117.9789329
K13584	93.4318413
K13587	30.10517565
K13588	55.19345469
K13589	25.25187932
K13590	198.0294344
K13592	37.64296905
K13593	19.16515583
K13598	131.8614939
K13599	126.1574003
K13609	115.8818533
K13613	68.74303771
K13614	10.45887657
K13615	31.50290344
K13622	78.15408261
K13626	187.7047196
K13628	5889.187342
K13629	97.66687034
K13630	3.571428571
K13633	18.34147956
K13634	24.60870036
K13635	7.374188573
K13636	27.75759011
K13638	28.41422346
K13639	124.0681965
K13640	826.5487727
K13641	16.74302128
K13643	488.984776
K13652	111.6098626
K13653	342.6930498
K13657	17.57883421
K13660	15.77816884
K13662	20.87278903
K13663	8.867372915
K13665	26.90426282
K13668	2544.29171
K13671	1644.860673
K13677	103.061857
K13678	101.8585224
K13686	1703.840868
K13687	1129.305149
K13693	2034.57513
K13694	67.77725001
K13714	1865.683903
K13715	4421.165851
K13730	79.34298234
K13732	680.2202106
K13733	46.51820049
K13734	20.55782444
K13735	79.49096706
K13745	111.6212618
K13747	161.5308218
K13766	413.2345635
K13767	139.4872168
K13770	59.19583862
K13771	1083.124576
K13775	25.95834192
K13787	2180.222851
K13788	2113.525741
K13789	3091.939279
K13794	19.6952827
K13795	21.71903416
K13796	59.69604794
K13810	11.83693461
K13819	84.55348896
K13821	1839.670508
K13829	682.0287624
K13853	377.6273457
K13876	22.64714597
K13877	962.1714599
K13888	168.2095479
K13890	21.06514213
K13891	13.69146026
K13892	12.54637499
K13893	230.2162858
K13894	233.0961803
K13895	133.3815672
K13896	131.1141239
K13919	118.1267301
K13920	10.53124683
K13922	125.7062814
K13923	17.22552124
K13924	49.17291623
K13925	27.45402172
K13926	145.6292631
K13929	195.3199237
K13930	43.32836684
K13931	277.0387678
K13932	1136.740636
K13933	63.16024926
K13934	242.8998858
K13938	69.46134255
K13940	146.1579314
K13950	2230.009072
K13953	7248.292544
K13954	19.57201856
K13955	89.20461815
K13963	19.98984092
K13979	895.2261624
K13991	12.30110721
K13992	12.27419941
K13993	1142.706507
K13995	59.07410807
K14028	19.34733337
K14029	17.93414277
K14048	21.10113356
K14052	41.70491444
K14054	12.00339898
K14055	27.84383899
K14056	10.81403856
K14058	418.2251565
K14059	96.28870014
K14067	14.29432619
K14080	20.09361361
K14083	128.3056216
K14086	29.73451506
K14087	23.77596893
