KO	output
K12297	71.52774155
K12339	57.18078975
K12340	22.85129894
K12349	40.0053384
K12368	33.07051858
K12369	22.61639198
K12370	35.40971889
K12371	29.50504685
K12372	31.11027351
K12373	27.44312718
K12410	10064.87655
K12428	240.5777662
K12437	774.3346667
K12448	10.16538525
K12452	22.3477724
K12472	368.6488074
K12500	49.38483563
K12503	829.97769
K12506	17.62526467
K12508	136.6183676
K12510	239.2750895
K12511	103.5134114
K12552	30.06245463
K12553	20.3046431
K12555	11.3684017
K12556	53.07868209
K12573	122.0815406
K12574	12384.21883
K12582	39.57566852
K12583	950.0036977
K12658	34.7491018
K12700	34.45834766
K12941	28.53697032
K12942	6613.875623
K12952	39.80231234
K12960	20.26508884
K12979	17.10996604
K12990	6.918908906
K12994	13.95878514
K12999	7.558303072
K13012	16.24355311
K13013	11.66271786
K13038	9606.259329
K13049	17.80963875
K13051	99.27095678
K13052	12.484994
K13069	11.51622714
K13245	14.87795047
K13252	11.84389849
K13282	17.76080008
K13288	1037.529828
K13292	8146.133947
K13378	29.49731117
K13481	8.126152822
K13482	33.24451941
K13485	15.33415465
K13491	25.82079235
K13498	920.1888209
K13527	814.9246283
K13529	43.03029503
K13540	145.3815762
K13542	858.8939583
K13570	1248.711255
K13571	959.9178062
K13572	783.4219111
K13573	232.2705928
K13574	15.46983404
K13580	917.6889103
K13581	14.7348863
K13582	35.39468687
K13583	56.39305234
K13584	22.95497227
K13587	15.29297828
K13588	14.06422321
K13589	15.58902785
K13590	15.01371886
K13591	17.44206767
K13593	7.0164916
K13598	9.87560235
K13599	17.96553091
K13609	39.23417685
K13628	7574.852432
K13634	66.49577112
K13639	101.4062011
K13640	72.76173237
K13642	20.09239629
K13643	67.98080523
K13652	14.43546874
K13668	1020.521505
K13671	222.3060231
K13678	104.0679354
K13686	775.1144434
K13687	745.9191211
K13693	951.894483
K13695	11.1652957
K13714	3560.483457
K13715	7209.437232
K13732	1164.141722
K13733	102.7982539
K13745	50.26760992
K13747	19.0112097
K13771	126.04627
K13775	30.12514303
K13777	23.47941348
K13778	26.07271761
K13779	39.53563785
K13787	1353.552343
K13788	857.5585769
K13789	3408.471273
K13795	49.46003931
K13796	22.8504945
K13818	35.96336252
K13821	799.929274
K13853	59.09040217
K13877	662.6724782
K13888	24.84605073
K13893	23.63899872
K13919	648.9614133
K13925	21.5023292
K13926	59.50784222
K13927	31.71881498
K13932	766.9630542
K13940	98.94346522
K13950	769.089529
K13953	8281.607194
K13979	48.75349204
K13993	104.6427371
K14058	119.625111
K14136	554.0969516
K14153	643.1887936
K14155	75.67219666
K14160	33.6850914
K14161	154.3362529
K14162	813.5917414
K14188	13170.06536
K14189	10.9903906
K14192	2215.318249
K14193	182.3147591
K14194	4093.165764
K14195	2159.824965
K14196	411.9932917
K14197	1672.283656
K14198	7007.044393
K14199	4371.975085
K14200	3210.699077
K14201	806.1123699
K14202	6285.974895
K14203	7586.567539
K14204	1327.572175
K14205	2286.600192
K14260	73.58781393
K14261	37.43207411
K14266	194.7548103
K14267	873.8875291
K14274	23.68786191
K14287	37.33768759
K14335	27.04120624
K14337	807.2319487
K14339	985.0282227
K14347	991.7243369
K14348	33.56723512
K14379	17.33774503
K14392	29.91306522
K14393	880.7738915
K14415	642.0474673
K14441	115.940734
K14445	7285.370491
K14448	13.2470257
K14449	37.58223235
K14475	32.20468046
K14540	63.5043574
K14645	151.0854109
K14652	5670.40229
K14682	67.61855327
K14727	24.50250555
K14731	25.27259679
K14742	56.66599247
K14743	169.0017212
K14949	800.5296433
K14980	10.74483607
K14982	52.20758426
K14983	118.4333575
K14986	51.34028947
K14987	12.56676878
K14998	27.19807521
K15011	36.56625094
K15012	13.88503713
K15034	78.92242811
K15051	120.4684498
K15125	6.567137602
K15228	19.55976216
K15229	13.37568122
K15256	40.93212667
K15257	45.40542071
K15268	49.62776289
K15270	47.68603837
K15342	134.4957759
K15371	62.25980099
K15372	40.94562916
K15383	118.6423361
K15396	24.80159237
K15460	28.11501214
K15461	117.8571469
K15511	31.16987751
K15513	27.00426727
K15518	5073.735893
K15520	1497.185285
K15521	990.494768
K15525	993.7185291
K15526	781.792966
K15536	29.04564315
K15539	36.18589233
K15540	25.6208971
K15545	29.84832438
K15546	21.77312852
K15549	33.34723928
K15553	251.0568663
K15554	404.0676839
K15555	786.3320989
K15576	626.9507243
K15577	11.52767611
K15578	246.4395103
K15580	1218.994007
K15581	1178.403782
K15582	643.5972621
K15583	177.3061743
K15585	9.630439385
K15598	4.857711146
K15633	7490.83908
K15634	18.25225738
K15724	163.2907911
K15725	233.8224356
K15726	259.7371528
K15727	153.4309741
K15733	842.2307674
K15738	110.4102641
K15746	49.23924724
K15760	37.69021306
K15761	55.86627299
K15763	43.50625557
K15764	28.95444935
K15765	32.23536216
K15770	6861.854141
K15771	997.7886147
K15772	9924.247138
K15777	47.03263572
K15778	29.22195217
K15861	35.9470636
K15864	33.87993737
K15866	84.51487642
K15868	32.59047829
K15894	16.41148748
K15918	31.56219052
K15973	10158.7575
K15975	14.15559741
K15977	11213.94188
K15984	117.075663
K15986	8478.68764
K15987	28.18579144
K16012	257.1612899
K16013	92.26770859
K16014	218.9836694
K16053	45.8310588
K16066	40.44930572
K16074	32.75450898
K16087	189.8854551
K16089	5.912911957
K16090	89.17590546
K16091	53.15863097
K16092	64.33547074
K16137	161.5103472
K16147	887.2706525
K16148	968.1270546
K16164	215.9020759
K16165	34.94711086
K16169	71.74395603
K16171	41.93934078
K16203	19.83347004
K16211	9.175226453
K16234	32.59845257
K16237	1060.703174
K16238	22.62362665
K16243	36.894606
K16246	27.43864556
K16264	220.1817276
K16301	18.50336481
K16329	8770.379591
K16345	23.67035583
K16371	11.8960726
K16509	8888.181883
K16511	2759.290226
K16554	22.10841614
K16555	20.47782919
K16556	14.31072322
K16557	8.851911666
K16558	12.05502782
K16563	20.426917
K16567	11.66882284
K16647	935.8457114
K16648	990.6688367
K16649	73.44994904
K16650	805.5444007
K16652	236.5871457
K16653	811.6809097
K16692	71.45310691
K16783	325.589326
K16784	1084.195843
K16785	16955.29726
K16786	15731.34223
K16787	19826.57916
K16788	12.21304112
K16869	8959.668801
K16870	861.6813341
K16872	24.70924887
K16898	6148.235098
K16899	6550.648334
K16915	35.59500022
K16917	35.41288039
K16923	51.12382763
K16924	5736.773034
K16925	1137.724742
K16926	144.1083446
K16927	661.7697457
K16937	9505.687616
K17073	19.41652602
K17074	19.41652602
K17076	10.11393866
K17103	106.6359264
K17216	28.49809999
K17217	8336.048914
K17218	38.70083256
K17222	31.25711828
K17223	25.92787011
K17224	39.32635685
K17227	25.4650437
K17247	66.10419181
K17318	111.9432882
K17320	166.6860971
K17323	46.87263495
K17472	20.13911086
K17474	29.76498928
K17485	33.80476595
K17490	156.9285782
K17624	18.20935092
K17662	37.23175926
K17675	14.55218914
K17686	8140.181545
K17713	64.36812473
K17716	3837.511783
K17733	7.396773312
K17735	148.4347705
K17758	8425.329779
K17759	1025.17864
K17828	191.3893515
K17836	43.05565024
K17850	11.7474888
K17865	53.72140685
K17883	68.3484229
K17938	35.2903909
K17950	26.23475363
K18005	28.98669382
K18006	34.05322359
K18007	33.66858421
K18104	95.52774102
K18118	886.7291517
K18133	51.22200642
K18136	9.296929801
K18138	118.6093853
K18139	80.28729027
K18230	1600.988725
K18231	891.8873412
K18277	871.0515566
K18288	13.35623147
K18292	173.0002711
K18300	26.40517607
K18320	4320.730345
K18335	19.85136215
K18336	28.46470682
K18351	786.0247804
K18365	32.60565199
K18366	12.80505087
K18369	17.5545661
K18383	20.24963716
K18455	245.5831365
K18474	64.89409767
K18480	18.56075245
K18581	51.46458388
K18586	22.67364458
K18587	13.35533662
K18640	29.8135706
K18642	11.85090681
K18661	32.85859015
K18672	94.39494168
K18682	9439.206151
K18688	24.89236151
K18691	29.38189019
K18692	8199.688486
K18697	36.11903639
K18701	914.1365502
K18704	11277.63085
K18707	8.147845285
K18778	23.49418236
K18828	51.44471761
K18829	32.78546688
K18830	0.716531515
K18833	667.7198935
K18850	80.0555836
K18851	34.74841346
K18887	13.01946288
K18890	92.84405737
K18893	42.16229363
K18900	9.116465055
K18901	19.62136178
K18902	50.32360155
K18903	44.88438202
K18906	4362.435755
K18907	3881.524713
K18908	7944.7811
K18909	43.07007838
K18917	1187.835133
K18924	50.20920433
K18925	53.08278361
K18926	1216.645448
K18928	282.3300726
K18929	837.9440503
K18930	31.84358214
K18934	54.75720626
K18935	3954.886419
K18936	18.89183415
K18938	202.5059538
K18940	4362.780237
K18941	7995.925246
K18954	41.57852537
K18955	2112.704689
K18979	4589.101062
K18996	17.01765217
K19002	77.03468106
K19005	3398.532604
K19046	43.07930068
K19055	70.25960881
K19068	30.89274544
K19077	7967.553474
K19078	9257.453436
K19079	49.62374066
K19080	4282.294684
K19081	4789.650953
K19082	9624.069722
K19084	5304.938961
K19092	48.60233224
K19123	37.00549991
K19124	30.2048463
K19125	32.20178803
K19126	16.05427198
K19130	30.74387713
K19131	616.2915164
K19132	32.70906688
K19133	491.6304219
K19147	274.0690333
K19155	13.02892609
K19156	21.08793227
K19158	37.23518164
K19159	226.3203097
K19164	39.80438149
K19166	9.764943852
K19167	54.36636845
K19221	230.4123892
K19222	13.00449493
K19227	22.67103812
K19228	32.72931089
K19229	6.526798064
K19230	22.4569151
K19265	937.3746902
K19267	821.0054037
K19270	15.3726782
K19271	179.8803455
K19279	17751.35047
K19285	3088.528293
K19299	1119.4377
K19302	1192.792461
K19337	26.37674757
K19339	35.29515231
K19344	22.72727273
K19355	13.38718456
K19405	4438.417936
K19411	9230.095203
K19416	30.49518143
K19429	44.36766617
K19576	6718.485407
K19577	1687.85306
K19591	35.70949101
K19620	32.26579134
K19621	32.46059045
K19622	32.5809161
K19623	38.85619286
K19624	36.46801419
K19686	24.67205007
K19687	32.06251078
K19689	29.55356997
K19710	766.1292896
K19784	52.16965056
K19802	42.43388547
K19804	56.57508594
K19837	16.39702758
K19883	612.9629143
K19971	41.9794699
K19975	5365.439781
K19997	13.82741776
K20034	43.97651891
K20035	24.13122348
K20073	79.52702506
K20074	57.55817556
K20107	108.5440027
K20108	108.5440027
K20112	33.04735618
K20116	9015.165879
K20117	9015.165879
K20118	9015.165879
K20265	633.95
K20266	156.5517903
K20276	26.39589765
K20326	21.34640204
K20337	151628.1219
K20338	6702.572231
K20341	49.41873657
K20342	57.34241013
K20344	56.36211609
K20370	616.6224535
K20444	15.84543782
K20455	8.016064257
K20459	42.03049848
K20460	30.62483173
K20468	1005.487424
K20470	221.6817941
K20482	4923.519288
K20483	1477.851295
K20487	54.48383626
K20488	100.7805956
K20490	41.26639822
K20491	38.75513162
K20494	7885.695299
K20527	94.1497633
K20528	76.77573088
K20529	114.5506201
K20530	88.04441277
K20531	108.6529961
K20532	137.1197626
K20533	124.1608166
K20534	63.3754202
K20541	33.02238858
K20542	24.18479304
K20712	24.03124336
K20814	58.05094031
K20895	30.72033177
K21006	31.78674131
K21009	32.10580309
K21010	27.83788469
K21011	35.88107141
K21023	31.07612967
K21028	31.46529828
K21029	691.3832016
K21030	11231.65377
K21053	35.00545677
K21062	65.25816928
K21064	37.89338508
K21071	1362.766033
K21147	1469.802992
K21285	11150.56903
K21344	35.37568675
K21401	831.2446893
K21405	28.52297968
K21416	84.37531323
K21417	55.85155211
K21420	78.82139218
K21430	38.21637055
K21449	18.9553328
K21453	2034.860708
K21454	3782.848662
K21461	9676.831399
K21462	1630.063568
K21463	4302.171659
K21465	13.52805343
K21470	19.54783144
K21471	1545.518888
K21473	205.4896874
K21478	2571.201256
K21480	20.43214547
K21481	1064.099765
K21495	41.82802215
K21498	201.782425
K21564	827.932719
K21567	6423.221901
K21591	5012.193223
K21600	8486.687114
K21607	22.64579553
K21636	43.52399016
K21685	949.7370288
K21686	46.55045371
K21687	636.3551011
K21688	1497.202119
K21703	37.33802067
K21721	51.06951496
K21748	17.26771535
K21828	8299.55348
K21885	905.7478174
K21929	36.84827615
K21949	9802.438613
K21962	1073.157582
K21977	5.278596005
K22024	29.6217518
K22025	38.85053357
K22043	7494.45992
K22044	1732.055495
K22067	24.31870691
K22084	19.55507568
K22085	24.56395349
K22086	10.60648254
K22087	42.30913012
K22109	9161.414477
K22112	796.1511525
K22116	72.1052361
K22132	266.7153533
K22135	6489.948721
K22136	2691.84664
K22185	6.131405973
K22186	42.70497997
K22187	38.58586546
K22209	30.63491938
K22212	60.20252589
K22216	13.01295062
K22270	764.1928235
K22278	58.43351512
K22292	41.00903896
K22298	46.03219078
K22306	257.3661026
K22311	1022.187347
K22316	75.73548032
K22409	1295.071992
K22457	65.88215311
K22468	1877.72654
K22476	181.5590437
K22580	5991.002511
K22719	16.80854458
K22736	1109.880319
K22757	261.3189457
K22769	32.1860575
K22770	209.6443861
K22900	28.21291973
K22902	22.20786647
K22907	869.0547497
K22927	24.88262518
