KO	FOCUS_401	FOCUS_402	FOCUS_410	FOCUS_413	FOCUS_414	FOCUS_417	FOCUS_428	FOCUS_431	FOCUS_433	FOCUS_444	FOCUS_445	FOCUS_450	FOCUS_454	FOCUS_457	FOCUS_461	FOCUS_463	FOCUS_488	FOCUS_498	FOCUS_509	FOCUS_528	FOCUS_541	FOCUS_546	FOCUS_547	FOCUS_551	FOCUS_554	FOCUS_558	FOCUS_562	FOCUS_564	FOCUS_570	FOCUS_579	FOCUS_582	FOCUS_586	FOCUS_592	FOCUS_597	FOCUS_609	FOCUS_610	FOCUS_621	FOCUS_625	FOCUS_626	FOCUS_632	FOCUS_659	FOCUS_665	FOCUS_667	FOCUS_672	FOCUS_676	FOCUS_679	FOCUS_688	FOCUS_697	FOCUS_698	FOCUS_701	FOCUS_711	FOCUS_713	FOCUS_725	FOCUS_733	FOCUS_754	FOCUS_763	FOCUS_780	FOCUS_784	FOCUS_786	FOCUS_795	FOCUS_796	FOCUS_804	FOCUS_805	FOCUS_806	FOCUS_812	FOCUS_827	FOCUS_831	FOCUS_832	FOCUS_833	FOCUS_838	FOCUS_846	FOCUS_848	FOCUS_857	FOCUS_871	FOCUS_874	FOCUS_885	FOCUS_889	FOCUS_900	FOCUS_905	FOCUS_911	FOCUS_921	FOCUS_925	FOCUS_930	FOCUS_931	FOCUS_939	FOCUS_940	FOCUS_957
K00030	3.50E-06	3.20E-05	0.000478463	1.66E-05	2.64E-05	7.53E-06	3.07E-05	5.59E-05	0.000180216	0.00014941	4.02E-05	1.79E-05	0.000284721	3.93E-06	1.15E-05	2.74E-05	3.38E-05	0.000171144	2.07E-05	0.000269072	3.14E-05	1.85E-06	0.000174722	2.48E-06	1.82E-05	2.20E-05	1.98E-05	1.03E-05	1.09E-05	1.06E-05	0.000166057	6.11E-06	1.80E-05	3.00E-06	2.63E-05	8.44E-06	2.49E-05	1.22E-05	5.85E-06	6.86E-06	3.28E-05	6.60E-06	2.41E-05	1.66E-05	4.51E-05	1.25E-06	3.02E-05	1.62E-05	3.89E-05	5.04E-05	3.77E-05	3.12E-05	0.000147394	1.53E-06	3.30E-05	0.000315889	7.61E-06	0.000174927	3.82E-05	6.17E-05	1.06E-05	4.44E-06	5.16E-06	7.77E-06	6.76E-05	5.96E-06	2.27E-05	3.25E-06	1.91E-05	6.11E-06	5.62E-05	3.35E-06	1.71E-05	2.36E-05	3.38E-05	2.01E-06	5.73E-05	2.55E-05	2.13E-05	6.25E-06	5.04E-07	2.31E-06	1.41E-05	4.89E-06	9.66E-06	1.01E-05	6.31E-06
K00031	0.001117062	0.001316726	0.000904261	0.001552914	0.00066943	0.001044361	0.001554156	0.001672623	0.000897341	0.001540311	0.001013682	0.00093862	0.001475825	0.001508474	0.000699536	0.00093635	0.000722389	0.001404559	0.000905736	0.001185809	0.00172399	0.001415927	0.001077338	0.001885869	0.001786217	0.001150087	0.001370912	0.001428393	0.001335608	0.001538039	0.000781171	0.001750915	0.001265589	0.001082358	0.001213549	0.001559062	0.00119685	0.001359351	0.001274313	0.00154298	0.001446916	0.001289456	0.001741991	0.00179585	0.001433553	0.001460789	0.001498845	0.001193688	0.001797202	0.000714147	0.001550617	0.001689632	0.001137699	0.000615839	0.001054737	0.001330411	0.001413648	0.001229718	0.001562181	0.000998992	0.001296339	0.000641208	0.001435841	0.001238689	0.001265359	0.001598476	0.001080932	0.00165063	0.000899148	0.000702162	0.001422955	0.001097697	0.001504482	0.001656917	0.001656257	0.001524239	0.001097953	0.001430335	0.000576744	0.001396888	0.001646154	0.00137136	0.00154896	0.000668486	0.001218404	0.001392907	0.00164813
K00033	7.79E-05	5.17E-05	0.000656017	4.54E-05	7.86E-05	7.71E-05	0.000108034	1.90E-05	0.000323339	0.000101451	0.000216713	8.84E-05	0.000265575	6.93E-05	0.000297554	8.70E-05	0.000214514	0.000122214	5.63E-05	0.000378155	5.95E-05	0.000150677	0.000138199	0.000101579	0.000141674	0.00012764	0.000138052	9.74E-05	0.000125036	0.000110634	6.85E-05	1.86E-05	2.78E-05	0.000385954	3.67E-05	9.64E-05	0.000193797	5.59E-05	0.000157978	8.26E-05	0.000151001	3.89E-05	0.000270905	7.75E-05	9.72E-05	4.46E-05	8.18E-05	0.000177542	3.07E-05	0.000144886	6.07E-05	6.87E-05	0.000178528	1.75E-05	0.0001829	0.000375959	5.45E-05	0.000252186	0.0001413	0.000428512	7.33E-05	3.91E-05	4.97E-05	3.95E-05	3.82E-05	8.45E-05	0.000147939	0.000113924	1.43E-05	6.11E-05	0.000106894	0.000240663	0.000149661	9.06E-05	0.000109206	0.000192806	0.000381676	0.00014345	0.000170365	4.57E-05	3.21E-05	2.78E-05	0.000114838	0.000782287	0.00030145	0.000133687	0.000259853
K00034	0	0	0	0	0	0	0	1.71E-06	0	0	0	0	0	0	0	0	0	1.50E-07	0	0	2.20E-07	0	3.80E-06	0	0	0	0	0	0	0	1.87E-07	0	0	6.67E-07	0	0	0	7.15E-07	0	0	3.84E-07	0	0	0	5.11E-07	0	3.35E-07	0	1.04E-06	3.59E-07	0	0	0	1.09E-07	0	0	0	0	4.69E-07	0	0	0	0	1.32E-05	4.04E-06	0	0	0	0	0	6.04E-07	0	0	1.58E-06	4.14E-07	0	5.38E-07	7.54E-07	0	3.74E-07	0	1.65E-07	5.24E-07	9.32E-07	0	0	0
K00036	2.42E-05	2.98E-05	0.000166056	2.15E-05	2.40E-05	6.46E-05	2.75E-05	1.72E-05	0.000122322	5.71E-05	7.08E-05	1.16E-05	0.000112054	4.22E-05	0.00029671	6.38E-05	0.000198532	0.000104305	2.07E-05	4.81E-05	5.36E-05	0.000150677	4.95E-05	2.50E-05	4.81E-06	3.54E-05	0.000108479	6.54E-05	5.87E-05	5.21E-05	2.58E-05	2.65E-06	3.80E-06	0.000385954	1.73E-05	1.12E-05	8.79E-05	2.93E-05	0.000117896	2.14E-05	5.02E-05	2.56E-05	7.03E-06	4.12E-05	9.72E-05	3.21E-05	1.85E-05	0.000167986	1.61E-05	0.000113946	3.69E-05	5.50E-05	0.000108503	1.75E-05	9.33E-05	8.49E-05	3.00E-05	0.000219902	7.26E-06	0.000381482	6.31E-05	3.58E-06	4.00E-05	3.95E-05	9.88E-06	2.61E-05	3.94E-05	2.12E-05	1.43E-05	5.84E-05	7.07E-05	0.000103745	1.64E-05	7.85E-05	5.60E-05	2.07E-06	0.000338049	8.28E-05	0.000142257	2.31E-05	2.07E-05	2.64E-06	9.60E-06	0.000749558	7.19E-05	3.43E-05	0.00019689
K00039	0	0	0	8.91E-07	0	0	0	4.90E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.66E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00040	0.000120267	0.000641828	0.000355697	0.000218249	0.000104921	0.00015338	0.000719468	0.001316269	0.000166594	0.000245986	0.000556053	0.000434328	0.0004034	0.000371003	0.000512318	0.001112897	0.00024617	0.000207486	0.000154033	0.0004886	0.000628253	0.000618423	0.000743555	0.000256169	0.000375569	0.001109813	0.000236583	0.00070335	0.000730089	0.000516606	0.000460666	0.000360764	0.000474219	0.000384954	0.000546276	0.00054099	0.000248181	0.000899426	0.00057961	0.000300061	0.000804791	0.000748395	0.000450882	0.000158365	0.00020956	0.000677478	0.00034777	0.000910443	0.000301878	0.000269125	0.000541569	0.000255475	0.000254656	3.64E-05	0.000338587	0.000605409	0.00052676	0.00034807	0.00031749	0.00060847	0.000413384	7.73E-05	0.000362598	0.000154437	0.000182272	0.000255028	0.00054447	0.000531502	0.000468021	0.000177351	0.000307547	0.000520025	0.000458034	0.000157698	0.000457555	0.000616077	0.000402607	0.00051795	0.001149437	0.000111563	0.000364589	0.000989485	0.000380899	0.00038169	0.000364617	0.000415221	0.000657754
K00041	2.86E-05	0.000581003	0.000330274	0.000151889	3.48E-05	9.69E-05	0.000303015	0.000113242	0.00023544	0.000122141	0.000322689	0.000120917	0.000229465	0.000279808	0.000509325	0.000841437	0.000220759	0.000144918	0.000111834	0.000357568	0.000379194	0.000295418	0.000181207	6.55E-05	0.000127751	0.000825715	0.000158788	0.000614455	6.03E-05	8.27E-05	0.000394856	3.72E-05	0.000398456	0.00036429	6.86E-05	6.25E-05	8.81E-05	0.000464884	0.000430694	0.000165474	0.000216352	0.000605651	6.59E-05	7.10E-05	0.000138742	8.93E-05	6.92E-05	0.000655111	0.000109525	0.000211973	0.000136565	0.000187464	0.000171288	1.72E-05	0.000118415	0.000307683	0.000273012	0.000262919	0.000181579	0.000529517	0.000327098	3.05E-05	0.000267874	9.73E-05	5.85E-05	0.00016654	0.000384007	2.20E-05	0.00045152	0.000148102	0.000191184	0.000121976	0.000296896	0.000139229	0.000156097	0.000295256	0.000281	0.000113682	0.00111135	8.65E-05	0.000313604	0.000833111	0.000190057	0.000282803	0.000112416	0.000195456	0.000392869
K00042	0.000177324	0.000133125	0.000773965	0.000260742	0.000486168	0.000336943	0.000393322	0.001316441	0.000700735	0.000299387	0.000170463	0.000387424	0.000436609	0.000193852	0.00021213	0.000351369	0.000454088	0.000419318	0.000100129	0.000588882	0.000331093	0.000480963	0.000459864	0.000135577	0.000204623	0.000233441	0.000184652	0.000238891	0.000692594	0.000471157	0.000484368	0.000370055	0.0005241	0.000362843	0.000840446	0.00040987	0.000665896	0.000460741	0.000229235	0.00027186	0.000569388	0.000246343	0.000179182	0.000143237	0.000177726	0.00064265	0.000355811	0.00031136	0.000255276	0.000625804	0.000488508	0.000145937	0.000535895	0.000114282	0.000169759	0.000425088	0.000470712	0.000528558	0.00028778	0.000273409	0.000164071	0.000948016	0.00016137	0.000335035	0.000388071	0.00015814	0.000269536	0.000532406	0.00056815	0.000558851	0.000222664	0.000566307	0.000142929	0.000105211	0.000397656	0.000161163	0.000151659	0.000447263	0.000320665	0.000209202	7.13E-05	0.000142819	0.000325139	0.000104362	0.000238439	0.000296706	0.000417286
K00043	0	0	0	2.68E-07	0	0	1.71E-07	4.90E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.26E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00045	0	0	0	8.91E-07	0	0	0	4.90E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.66E-07	0	0	0	1.07E-06	0	0	0	0	0	0	0	0	0	3.50E-06	0	0	0	0	0	0	0	0	0	0	0	7.81E-07	0	0	0	0	0	0	0	0	2.30E-06	0	0	0	0	0	0	0	0	0	0	0	3.10E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00046	1.50E-05	0.000382469	4.97E-05	8.41E-05	1.10E-05	1.27E-05	0.000232852	2.82E-06	3.81E-05	6.87E-05	0.00017637	6.12E-05	7.87E-05	5.75E-05	0.000183996	0.000618903	0.000117738	9.74E-06	6.25E-05	0.000138529	7.10E-05	4.21E-05	6.25E-05	2.96E-05	5.67E-05	0.000504445	5.33E-05	0.000256242	3.38E-05	7.86E-06	0.000290007	2.02E-05	0.000158707	3.03E-05	2.27E-05	2.92E-05	6.81E-06	0.000332264	0.00030748	0.000129067	0.000124973	0.000371891	5.63E-05	1.20E-05	6.28E-05	6.09E-05	1.99E-05	0.000420205	7.02E-05	0.000116459	4.34E-05	7.98E-05	8.07E-05	1.26E-05	4.26E-05	9.50E-05	0.000199289	0.000189647	0.000157834	0.000235152	0.000211651	1.86E-05	0.00021204	3.26E-05	3.93E-05	9.86E-05	0.000239229	2.79E-06	0.000296263	1.84E-05	8.70E-05	4.27E-05	0.000102079	0	2.90E-05	0.000279967	0.000100299	7.20E-05	0.000856548	2.08E-05	0.000112181	0.000443995	9.90E-05	0.000195213	3.29E-05	0.000166837	2.94E-05
K00048	6.62E-05	0.000650587	0.000653978	0.000213632	8.87E-05	8.54E-05	0.000622759	0.001302465	0.000117628	0.000419824	0.000489318	0.000386546	0.000526163	0.000342351	0.000233409	0.001078765	0.00021524	0.000238433	0.000165774	0.000684823	0.000704532	0.000623046	0.000608465	0.000180011	0.000262793	0.001042363	0.000132412	0.000656559	0.000652516	0.000422092	0.000568303	0.000346695	0.00045361	0.000392953	0.000561518	0.0004524	0.000157047	0.000903851	0.000528301	0.000230529	0.000733139	0.000735194	0.000185891	0.000178008	0.000283442	0.000664177	0.000305723	0.000857626	0.000283776	0.000282351	0.000530342	0.000233964	0.00029934	2.12E-05	0.000244416	0.000736163	0.00049085	0.000330206	0.000185641	0.000659643	0.000544268	4.46E-05	0.000356627	0.000149072	0.000185136	0.000194271	0.000444676	0.000456008	0.000481897	0.000173482	0.000276522	0.000386665	0.000288594	0.000102291	0.000322023	0.00042183	0.000424592	0.000446792	0.001198502	7.02E-05	0.000339065	0.00096502	0.000261525	0.000353387	0.000136538	0.000307981	0.000525655
K00049	6.40E-05	3.99E-05	7.46E-05	2.43E-05	7.61E-05	1.76E-05	0.000100976	2.51E-05	6.33E-05	4.54E-05	0.000147666	6.75E-05	0.000233275	5.76E-05	1.04E-05	4.29E-05	0.000172813	2.96E-05	3.75E-05	7.45E-05	5.33E-05	0.000141006	0.000102035	7.78E-05	0.000145744	9.60E-05	5.22E-05	5.60E-05	8.61E-05	6.74E-05	4.29E-05	2.02E-05	2.41E-05	0.000299964	3.04E-05	8.58E-05	0.000119881	3.10E-05	0.000105029	6.39E-05	8.70E-05	2.52E-05	0.000265787	2.70E-05	2.59E-05	3.26E-05	7.74E-05	0.000136494	1.98E-05	7.02E-05	2.68E-05	3.18E-05	9.19E-05	1.26E-06	0.000175313	0.000255272	2.59E-05	7.12E-05	0.000134036	0.000384284	2.30E-05	3.59E-05	1.13E-05	2.67E-05	3.03E-05	6.43E-05	0.000115823	9.49E-05	3.00E-06	4.21E-05	9.93E-05	0.000189775	0.000139627	1.66E-05	9.54E-05	0.00019525	0.000376523	6.21E-05	4.27E-05	2.96E-05	1.29E-05	2.81E-05	0.000118851	0.000777008	0.000230475	0.000103338	0.00017627
K00050	6.40E-05	3.99E-05	7.46E-05	2.43E-05	7.61E-05	1.76E-05	0.000100976	2.51E-05	6.33E-05	4.54E-05	0.000147666	6.75E-05	0.000233275	5.76E-05	1.04E-05	4.29E-05	0.000172813	2.96E-05	3.75E-05	7.45E-05	5.33E-05	0.000141006	0.000102035	7.78E-05	0.000145744	9.60E-05	5.22E-05	5.60E-05	8.61E-05	6.74E-05	4.29E-05	2.02E-05	2.41E-05	0.000299964	3.04E-05	8.58E-05	0.000119881	3.10E-05	0.000105029	6.39E-05	8.70E-05	2.52E-05	0.000265787	2.70E-05	2.59E-05	3.26E-05	7.74E-05	0.000136494	1.98E-05	7.02E-05	2.68E-05	3.18E-05	9.19E-05	1.26E-06	0.000175313	0.000255272	2.59E-05	7.12E-05	0.000134036	0.000384284	2.30E-05	3.59E-05	1.13E-05	2.67E-05	3.03E-05	6.43E-05	0.000115823	9.49E-05	3.00E-06	4.21E-05	9.93E-05	0.000189775	0.000139627	1.66E-05	9.54E-05	0.00019525	0.000376523	6.21E-05	4.27E-05	2.96E-05	1.29E-05	2.81E-05	0.000118851	0.000777008	0.000230475	0.000103338	0.00017627
K00052	0.001671757	0.001568338	0.001541776	0.001751704	0.001075158	0.001683668	0.001874925	0.001722327	0.00163339	0.001665622	0.001680958	0.001402951	0.001464937	0.001797696	0.001593349	0.00163354	0.001455419	0.001692147	0.001118787	0.001694344	0.001848705	0.001456957	0.001425062	0.001811054	0.001821931	0.001754587	0.001784445	0.001862261	0.001578476	0.001651661	0.001390326	0.001827899	0.00155416	0.001411319	0.001567795	0.001756888	0.001752362	0.001779702	0.001635763	0.001816207	0.001687906	0.001788826	0.001853449	0.001344952	0.001627594	0.001747256	0.001611277	0.00177575	0.001948617	0.001457928	0.001662383	0.001921583	0.001364635	0.001638473	0.001712121	0.001657023	0.001858838	0.001398628	0.001969965	0.001760615	0.001705645	0.001478924	0.001743922	0.001527962	0.001554882	0.00172086	0.00153012	0.001700675	0.001561678	0.001600448	0.001611118	0.001394672	0.001869558	0.001793674	0.001680601	0.001858658	0.001686347	0.001517272	0.00174586	0.001702229	0.001964968	0.001903791	0.001873051	0.001645637	0.001836793	0.001722293	0.001716992
K00053	0.001671757	0.001536709	0.001539411	0.001696296	0.000736012	0.00140356	0.00185461	0.001721592	0.001188649	0.001621026	0.001666658	0.001366188	0.001457588	0.001674901	0.001593349	0.001617513	0.001048546	0.001507516	0.001046479	0.001627198	0.001846946	0.001441701	0.001410947	0.001809401	0.001818127	0.001737935	0.001691997	0.001696477	0.001548731	0.001650088	0.001111334	0.001827899	0.001090983	0.001409652	0.001567207	0.001750587	0.001239943	0.001742526	0.001635391	0.001816207	0.001685218	0.001678064	0.001852813	0.001327195	0.001612784	0.001686019	0.001572412	0.001759117	0.001947836	0.001456731	0.001656686	0.00187911	0.001298436	0.001634976	0.001687712	0.001652646	0.001749443	0.001352198	0.001735637	0.001633414	0.001641509	0.001478622	0.001736821	0.001270994	0.001551513	0.001719914	0.001529776	0.001687357	0.001561678	0.001600757	0.001611118	0.001394266	0.001802386	0.001764628	0.001656815	0.001836351	0.001682045	0.001482686	0.001695299	0.001700825	0.001933961	0.001894534	0.001850538	0.00161908	0.001836483	0.001580824	0.001710957
K00054	0	0	7.00E-06	5.35E-07	0	6.66E-06	2.01E-05	2.42E-05	0	0	0	0	0	0	3.07E-06	0	1.07E-06	8.39E-06	1.40E-06	0	6.59E-06	3.10E-07	3.50E-06	0	0	6.73E-07	1.33E-05	0	2.56E-06	0	5.58E-07	1.17E-05	1.69E-06	0	0	6.05E-06	1.99E-05	1.91E-06	7.42E-07	7.16E-06	2.69E-06	3.22E-07	0	1.33E-06	6.81E-07	1.34E-06	2.68E-06	5.84E-07	2.50E-05	1.20E-06	1.68E-06	2.56E-06	1.61E-05	3.13E-06	0	1.31E-06	2.85E-06	7.25E-07	5.62E-06	0	0	1.21E-06	0	1.18E-05	2.02E-06	3.58E-06	3.10E-06	0	0.000102755	3.10E-07	0	0	3.47E-05	2.84E-06	8.40E-05	3.51E-06	0	9.64E-06	0	1.88E-05	0	3.31E-07	1.18E-05	2.33E-06	8.97E-06	2.93E-06	1.83E-06
K00057	0.001408029	0.001957051	0.001843867	0.001847752	0.001873068	0.001443404	0.001882095	0.001758662	0.001563439	0.001960351	0.001476236	0.001629542	0.001955714	0.00180097	0.001437252	0.001875178	0.001819332	0.001825466	0.002125518	0.001843825	0.001880139	0.001887773	0.00190059	0.002031668	0.001924702	0.001905635	0.001785777	0.001798852	0.00164256	0.001850198	0.001326051	0.001943622	0.001521293	0.001740279	0.001520937	0.001790963	0.001467155	0.001891968	0.001816892	0.001858642	0.001885137	0.001915665	0.001868792	0.002190335	0.002085926	0.001694017	0.001949163	0.001912074	0.001962761	0.001342426	0.001946707	0.001912074	0.001913389	0.000774089	0.001306542	0.001889588	0.001749729	0.001784212	0.001796197	0.001757837	0.001703647	0.00082903	0.001926698	0.001901493	0.001784693	0.001926015	0.001757881	0.001917035	0.001609343	0.000961705	0.001833528	0.001618255	0.001869686	0.002021627	0.001947939	0.001953358	0.001901897	0.00185883	0.001627773	0.001608401	0.001856442	0.001954164	0.00169184	0.001779183	0.001682513	0.001884749	0.001809684
K00058	0.001901474	0.001957051	0.001743566	0.001972129	0.001888217	0.001731508	0.001897801	0.00175734	0.001572643	0.00194541	0.001845515	0.001928326	0.001949453	0.001898551	0.001819238	0.001947301	0.001803115	0.001831521	0.002200616	0.001848519	0.001909156	0.001889992	0.001890927	0.00204597	0.001935734	0.001924305	0.001900073	0.001799378	0.001815602	0.001912348	0.00165217	0.001988326	0.001542904	0.001771276	0.001853652	0.001924742	0.00149109	0.001886702	0.001928212	0.001980039	0.001907905	0.0019144	0.001935891	0.002190602	0.002066349	0.001833422	0.001995063	0.00189622	0.001990031	0.001827174	0.001954951	0.001949593	0.001907046	0.001764576	0.001787985	0.001865429	0.001820788	0.00180525	0.001802758	0.00175696	0.001864794	0.001747747	0.00199114	0.001901493	0.002012078	0.002033513	0.001950091	0.001923105	0.001922257	0.001772692	0.001938287	0.001849034	0.001876102	0.002016513	0.001947081	0.001953358	0.001885602	0.001937416	0.001765819	0.001945575	0.001972153	0.001950683	0.00187314	0.001776015	0.001874624	0.001900838	0.001795456
K00059	0.001904687	0.00198868	0.001848071	0.002028428	0.002225604	0.002011616	0.001918057	0.001759152	0.002016279	0.002000118	0.001855712	0.001965479	0.001946187	0.00202069	0.001819668	0.00196641	0.002226817	0.002016692	0.002274436	0.001920098	0.001909156	0.001907037	0.001922487	0.002048202	0.001939918	0.001942303	0.001993853	0.001974175	0.001852523	0.001917192	0.001931162	0.00198822	0.002006982	0.001773609	0.001851625	0.00193059	0.002005663	0.001928787	0.001931941	0.001980099	0.001910094	0.002026321	0.001936591	0.002208536	0.002094778	0.001895127	0.002033593	0.001929291	0.001991932	0.001827653	0.001961117	0.002010932	0.001986207	0.001764998	0.001815165	0.001889588	0.001937127	0.001849503	0.002041148	0.001882114	0.001929468	0.001748373	0.001997701	0.002158255	0.002021882	0.002035153	0.001952987	0.001938405	0.001920795	0.001775106	0.001938287	0.001850009	0.001943651	0.002050673	0.001966026	0.001975665	0.001913191	0.00197355	0.001824696	0.001982758	0.002003413	0.001963421	0.001901793	0.001811796	0.001874253	0.00204248	0.001817366
K00060	0.000222634	0.000345809	0.000218432	0.000230629	0.001174884	0.00031951	4.95E-05	7.22E-05	0.000373898	0.000102019	0.000118477	0.00054127	0.000174932	0.000203921	0.000238141	5.27E-05	8.02E-05	0.000187329	0.000432222	0.000224684	6.28E-05	0.00055466	0.000457903	0.000104782	0.00011005	0.000187326	0.000224861	3.26E-05	0.000284693	0.00025791	0.000281224	0.000156889	0.000379744	0.000714802	0.000229093	0.000169724	0.000235183	0.000102532	0.000268081	0.000175695	0.000159594	0.000155975	6.04E-05	0.000366861	0.000504721	0.000129668	0.000337132	6.26E-05	4.99E-05	0.000382771	0.00027922	6.43E-05	0.000477144	0.000138924	8.47E-05	8.75E-06	7.83E-05	0.000389418	2.11E-05	3.33E-05	0.000170807	0.000155327	0.000213089	0.000610875	0.000403175	0.000203342	0.0003955	0.000286257	0.000330829	0.000180394	0.00032017	0.000506197	7.23E-05	0.000261804	0.000243353	0.000115483	6.92E-05	0.000295495	0.000149575	0.000139998	3.21E-05	2.91E-05	2.66E-05	0.00014668	8.40E-05	0.000259683	0.000229176
K00066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00067	0.001413724	0.00170864	0.001338147	0.00192298	0.002149421	0.00168087	0.001806241	0.001481519	0.00195498	0.001716751	0.001360135	0.001608577	0.001581167	0.001888564	0.001555445	0.001621822	0.002148433	0.001969845	0.002053791	0.001471231	0.001795582	0.001833973	0.00166463	0.001852318	0.001682292	0.001866191	0.00176846	0.001856942	0.001595071	0.001764915	0.001475655	0.001943197	0.001894086	0.001726614	0.001741243	0.001751217	0.001857104	0.001827542	0.00166202	0.001796809	0.00175164	0.001901521	0.001807772	0.001575785	0.001978507	0.001703001	0.001886678	0.001800507	0.00189381	0.001700781	0.001872509	0.001871268	0.001749722	0.000777492	0.001120706	0.001591775	0.001745162	0.001585888	0.001958274	0.001742095	0.00162883	0.001623061	0.001895554	0.002088167	0.001858444	0.001880788	0.001868998	0.001899722	0.001772813	0.001425186	0.001665915	0.001775441	0.001708738	0.001951792	0.001765154	0.00195436	0.001642786	0.001663177	0.001576547	0.001511681	0.001824301	0.001827865	0.00184958	0.001763901	0.001688528	0.001930215	0.001735374
K00068	9.55E-07	4.87E-06	4.20E-05	6.01E-06	5.60E-06	2.13E-06	2.83E-05	2.64E-05	2.36E-05	6.48E-05	7.42E-05	2.91E-05	2.72E-07	1.64E-07	9.21E-07	2.03E-05	6.90E-07	8.99E-07	1.86E-05	1.14E-06	0.000110791	4.62E-06	0.000142209	1.24E-06	1.90E-06	2.57E-05	1.44E-05	7.89E-06	2.36E-05	1.97E-06	1.67E-06	1.67E-05	3.38E-06	4.67E-06	5.29E-06	2.14E-06	2.84E-05	3.00E-05	7.14E-06	5.97E-07	7.68E-07	5.63E-06	7.96E-07	2.66E-06	2.28E-05	1.76E-06	3.05E-05	3.21E-06	3.38E-05	4.70E-05	4.52E-06	1.14E-05	1.85E-05	1.69E-05	2.37E-05	4.06E-05	9.51E-07	0.000163984	6.25E-06	5.12E-06	0.000163773	3.23E-06	5.79E-05	2.06E-06	1.57E-05	2.98E-06	1.74E-05	3.87E-06	1.88E-06	1.47E-06	9.67E-06	4.17E-06	4.72E-06	0	5.68E-06	0	3.93E-05	1.47E-05	9.71E-05	2.53E-06	1.06E-05	1.65E-06	5.24E-06	2.33E-06	6.88E-06	3.25E-06	2.69E-05
K00073	4.14E-06	0	0	1.69E-06	3.20E-06	1.52E-05	6.15E-06	1.22E-06	1.95E-05	1.36E-05	0	1.56E-06	2.72E-06	1.96E-06	7.98E-06	2.47E-06	8.28E-06	2.01E-05	1.72E-05	2.61E-06	0	1.85E-06	1.33E-06	0	4.44E-06	1.01E-06	2.16E-05	0	8.14E-06	1.42E-05	2.79E-06	0	5.63E-07	1.33E-06	7.84E-07	9.07E-06	4.95E-05	2.40E-05	1.15E-05	1.04E-05	2.69E-06	9.34E-06	9.55E-07	9.32E-06	0	1.34E-05	2.35E-06	3.50E-06	0	1.87E-05	2.28E-05	2.42E-05	0	6.64E-05	3.30E-06	0	3.81E-06	5.92E-06	0	2.92E-06	0	2.85E-05	2.26E-06	0	7.41E-06	1.64E-05	6.55E-06	1.33E-05	7.50E-07	4.95E-06	2.58E-05	3.82E-05	0	0	7.43E-07	7.02E-06	9.14E-06	7.94E-06	3.99E-06	0	0	0	3.69E-05	9.32E-06	3.15E-05	6.18E-06	0
K00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00075	0.00189981	0.001988033	0.001848071	0.002028428	0.002213881	0.002011616	0.001905312	0.001714754	0.002010635	0.001977962	0.001860064	0.001965088	0.00195898	0.002016761	0.001802275	0.00196641	0.002226968	0.00201909	0.002220225	0.001919882	0.001900288	0.001907037	0.001922487	0.002045308	0.001893002	0.001941741	0.001993765	0.001974175	0.001852968	0.001901151	0.001931162	0.001982911	0.002006982	0.001770056	0.001850582	0.001931094	0.002005663	0.00191866	0.001923157	0.001980099	0.001900111	0.00201462	0.001918553	0.002192701	0.002090863	0.001895238	0.002031918	0.001930458	0.001991412	0.001825618	0.001957206	0.002011664	0.001982483	0.001764817	0.001793177	0.001889588	0.001918739	0.001848296	0.002038233	0.001878215	0.00192917	0.001747363	0.001993935	0.002157727	0.002006105	0.002027698	0.001944827	0.001896076	0.001922857	0.001772528	0.001916195	0.001844996	0.001942896	0.002006789	0.001972716	0.00197391	0.001913191	0.001972609	0.001824696	0.001944376	0.002003413	0.001963421	0.001893678	0.001811796	0.001873016	0.002037602	0.001812609
