KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K09002	701.25	2.75	261.87	122.8	0	48	22.08	168	2385.32	0	23	14.42	4	44.4	127	0	1163.25	279.2	0	39.5	87	33.5	129.67	120.75	26052.18	8402.17	1094.5	747.12	1833	9584.07	7192.41	28.83	442	395.87	1111.33	2020.52	5.25	5077.42	16.4	166.7	59.23	12.33	31.25	1772.55	1383.28	1693.88	177.8	225.33	262	19.5	2299.26	2691.5	70.35	173.7	22.25	548.07	2	123.92	75.33	474.17	405.83	3931.58	1814.92	4.67	126.25	88.5	0	4	15.75	184.13	799.73	0	3.75	2.83	631	2012.05	483	23.92	2816.5	1264.95	887.62	248	73.15	9442.33	704.17	13	0	1	189.25	71.83	137
K09003	637.83	72	211	43.17	6.33	48	106.17	79	2233.67	0	27.17	0	0	0	22.67	0	1159	0	0	39.5	22.33	21.83	125	2.5	26934	8454.83	5.5	1184.33	1883.33	11555.5	7494.83	7.5	6.33	560.5	1120	1272	78.5	89.5	10	29.5	0	5.34	0	1280	650.67	1223.83	0	10	277.67	15.5	1606.17	1	0	4.5	0	187	2	0	0	469.5	0	3840	1800	30.34	116	1.5	0	0	304.33	65	767.33	0	0	1.5	619.5	40.17	469	0	2770	1203.5	0	241.5	0	9287	2863.25	0	0	3101.5	276.07	66.67	55
K09004	726.73	628.67	596.19	423.93	1538.59	386.52	1398.33	711.92	1630.58	1583.83	766.64	3388	598.42	333.84	349	41	73.9	1646.17	521.85	1345.5	515.11	2252.2	745.3	2446.96	12218.25	2827.32	20648.03	8230.39	2195.39	1878.75	4252.52	686.61	6142.76	300.15	3776.35	3520.83	5409.41	10812.83	2800.87	10701.31	662.91	1660.09	601.51	490.11	887.47	762.42	341.56	597.5	575.66	699.24	1325.65	696.54	2552.2	1463.7	872.3	801.84	908.63	61.5	281.01	301.3	404.19	802.33	836.68	1247.42	540.44	18907	260.9	341.35	1821.02	624.17	973.39	496.25	98.6	1105.35	1151.44	735.47	801.58	1873	1206.55	1478.6	2055.55	1003.63	1912.36	5987.96	6692.47	3063.22	3284.03	8896.4	8369.62	4273.59	11965.71
K09005	3316.16	1716.33	1808.8	1339.17	3287.7	630.83	3185.67	1976	6456.97	4001.93	2184.5	8849.23	1859.1	452.83	1269.23	87	1376.5	4459.08	1747	3921.5	1643.07	5493.17	2086.68	8253.97	59217.66	13386.36	19761.69	19304.83	5004.5	17949.5	18705.08	1090.66	13410.8	725.67	10773.33	8089.37	13410.17	22765.88	4298.84	15744.44	1578.96	4943.83	935.92	2672.83	1832.27	3167.63	762.33	1251.53	1440.16	577.17	2541.33	1492.03	2855.46	2749.27	3347.06	4364.23	2785.07	571.17	1057.17	2036	1355.94	4759	3988.99	2788.17	1228.1	51667.27	1112.5	864.66	367.83	4917.43	2730.66	1223.16	613.17	2873.89	2149.33	3393.78	2475.5	2029.22	5916.23	4393.06	6423.17	874.08	4174.13	20282.75	19356.44	6966.97	3678.67	27746.2	22538.15	11229.83	24744.23
K09006	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369.5	0	2612	0	7.5	0	312	0	0	0	0	0	0	0	0	0	354	59.5	0	0	0	0	0	185.5	0	0	0	0	5	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3100.5	0	0	0
K09007	1210.27	1514.69	1832.39	530.17	1712.59	573.26	1745.34	911.55	3812.52	1712.16	1099.18	3390.47	714.82	1082.86	1299.93	45.23	75.3	1808.47	2314.19	1559.64	1010.12	3080.47	1163.21	4377.09	20355.56	22070.31	12146.52	11027.93	6886.43	7398.48	18650.88	1833.47	10626.37	1950.17	4604.41	5483.19	5351.96	12952.44	3364.54	13582.52	2392.51	1690.13	6516.08	1250.85	2358.59	2889.02	366.87	1115.65	1434.71	1149.64	5369.48	1264.9	6567.09	3445.84	6376.5	1684.58	3271.45	616.77	441.76	411	516	9979.7	1448.54	1574.62	655.01	18917.82	1378.57	1701.1	1960.62	1680.44	1981.66	2820.91	200.47	1191.11	1755.5	745.83	761.02	12909	1596.45	5962.73	2997.95	2449.94	3434.72	8187.79	10552.57	5294.6	29659.18	20087.73	10368.81	6861.05	9972.81
K09009	28	28	3.6	8.43	16.33	68.4	2.67	0.6	454.34	2219.84	43.66	338.51	0	24.84	15	1333.06	1073.99	10.91	4.33	16.33	34	72.83	12.1	1644.84	2253.98	1454.7	49.75	905.22	298.8	6512.61	2144.63	4049.67	241.07	2114.77	535	150.88	186.84	3135.67	8.33	293.83	28.16	74.8	3196.67	110.38	570.5	10.6	21	2	76.17	0	834.04	3.33	139.6	38.47	261.56	4.67	131.5	621.68	79	87.5	45.57	65.67	523.16	37	71	285.67	17.67	920.67	109	9.67	95.95	387.17	344.34	1395.67	60.33	200.67	1313.07	18	37.66	342.4	38.67	111	134.83	227.17	164	688.5	1684.86	167.55	2272.48	86	737.51
K09011	3931.47	3948.99	2322.04	4216.31	2156.98	1730.91	11902.81	2943.83	5184.24	6.29	1993.15	26.1	144.93	2759.26	1896.22	0	1235.22	774.69	3501.7	1115.86	2635.11	943.61	1971.56	10201.96	37439.68	9412.84	36483.14	32514.92	23547.87	22399	18217.67	889.15	31132.51	13596.45	2284.22	3929.69	181.79	5674.89	19156.16	15737.96	2801.94	4655.18	7536.97	4837	4245.56	13908.96	507.08	2318.43	6091.66	5399.62	5171.67	4358.56	14601.9	9022.26	15408.08	16097.51	10861.2	725.95	980.89	490.26	186.4	9833.1	3212.79	11485.2	1575.14	17.64	6878.45	3671.51	18261.39	8362.46	7642.98	5327.56	1125.05	613.93	6106.53	1357.18	962.09	16210.99	3719.24	8386.39	6766.09	2624.58	14659.4	15804.94	9245.64	4427.34	1517.49	9873.76	6586.26	18000.09	2596.63
K09012	1	0	0	0	4.5	3	0.5	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	1	0	0	0	0	2.5	0	0	0	0	0	0	0	0	7	0	175.08	0	1.67	0	0	0	0	4.5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15.5	0	0	0	0	0	0	0	0	0	3.5	0	2.5	0	7	0	3.33	0	0	0	0	0	3.33	0	0	0	0	0
K09013	31504.6	20439.57	17554.74	16701.23	16951.25	13481.45	29141.37	17068.6	45688.11	14300.49	19585.84	18637.78	11544.07	16124	13770.01	3886.77	10400.9	14557.04	10069.27	11033.91	33538.12	15921.4	17613.77	81990.73	140184.8	85772.49	104525.26	108609.27	96719.17	130391.5	105702.91	38905.52	95742.89	42737.19	52245.14	44204.27	35586.31	83527.19	38388.15	94177.55	43130.23	40257.55	41104.75	44889.76	49066.15	53667.71	19014.94	25904.36	28238.22	31162.92	47379.05	20015.4	32430.64	36690.99	43171.55	37215.39	42476.35	33804.08	40517.96	25668.87	24155.62	44139	37274.61	32182.42	34795.89	60233.37	31261.57	43346.23	29941.39	29458.52	40730.71	51567.22	33274.24	28582.52	36142.3	51801.36	35393.21	48858.3	42971.85	43747.72	26715.64	19739.02	43251.24	71759.42	58015.24	32659.34	63284.97	66092.45	50858.5	52680.28	43535.52
K09014	13143.63	7316.36	5742.22	8264.79	8347.94	5109.25	19232.06	7343.41	17248.14	7024.25	6036.73	11100.25	3333.78	8844.99	9001.68	1886.53	1995.62	8128.41	6975.82	6670.46	10106.77	9408.46	5505.45	30213.45	56108.81	63098.81	73923.19	56125.41	37499.8	39181.39	38474.89	13393.85	51761.31	23090.49	20016.08	14029.95	21305.58	50088.26	24581.13	41522.37	26853.1	20560.46	23643.6	15163.59	21192.52	24988.67	11345.34	7987.62	11160.53	10530.43	12528.67	14096.92	18540.61	17191.67	23232.37	22189.08	19021.52	5911.92	10464.56	5642.02	5788.75	18444.03	10727.35	17625.06	8119.6	52958.03	10563.11	11876.22	20034.35	14882.28	12664.95	11115.99	4527.08	9282.44	10774.57	18032.91	17987.61	32330.76	11117.16	22574.38	14363.8	7722.2	26946.16	24188.64	33592.5	16626.44	51252.32	44926.09	35495.67	33439.13	36246.63
K09015	7712.44	6395.78	4431.01	5745.37	6331.91	4292.03	17149.26	5269.73	10726.44	6559.2	4488.55	10901.92	2329.73	8234.31	6373.39	1845.93	1389.4	6622.97	5521.69	5730.36	4382.1	7505.71	3871.47	19802.32	52921.37	61805.91	58544.69	51289.37	26517.94	27744.72	35377.63	7964.53	45668.94	19004.14	12640.55	11757.54	20068.62	38535.18	24074.97	36144.3	23549.01	20458.96	21259.78	7967.76	13416.47	22887.41	10656.79	4426.54	7883.34	9149.34	9884.74	8772.57	18216.82	14072.13	22490.56	21006.76	15756.52	3525.46	3773.6	2629.5	2934.19	15713.19	4828.28	16936.43	5206.09	52665.28	7867.4	7159.64	19029.75	12766.33	10335.82	7056.83	3784.73	6353.13	9116.84	17706.3	16902.34	30536.77	6825.55	21089.19	13778.91	7139.11	23524.25	20549.93	29415.6	15517.83	48223.26	44279.47	33738.62	29809.72	33595.96
K09016	575.64	3.62	256.14	16.29	2	0	7.29	193.12	170.18	0	10	3.29	6.36	1267.29	115.29	258.43	85.57	4.79	7	31.86	4.46	0	7.86	8.29	681.71	3851.57	2246.86	310.57	144.76	20.57	7109.07	0	6.61	37.45	1.14	154.85	16.86	459.25	2.25	232.29	1.57	319	3317.14	20.14	5540.86	1922.29	8055.14	270.29	56.57	437.43	4.86	0.5	158.12	197.09	0	8.86	6	19.71	0	36.75	2.14	37.61	66.25	3.29	335	35.57	6.86	0	19.71	9.57	295.5	10.29	75.86	0	506.41	43.43	81.38	14.29	76.71	5701.57	77	1254.59	136	1509.86	28.14	3253	1856	127.14	172.86	70.43	5082.86
K09017	1363.14	940.91	1087.53	732.29	2680.87	349.57	2162.79	1762.31	3263.42	3063.2	1456	6605.96	1192.46	1657.72	639.29	360	224.57	3219.12	1001.14	2716.53	1004.78	3862.5	1243.86	4831.59	23743.61	8182.05	16835.73	15559.63	968.67	2686.71	11850.65	784	9502.53	172.15	7401.14	6172.08	10166.7	20787.34	3710.14	13392.6	1144.63	3587.96	3745.89	851.57	6266.88	3181.79	9060	1100.38	857.46	748.62	616.86	1249.49	2318.9	2032.07	1624.4	1380.86	1700.46	103.71	392.34	650.76	496.03	137.03	1606.4	2003.13	1116.17	37819.66	351.86	652	153.42	1192.57	1633.1	265	257.86	1990.9	1527.74	1094.34	1602.76	1582.6	4704.99	7992.64	4355.17	1915.15	3160.8	10824.83	12768.25	7895	6015.43	17871.67	16364.63	8533.1	24582.26
K09018	575.64	43.62	256.14	58.86	3.2	0	7.29	278.83	240.32	0	28	57.29	24.96	1267.29	115.29	258.43	85.57	39.54	13.14	49.86	58.86	0	17.86	48.59	685.71	3880.77	2314.06	414.17	156.76	21.57	7109.07	4	36.81	41.31	87.14	182.05	16.86	474.25	2.25	292.89	2.37	331	3317.14	41.71	5540.86	2139.23	8117.14	352.09	98.57	449.43	6.86	51.7	318.78	312.98	147.4	8.86	156.8	19.71	0	68.18	22.14	37.61	66.25	59.29	335	896.17	18.86	0	19.71	9.57	313.1	13	75.86	56.4	536.12	43.43	83.38	34.29	83.14	5734.97	80	1280.48	157.8	1509.86	103.94	3265	1856	134.34	175.26	82.43	5085.26
K09019	2614.97	1151.95	1437.63	866.79	1955.33	394.33	1811.96	1351.29	2778.1	2466.93	1440.67	5545.19	1176.36	1540.29	551.57	295.93	228.57	2815.29	1260.83	2601.52	852.29	3454	1255.7	3890.62	21461.04	6795.07	14515.52	10135.07	890.76	4159.4	14803.4	558.16	8374.58	100.74	5861.64	3802.35	8338.34	12687.99	2438.92	9222.77	784.57	3567.16	3577.81	657.14	6144.58	3096.62	8644.8	1096.02	736.9	711.1	572.53	876.16	1864.95	1978.72	1642.83	3167.86	1624.77	176.71	864.67	1322.25	1070.41	223.28	1454.08	1742.46	1054.57	32774.24	368.86	429.33	322.04	3231.4	1303.5	758.12	486.86	1796.83	1162.41	2908.77	1371.88	1258.17	2077.72	7685.4	3995.5	1600.42	2603	7743.96	9772.5	7780.97	3975.55	15815.14	14306.36	6652.26	20007.36
K09020	575.64	23.62	256.14	41.86	3.2	0	9.29	274.83	216.32	0	19	30.74	16.14	1267.29	120.54	258.43	85.57	24.54	15.81	43.53	34.86	0	12.86	32.26	687.07	3866.77	2295.24	376.17	187.01	21.75	7109.07	2	62.83	41.31	47.69	169.05	16.86	485.75	9.25	269.64	2.37	325	3330.39	41.71	5540.86	2100.23	8086.14	315.09	85.07	443.43	6.86	29.7	249.78	264.48	81.4	10.19	82.8	19.71	0	59.18	12.14	37.61	66.25	31.29	335	468.17	12.86	0	19.71	9.57	305.1	13	75.86	41.4	536.12	45.76	83.38	24.29	83.14	5718.97	80	1280.48	157.8	1509.86	87.11	3276.5	1856	134.34	188.26	77.52	5107.43
K09021	575.64	23.62	256.14	41.86	3.2	0	7.29	274.83	216.32	0	19	30.29	15.96	1267.29	115.29	258.43	85.57	22.54	13.14	40.86	34.86	0	12.86	28.09	683.71	3866.77	2286.06	376.17	150.76	21.57	7109.07	2	22.81	41.31	47.14	169.05	16.86	469.25	2.25	265.89	2.37	325	3317.14	41.71	5540.86	2100.23	8086.14	315.09	77.57	443.43	6.86	29.7	249.78	257.98	75.4	8.86	82.8	19.71	0	59.18	12.14	37.61	66.25	31.29	335	468.17	12.86	0	19.71	9.57	305.1	13	75.86	41.4	536.12	43.43	83.38	24.29	83.14	5718.97	80	1280.48	157.8	1509.86	67.94	3259	1856	134.34	175.26	76.43	5085.26
K09022	29058.18	19061.32	17326.9	15790.11	14124.69	13582.64	28180.51	15212.91	39455.36	9194.75	17969.19	9021.97	11358.56	17703.43	12083.19	4980.19	8887.63	11056.65	9089.58	8144.01	34254.95	9629.2	16211.28	79311.31	79799.03	62245.21	106969.74	95659.01	104980.97	116032.02	106335.86	34594.79	92837.14	40142.37	38573.55	40860.05	22118.92	62307.16	38392.4	84498.17	42160.42	30012.42	39261.71	43997.63	54110.33	55638.95	26671.71	28375.39	26210.56	32411.15	45215.37	21142.47	36651.43	36735.04	38619.89	33467.28	37724.05	42730.59	38472.18	26973.04	25378.28	33295.68	36730.12	30120.8	33280.58	9543.47	33748.01	40812.81	35545.37	26288.97	40245.86	60202.18	37551.2	25826.08	36672.85	57982.52	22214.04	37627.33	41343	41485.09	24178.92	21579.81	41630.03	56468.72	44886.67	37134.41	28917.22	26935.35	30919.7	47031.9	30546.94
K09023	575.64	23.62	256.14	41.86	3.2	0	7.29	274.83	216.32	0	19	30.29	15.96	1267.29	115.29	258.43	85.57	22.54	13.14	40.86	34.86	0	12.86	28.09	683.71	3866.77	2286.06	376.17	150.76	21.57	7109.07	2	22.81	41.31	47.14	169.05	16.86	469.25	2.25	265.89	2.37	325	3317.14	41.71	5540.86	2100.23	8086.14	315.09	77.57	443.43	6.86	29.7	249.78	257.98	75.4	8.86	82.8	19.71	0	59.18	12.14	37.61	66.25	31.29	335	468.17	12.86	0	19.71	9.57	305.1	13	75.86	41.4	536.12	43.43	83.38	24.29	83.14	5718.97	80	1280.48	157.8	1509.86	67.94	3259	1856	134.34	175.26	76.43	5085.26
K09024	575.64	3.62	256.14	16.29	3.2	0.57	7.29	193.98	170.85	0	10	5.96	6.96	1267.29	115.29	258.43	85.57	7.04	7	31.86	10.86	2.5	7.86	12.59	681.71	3852.77	2264.73	349.34	144.76	26.71	7112.4	0	12.48	37.45	7.14	169.22	26.53	473.83	2.68	238.89	2.8	321.33	3317.14	20.14	5542	1924.76	8055.97	278.09	56.57	437.43	6.86	7.7	179.92	203.69	3.4	12.11	10.13	19.71	0	38.58	5.64	37.61	67.58	5.79	335	60	6.86	0	19.71	10.32	297.1	10.29	75.86	26.4	506.91	43.43	84.38	14.29	77.88	5705.14	81.84	1265.84	137.8	1643.94	46.61	3253	1856.33	143.92	194.13	71.1	5085.26
K09065	0	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.67	0	0	0	0	0	0	0	81	0	2	0	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K09116	1105.57	1483.26	759.35	130.35	92.03	391.36	1161.31	360.15	3849.19	54.1	417.4	604.63	1366.44	451.5	337.1	320.22	2026.2	239.92	45.5	103.56	976.17	392.47	443.55	2926.41	28561.16	8531.65	208.17	3202.48	7108.49	12751.4	7379.88	1162.31	1588.17	3011.96	2296.44	3982.02	6868.76	2568.7	337.96	388.04	508.5	1256.44	1816.07	2235.26	1735.96	2941.65	1163.25	2364.72	629.3	2856.35	2858.79	676.63	90.11	493.95	1838.34	864.22	1278.06	18340.86	7363.6	2729.71	364.57	4440.1	2711.98	1650.57	572.97	3588.36	201.61	2834.93	843.05	1734.75	3026.51	2520.54	14397.12	3361.97	1548.19	1485.66	2249.37	963.01	3367.3	1733.5	1613.9	1103.12	1318.2	10055.84	1897.75	1745.47	4321.08	3290.93	484.48	1779.3	2066.45
K09117	20048.38	12723.67	10533.65	10754.24	10650.34	8847.03	25136.65	11993.79	28089.44	7529.49	8054.25	14104.61	8670.45	10865.35	7957.13	3871.5	5857.38	10551.33	8764.69	8204.56	21443.36	11616.88	9279.03	51524.95	73147.21	68084.59	79316.62	81243.11	71595.75	67085.85	53354.36	22726.56	74331.89	26819.74	32925.17	27418.87	30422.57	58370.89	32490.33	53918.46	34063.37	33559.62	28638.13	25580.15	24043.26	33646.19	8754.2	17415.61	17126.95	19989.9	29006.02	19462.58	25755.48	29966.1	28857.6	25202.08	28700.27	29885.58	29717.28	22788.76	18395.95	30644.89	25618.35	23375.7	18331.53	58770.74	17110.7	23047.74	30382.61	20616.93	25634.04	33059.93	27142.76	18258.35	20519.9	43582.11	17529.12	41834.39	23057.03	23147.13	21481.39	12644.14	35150.3	33429.05	40174.83	29183.95	52369.95	47371.07	43464.97	47211.5	37574.86
K09118	1060.54	542.61	1513.98	589.17	184.61	330.76	230.3	196.82	5224.18	2595.64	314.46	975.48	169.37	662.44	433	1412.55	2310.27	459.4	5.73	192.41	714.05	386.29	211.77	2971.44	7946.15	3822.83	76.42	2161.77	2938.89	13354.63	5816.52	4981.98	2304.31	3413.24	3216.21	2334.88	468.01	4778.73	255.53	1436.64	580.64	101.69	3910.42	1311.22	2877.76	1789.53	317.72	723.07	2606.65	614.89	5656.14	120.01	325	592.44	450.11	815.65	2309.14	1203.94	1415.46	756.82	379.34	4227.59	4307.74	66.5	1425.64	416.2	265.26	1998.57	151.55	836.7	2286.52	4144.07	946.6	2178.64	2387.5	5764.6	4389.56	1167.96	3904.82	972.45	85.27	624.67	1337.26	2920.97	1771.2	1033.13	2505.46	399.17	2418.38	641.25	813.88
K09119	634.5	0	211	30	0	48	11.5	79	2238.5	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	26628.5	8385.5	4	1407.5	1804	11299.5	7145	7.5	104.5	560.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1280.5	579	1212.5	0	1	262	15.5	1595.5	1	0	4.5	0	285	383.5	0	0	469.5	0	3942	1800	0	116	1.5	0	0	0	65	1018	11.5	0	1.5	619.5	19.5	469	0	2770	1411	0	241.5	0	9287	348.5	0	0	3101.5	0	24	55
K09120	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369.5	0	2612	0	7.5	0	312	0	0	0	0	0	0	0	0	0	354	59.5	0	0	0	0	0	185.5	0	0	0	0	5	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3100.5	0	0	0
K09121	10791.5	5261.93	5105.35	4222.3	3656.26	4970.93	5425.28	5542.23	16956.99	2579.27	2633.49	3974.54	4594.8	3107.5	5318.31	3373.6	4215.87	3520.88	4429.92	2374.68	13475.82	3750.21	4408.36	23803.88	50200.9	32491.49	26594.07	25089.71	39109.97	48840.15	33560.62	14808.32	26277.72	12446.61	12067.15	16013.04	11307.04	19048.75	9011.2	20237.68	7274.65	23178.8	17068	17072.75	14690.19	12174.71	5881.29	9809.36	6904.35	8145.12	18459.01	7297.72	7813.31	14954.12	9096.94	4173.06	11360.83	15994.23	17713.82	15691.49	14545.89	23132.16	16795.32	7776.62	11798.63	4512.75	7117.13	13089.44	10160.7	6891.05	15226.72	20113.35	16276.6	9996.31	10481.6	33830.92	11089.26	23476.67	20266.02	12459.66	7365.24	7135.67	10575.66	21936.96	11647.58	14270.63	39500.81	18514.69	14122.62	13470.79	5103.35
K09122	0	0	0	0	0	0	2.67	0	3	6.4	2.33	3	0	0	0.67	0	0	3.33	0	3.33	0	4.33	0	10.67	22.5	0	37	29.33	0	4.33	5	0	55	0	19.33	2	17.67	118.33	8.33	38	2	0	0	2	0	0	0	0	0	0	0	0	1.67	2.67	2.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33	0	0	6.33	0	1	0	0	0	9.33	3	0	0	7	4.33	7.67	11.33	61.67	49.67	62.67	78.67
K09123	802.37	140.52	352.31	33.33	200.67	315.97	445.7	101.29	2252.77	35.8	22.3	104.6	0	4.5	98.92	131.6	1163	0	99.2	39.5	46.14	18.5	126.6	14.5	28879.7	10431.36	27889.7	1771.27	2800.52	11299.5	10995.69	7.5	345	565.7	1115.8	1285.6	106.23	340.56	1097.84	3458.75	105.33	107.2	854	1288.3	898.8	1282.73	63.67	22.75	325.4	484.12	1685.3	499.25	1780.13	509.44	166.7	383.67	389.1	0	183.7	496.1	10.4	4752.72	1800	382.2	322.47	1.5	125.8	0	1303.2	94	1394.91	24.7	726.6	131.4	663.41	6205.4	497.4	2799.05	2804.8	1538.73	34.85	847.37	0	10258.33	524.65	1386.15	2317.95	3398.5	333.22	117.8	5260.58
K09124	846.4	97.05	332.35	508.75	254.2	2.25	1138.95	712.95	527.65	0	127.75	63.4	1.5	225.6	228.3	34.6	143.65	207.3	18	391.4	1331.1	194.45	426.2	4908.95	90.75	44	0	3320.65	5807.3	3730.65	985.15	2033.95	1521.05	565.75	1803.2	236.3	415.4	1007.45	120.8	729.5	340.45	80.3	1285.2	1302.4	739.3	625.3	309.2	2088.9	218.15	45.25	428.3	71.65	99.45	1975.55	85	301.8	246.25	1026.7	689	96.8	1140.6	95.05	1104	63.6	702.9	23.4	2090.25	304.25	159.1	392.2	95.5	324.45	114.05	2078.4	190.25	941.45	318.75	0	505.9	53.45	193.1	143.35	514.6	1322	499.1	0	0	1680.8	639.9	1071.4	133.95
K09125	8849.44	5400.35	4964.13	6060.84	7540.89	2836.14	18775.84	6037.71	12256.93	6470.45	5674.35	14394.51	3096.16	7621.14	4585.75	421.56	1785.98	9459.49	7130.01	8311.83	5478.46	10010.69	4843.76	24017.41	86601.79	55614.71	69456.93	39597.41	17985.92	29395.51	43848.99	2535.52	47705.86	16462.91	17424.81	15364.42	22104.29	45263.48	26003.83	38512.95	24386.76	13239.08	11049.29	8388.34	11761.59	20952.24	10693.12	5441.52	6291.18	6284.14	6198.52	8385.17	15065.9	13791.73	20767.62	19737.02	13993.34	1237.26	3051.68	3595.36	2632.75	9207.25	6316.8	15657.51	3392.36	83595.7	7320.69	4686.76	18582.47	15608.59	9954.22	3854.35	2489.56	5089.76	7109.76	10608.62	4345.86	16541.37	11494.05	17765.73	18523.16	5725.6	24150.44	34235.13	40120.9	18824.28	10945.46	43239.41	42705.62	35018.26	47549.61
K09126	772.17	89.67	335.86	29.83	194.67	85.43	11.5	101.29	2236.67	0	21.5	0	0	0	71.67	0	1163	0	0	39.5	46.14	18.5	125	2.5	25956	8570.14	63	1310.34	1808.67	11299.5	8103.04	7.5	0	561.67	1107	1272	6.83	321.5	511.04	3361.6	106.13	0	0	1272	660	1267.26	63.67	1	262	342.12	1595.5	1	1029.33	211.64	0	283.67	231.5	0	0	480.5	0	3844.67	1800	0	201.67	1.5	0	0	0	94	1039.71	0	0	1.5	650.36	44.5	469	0	2770	1218.83	0	807.17	0	10152.33	479.95	0	0	3101.5	17.67	90	132.33
K09127	3.75	2.75	0	0	0	0	7.1	0	0	0	0	6.75	0	0	0	0	4.25	0	0	0	0	1	0	0	40.75	0	8.8	16.75	27	0	60.25	2.2	0	0	3	0	0	186.08	7	0	0	0	24	0	0	3.25	0	2.8	1.8	0	4.5	7	2.75	0	15.5	0	0	15.5	43	0	7	22.25	3.25	38	0	0	0	0	45.75	0	0	0	0	0	7.5	54.75	0	14.95	32.75	17.25	0	5.5	0	0	1.5	29.13	286.8	3.2	0	0	111.6
K09128	651.5	43	219.6	30	3	187.47	291.7	79	2242.3	34.4	22.3	107.6	0	6	18	94	1159	0	64.6	39.5	0	18.5	126.6	8.5	28879.7	10369.4	16036.15	1523.3	2613.6	11299.5	9723.2	7.5	233.5	565.7	1115.8	1278.8	72.5	108.56	564.8	119.7	0	68.2	815.2	1288.3	801.6	1220.9	0	30	313.4	86.5	1648.5	522	744.2	245.9	134.2	287	386.3	0	161.4	485.1	5.2	4915.4	1800	238.8	204.4	1.5	83	0	721.6	65	1110.8	18.1	519	133.9	632.9	4427.9	497.4	2535	2793	1502.4	23.2	274.3	0	9340	362.1	880.8	2317.2	3450.7	243.4	47.6	3026.8
K09129	0.67	0	3.6	3.6	0	3.4	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1666.4	1415.2	0	369.5	5	2612	2051.4	7.5	1.4	314.8	0	0	0	0	0	0	0	0	0	357.8	126.5	1.6	0	0	0	0	199.3	0	4.8	1.83	0	5	0	0	0	0	0	0	0	0	18	0	0	0	0	0	56.2	0	0	0	0	0	4.4	2.67	0	20.4	0	0	0	0	0	0	0	3100.5	0	0	0
K09131	3463.55	2161.2	1965.58	1430.55	3342.87	654.95	2972.63	2122.37	6537.43	4111.66	2169	8942.29	1767.96	2013.58	1167.51	360.5	325.18	4443.85	1921.66	3972.89	1814.63	6133.34	1923.66	6345.96	41074.15	28092.99	21838.89	20200.34	2365.03	10396.76	21866	2252.33	14673.91	993.37	10178.47	8243.27	13441.25	24949.08	4301.63	17079.19	2041.69	5239.8	9503.55	1989.99	7603.53	4289.63	9373.78	1636.71	2346.71	984.46	2821.43	1529.15	3494.58	3945.15	6152.4	4919.36	5123.43	219.21	1213.71	1770.39	1309.81	9643.15	3200.62	2751.13	1529.22	51625.09	586.7	1921.87	404.92	4145.74	4203.34	1619.34	577.86	2963.23	2323.54	3925.35	2364.26	14241.12	5913.59	14554.46	5993.33	3230.67	4557.92	14490.17	16994.08	10342.46	34592.22	39367.67	24128.93	11068.88	29767.99
