KO	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-221	FR-223	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-430	FR-450	FR-451	FR-459	FR-460	FR-503	FR-505	FR-506	FR-542	FR-551	FR-552	FR-558	FR-568	FR-617	FR-628	FR-654	FR-667	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-812	FR-817	FR-824	FR-825	FR-827	FR-828	FR-830
K00027	0.000138236	8.62E-05	0.000192094	0.000340428	0.000176088	0.000133781	0.000111505	0.000349948	7.76E-05	8.79E-05	3.08E-05	3.33E-05	0.000143813	0.000413899	0.000208942	0.000205444	0.000123779	0.000192826	0.000121681	5.71E-05	0.000244578	7.03E-05	0.00018225	0.000310774	8.65E-05	1.24E-05	2.81E-05	7.75E-05	0.000330023	0.000184414	0.000182215	0.000143818	5.86E-05	0.000117057	9.13E-05	0.00010917	3.87E-05	0.000110141	1.27E-05	3.78E-05	0.000245161	3.29E-05	0.000143137	0.000509209	6.95E-05	0.000340647	0.000746306	0.000165154	0.000133274	4.40E-05	0.000104255	2.60E-05	0.000141508	0.000260133	0.000137326	8.01E-05	0.000103071	0.000259402	0.000243953	0.000128763	0.000221632	0.000136295	0.000223471	8.98E-05	0.000141336	1.15E-05	0.000150662	0.000103387	9.50E-05	7.49E-05	0.000375686	9.79E-05	0.000136974	6.40E-05	0.000109158	0.000166595	4.54E-05	4.69E-05	0.00016421	4.57E-05	0.000218653	5.35E-05	0.00016832	2.10E-05	8.52E-05	9.12E-05	4.31E-05	7.68E-06	7.64E-05	9.89E-05	5.87E-05
K00028	0.000138236	8.62E-05	0.000192094	0.000340428	0.000176088	0.000133781	0.000111505	0.000349948	7.76E-05	8.79E-05	3.08E-05	3.33E-05	0.000143813	0.000413899	0.000208942	0.000205444	0.000123779	0.000192826	0.000121681	5.71E-05	0.000244578	7.03E-05	0.00018225	0.000310774	8.65E-05	1.24E-05	2.81E-05	7.75E-05	0.000330023	0.000184414	0.000182215	0.000143818	5.86E-05	0.000117057	9.13E-05	0.00010917	3.87E-05	0.000110141	1.27E-05	3.78E-05	0.000245161	3.29E-05	0.000143137	0.000509209	6.95E-05	0.000340647	0.000746306	0.000165154	0.000133274	4.40E-05	0.000104255	2.60E-05	0.000141508	0.000260133	0.000137326	8.01E-05	0.000103071	0.000259402	0.000243953	0.000128763	0.000221632	0.000136295	0.000223471	8.98E-05	0.000141336	1.15E-05	0.000150662	0.000103387	9.50E-05	7.49E-05	0.000375686	9.79E-05	0.000136974	6.40E-05	0.000109158	0.000166595	4.54E-05	4.69E-05	0.00016421	4.57E-05	0.000218653	5.35E-05	0.00016832	2.10E-05	8.52E-05	9.12E-05	4.31E-05	7.68E-06	7.64E-05	9.89E-05	5.87E-05
K00029	0.00125946	0.001462655	0.001312939	0.001347993	0.001254106	0.001053533	0.001018757	0.00119922	0.001288433	0.00103212	0.001398064	0.001129613	0.000866867	0.000830855	0.001106826	0.000110183	0.000757927	0.001222403	0.001214989	0.001279378	0.001161572	0.001233135	0.00125539	0.001242635	0.001068993	0.000884525	0.001307251	0.001524343	0.001293334	0.001104383	0.001310924	0.001093772	0.001496279	0.000689356	0.001088793	0.001195617	0.001142852	0.001169961	0.001560353	0.001513562	0.000559825	0.000765845	0.001179016	0.001010533	0.001404942	0.000954519	0.000787719	0.001343542	0.001580457	0.001453912	0.001189951	0.001517534	0.001603137	0.001111195	0.001035128	0.001362851	0.001098101	0.000931416	0.000635335	0.00071443	0.000934132	0.00118944	0.001129408	0.001132486	0.001072944	0.001231594	0.001485241	0.001215584	0.001580634	0.000990065	0.001235545	0.001425454	0.000977957	0.001066697	0.001467779	0.000681186	0.000917897	0.001597204	0.00113136	0.001445228	0.00123481	0.001419185	0.000912101	0.001248392	0.001223165	0.001012675	0.001113851	0.001339943	0.001237042	0.00142448	0.001179075
K00030	2.05E-05	3.81E-06	2.93E-05	3.66E-05	8.24E-06	4.68E-06	4.63E-06	1.50E-05	9.43E-06	1.87E-05	1.11E-05	3.12E-06	1.80E-06	2.03E-05	0.000182187	4.40E-06	9.29E-06	7.52E-05	0.000238654	6.32E-06	8.80E-06	9.35E-06	1.14E-05	9.60E-06	3.22E-06	1.17E-06	2.44E-06	5.50E-06	2.09E-05	1.60E-05	1.16E-05	6.19E-05	2.67E-05	7.50E-05	3.79E-06	7.56E-05	5.37E-05	3.54E-05	6.84E-06	3.11E-05	1.33E-05	3.33E-06	1.13E-05	0.000136287	6.00E-05	4.92E-05	6.48E-05	1.51E-05	7.61E-06	5.43E-06	2.87E-06	4.68E-06	9.48E-06	2.30E-05	1.15E-05	6.32E-05	7.76E-07	1.07E-06	9.48E-06	8.16E-06	9.15E-06	2.47E-05	8.16E-06	1.20E-05	2.28E-06	2.88E-06	3.79E-06	5.81E-06	1.01E-05	2.89E-05	7.78E-06	6.91E-06	7.28E-06	4.89E-06	1.88E-05	0.000180266	5.83E-05	1.69E-06	1.82E-05	3.91E-06	0.00013448	2.61E-05	3.92E-05	2.67E-05	2.92E-05	1.33E-05	1.31E-05	3.56E-06	3.40E-06	1.72E-05	3.44E-06
K00031	0.001237042	0.001186517	0.001056568	0.001368588	0.001213818	0.001398257	0.000963173	0.001322144	0.001159214	0.001434581	0.001148228	0.0013147	0.001517612	0.000824832	0.000822841	0.002331878	0.001477598	0.001205023	0.001238153	0.00128485	0.001360839	0.001279506	0.001141852	0.00117493	0.001004209	0.001118463	0.001247166	0.001001863	0.000953606	0.001062264	0.001050685	0.00151275	0.001196549	0.000823957	0.001272281	0.001194056	0.00132003	0.001197964	0.001566847	0.000991301	0.00053771	0.000996721	0.001593325	0.001293718	0.001493917	0.000968337	0.001276901	0.00120481	0.001268067	0.001357432	0.000978196	0.00094657	0.000936195	0.001284919	0.000822231	0.000996816	0.000984094	0.001667288	0.001462789	0.001681093	0.001562477	0.001100329	0.001320122	0.000888484	0.001554369	0.001270594	0.001104719	0.00129901	0.001746606	0.000898076	0.001466968	0.001441588	0.00165707	0.001601957	0.001086422	0.001633279	0.001403795	0.001313123	0.001133731	0.001386676	0.001181419	0.001278305	0.000801814	0.001131461	0.001024676	0.001166772	0.001312362	0.001222919	0.001315508	0.001304735	0.00125701
K00033	0.000500461	0.000479784	0.000514881	0.000434156	0.000633925	0.000231373	0.000389059	0.000490212	0.000417534	0.001231581	0.000693714	0.001096358	0.000559419	0.000128234	0.000333721	0.000611489	0.000317793	0.000796272	0.000683625	0.000837578	0.000160925	0.000898457	0.000409025	0.000271518	0.000783901	0.000574097	0.00052487	0.000489271	9.39E-05	0.000360012	0.000539471	0.000380996	0.000475817	0.000222809	0.000641571	0.000502195	0.000824276	0.000778433	0.000342393	0.000559099	0.000139372	0.000483635	0.000215158	0.00014538	9.41E-05	0.000152481	0.000315875	0.000198861	0.000267806	9.85E-05	0.0001909	0.000290743	0.000279454	0.000245766	0.000275051	0.000470288	0.000282988	6.07E-05	0.000244393	0.000263127	0.000315504	6.52E-05	0.000275303	0.000366072	0.000164528	0.001227423	8.07E-05	0.00018777	7.51E-05	0.000660725	0.000193339	5.03E-05	0.000139373	0.000555413	0.000215658	0.000271665	0.00035472	0.000255257	0.00044258	0.000397954	0.000645368	0.000206165	0.000380708	0.000513297	0.000761854	0.000575584	0.00029001	0.00093207	0.000948015	0.000568283	0.001102267
K00034	1.19E-07	0	0	0	0	2.41E-06	0	3.28E-07	8.44E-08	0	0	0	5.80E-08	0	0	0	0	0	0	0	0	0	1.48E-07	3.41E-07	0	0.000294969	2.58E-08	0	0	6.69E-08	0	2.76E-06	0	1.99E-06	2.70E-07	0	0	2.21E-08	0	0	0	0	6.94E-07	5.10E-09	0	1.70E-07	0	0	0	0	0	0	0	0	0	0	0	1.82E-07	1.56E-07	0	0	0	6.48E-07	0	0	0	0	0	0	0	5.96E-08	9.02E-08	0	2.57E-06	0	0	0	1.02E-07	0	3.52E-07	0	3.89E-06	0	1.69E-06	0	9.41E-07	2.99E-06	2.81E-07	3.27E-07	6.04E-09	0
K00036	0.000496276	0.000438468	0.000505419	0.000413247	0.000616352	0.000223294	0.000378344	0.000478631	0.000413449	0.001213879	0.00067009	0.001096937	0.00055884	0.000119185	0.000247939	0.000611489	0.000317793	0.000795503	0.000670587	0.00083596	0.000159585	0.00089719	0.000399925	0.000271267	0.000765261	0.000257992	0.000523491	0.00047902	8.36E-05	0.000356486	0.000501921	0.000321274	0.000465242	0.000175899	0.000641508	0.000498977	0.000772603	0.000775302	0.000337405	0.000543576	0.000137454	0.000483355	0.000213738	0.00014495	9.07E-05	0.000144077	0.000309616	0.000197264	0.00024524	7.81E-05	0.000181766	0.000262734	0.000271592	0.000233758	0.000251203	0.000435026	0.000280845	6.07E-05	0.000239732	0.000263073	0.000313665	6.36E-05	0.00027252	0.000348312	0.000159707	0.001227586	8.07E-05	0.000167167	6.36E-05	0.000644797	0.00018509	4.73E-05	0.000138329	0.000554784	0.000198039	0.000270767	0.000298024	0.000244627	0.000429035	0.000388669	0.000628487	0.000186266	0.000337188	0.000494203	0.000759058	0.000569187	0.000287557	0.000932088	0.000944656	0.00055669	0.001102205
K00039	2.83E-05	5.17E-05	4.90E-05	4.14E-05	0.000112047	2.55E-05	6.12E-05	7.28E-05	6.35E-05	0.000155658	9.30E-05	0.000179964	7.85E-05	1.59E-05	3.03E-05	1.34E-05	1.52E-05	0.000123265	4.98E-05	0.000122099	2.26E-05	0.000139326	5.59E-05	3.90E-05	0.000115989	4.68E-05	8.39E-05	9.65E-05	7.55E-06	2.44E-05	4.53E-05	1.76E-05	7.31E-05	2.71E-06	0.000111287	0.000102355	0.000130523	0.000147528	5.77E-05	9.96E-05	2.27E-05	6.69E-05	9.58E-06	2.06E-05	8.69E-06	1.04E-05	2.67E-05	2.58E-05	3.45E-05	6.25E-06	1.67E-05	4.64E-05	3.93E-05	3.56E-05	3.49E-05	2.75E-05	4.20E-05	1.85E-06	1.47E-05	1.69E-05	1.87E-05	2.46E-06	3.90E-05	4.84E-05	2.16E-05	0.00019946	9.42E-06	1.96E-05	3.23E-06	3.60E-05	2.77E-05	2.76E-06	6.45E-06	6.62E-05	2.54E-05	1.50E-05	3.77E-05	2.81E-05	6.52E-05	5.35E-05	7.73E-05	3.10E-05	5.41E-05	9.06E-05	0.000132776	7.50E-05	3.93E-05	0.000146262	0.000142898	8.63E-05	0.000192967
K00040	0.000856325	0.000582527	0.000729579	0.000682731	0.001082764	0.000483549	0.000603822	0.000840963	0.000996243	0.000969863	0.000926894	0.001120935	0.000787389	0.000369673	0.000638628	7.17E-05	0.000634254	0.001145495	0.000632267	0.001105643	0.001048559	0.00106535	0.001074025	0.001174031	0.000830467	0.000367571	0.000641838	0.000814909	0.000385252	0.000674451	0.000647384	0.000866971	0.00071079	0.000419374	0.000995801	0.00090989	0.001068632	0.000781908	0.000662771	0.000969221	0.000399218	0.000472633	0.000440589	0.000551096	0.001066243	0.000439026	0.001068755	0.001074651	0.00082216	0.000899674	0.000402265	0.00041785	0.00030278	0.000605959	0.000473097	0.00073689	0.000749799	0.000862306	0.000593321	0.000639155	0.000848196	0.00025167	0.000969576	0.000800153	0.000956917	0.001228959	0.000841036	0.000796712	0.000114071	0.000764522	0.000579962	0.001124117	0.000801744	0.000866401	0.000957538	0.000390289	0.000772023	0.000267917	0.001166467	0.000772661	0.000816624	0.000543615	0.000627555	0.000990368	0.000982356	0.000701448	0.000234272	0.000972595	0.001064299	0.000763494	0.001121748
K00041	0.000605048	0.000486267	0.000624115	0.000543252	0.000864267	0.000446614	0.000502939	0.000632948	0.000539242	0.000782945	0.000680571	0.000909113	0.000520078	0.000254092	0.000560995	4.66E-05	0.000154545	0.000882974	0.000554699	0.000817236	0.000633864	0.000836152	0.00066439	0.000807127	0.00064671	0.00022435	0.00055482	0.000532913	0.000334766	0.000289931	0.000554811	0.000243125	0.000459869	0.000256426	0.000619326	0.000653134	0.00064699	0.000570759	0.000313921	0.000759834	0.000292959	0.000401964	0.000155716	0.000300351	0.000148224	0.000341969	0.000998637	0.000651063	0.000377669	0.000116656	0.000292741	0.000282156	0.000239226	0.000401696	0.000354223	0.000465604	0.000514188	0.000168012	0.000430397	0.000277177	0.000543662	0.000113239	0.000374236	0.000748996	0.000456772	0.001029312	0.000558643	0.000387504	9.53E-05	0.000675924	0.000274523	7.47E-05	0.000129758	0.00038914	0.000411322	0.000291003	0.000204335	0.000221816	0.000707352	0.000360508	0.000726071	0.000313399	0.000441669	0.000450103	0.000804671	0.000611523	0.000171836	0.000793894	0.000889223	0.000525483	0.000926159
K00042	0.000793925	0.000577326	0.00072012	0.000492859	0.000722945	0.000297021	0.000479739	0.000608624	0.000894928	0.001002061	0.000792447	0.001128832	0.000775026	0.000299041	0.000821543	9.31E-05	0.000670936	0.001004493	0.000938097	0.001006951	0.000639922	0.001094341	0.000804944	0.00067668	0.000895583	0.000793897	0.000642934	0.000705805	0.000387222	0.000661586	0.000902003	0.000903802	0.000702354	0.000383557	0.000961112	0.000813243	0.001135233	0.000840723	0.000640895	0.000783614	0.000335468	0.000500025	0.000705177	0.000534664	0.001098982	0.000370203	0.000446023	0.00073477	0.000699627	0.000912298	0.00037914	0.000315586	0.000464973	0.000562732	0.000590534	0.000657251	0.000591434	0.000811079	0.00050815	0.000675619	0.00074219	0.000733163	0.000875576	0.00035359	0.000696546	0.001229588	0.000480319	0.00056595	0.000209426	0.000739573	0.000588443	0.001136989	0.000855267	0.000991707	0.000780345	0.000597384	0.000868513	0.000667609	0.000862114	0.000925555	0.000832536	0.000692961	0.000598191	0.000964391	0.000829251	0.000706843	0.000989487	0.001167473	0.000980881	0.000750256	0.001115627
K00043	2.83E-05	4.85E-05	4.90E-05	4.14E-05	0.000112047	2.55E-05	6.12E-05	7.28E-05	6.35E-05	0.000155658	9.30E-05	0.000179964	7.85E-05	1.59E-05	3.03E-05	1.34E-05	1.52E-05	0.000123265	4.98E-05	0.000122099	2.26E-05	0.000139326	5.59E-05	3.90E-05	0.000115989	4.68E-05	8.39E-05	9.65E-05	7.55E-06	2.44E-05	4.53E-05	1.76E-05	7.31E-05	2.71E-06	0.000110686	0.000102355	0.000126643	0.000147528	5.70E-05	9.94E-05	2.27E-05	6.69E-05	9.58E-06	2.06E-05	8.69E-06	1.04E-05	2.67E-05	2.47E-05	3.45E-05	6.76E-06	1.67E-05	4.64E-05	3.93E-05	3.56E-05	3.49E-05	2.75E-05	4.20E-05	1.85E-06	1.47E-05	1.69E-05	1.87E-05	2.46E-06	3.90E-05	4.84E-05	2.16E-05	0.00019946	9.42E-06	1.96E-05	3.23E-06	3.60E-05	2.77E-05	2.76E-06	6.45E-06	6.62E-05	2.54E-05	1.50E-05	3.77E-05	2.81E-05	6.52E-05	5.35E-05	7.73E-05	3.10E-05	5.41E-05	9.06E-05	0.000132776	7.50E-05	3.93E-05	0.000146851	0.000142898	8.63E-05	0.000192979
K00045	2.83E-05	4.85E-05	4.90E-05	4.14E-05	0.000112047	2.55E-05	6.12E-05	7.28E-05	6.35E-05	0.000155658	9.30E-05	0.000179964	7.85E-05	1.59E-05	3.03E-05	1.34E-05	1.52E-05	0.000123265	4.98E-05	0.000122099	2.26E-05	0.000139326	5.59E-05	3.90E-05	0.000115989	4.68E-05	8.39E-05	9.65E-05	7.55E-06	2.44E-05	4.53E-05	1.76E-05	7.31E-05	2.71E-06	0.000110686	0.000102355	0.000126643	0.000147933	5.70E-05	9.94E-05	2.29E-05	6.69E-05	9.58E-06	2.06E-05	8.69E-06	1.04E-05	2.67E-05	2.47E-05	3.45E-05	6.25E-06	1.75E-05	4.64E-05	3.93E-05	3.56E-05	3.49E-05	2.75E-05	4.20E-05	1.85E-06	1.47E-05	1.69E-05	1.87E-05	2.46E-06	3.90E-05	4.84E-05	2.16E-05	0.00019946	9.42E-06	1.96E-05	3.23E-06	3.60E-05	2.77E-05	2.76E-06	6.45E-06	6.62E-05	2.54E-05	1.50E-05	3.77E-05	2.81E-05	6.52E-05	5.36E-05	7.73E-05	3.10E-05	5.41E-05	9.06E-05	0.000132776	7.50E-05	3.93E-05	0.000146476	0.000142898	8.63E-05	0.000192967
K00046	0.000104877	9.95E-05	0.000117014	0.000154219	0.000307771	0.000212427	0.000217691	0.000159281	0.000233555	0.000159535	0.000202573	0.000182977	0.000103061	0.000165509	4.33E-05	1.62E-05	2.23E-05	0.000238	8.13E-05	0.000212949	0.000372223	0.000188126	0.000304111	0.00045329	0.000127733	4.87E-05	8.70E-05	0.000215687	0.00011844	0.000117289	8.16E-05	0.000127162	0.000127206	0.000171187	0.000152934	0.000286325	0.000129156	0.000153946	7.84E-05	0.000416133	0.000121672	6.76E-05	6.39E-05	0.000156275	7.37E-05	0.000143044	0.000219332	0.000414893	0.000123023	6.98E-05	0.000163826	0.000112381	4.41E-05	0.000107143	0.000161162	8.33E-05	0.000239911	7.28E-05	6.82E-05	2.30E-05	0.000177914	2.53E-05	9.56E-05	0.000423427	0.000240074	0.000199603	0.000461465	0.000286901	3.23E-06	6.72E-05	0.000102597	2.92E-05	2.72E-05	7.32E-05	0.000251643	3.28E-05	4.65E-05	3.51E-05	0.000267944	8.72E-05	0.000159741	0.000148847	0.000166926	0.000144342	0.000294574	7.53E-05	3.95E-05	0.000146836	0.000236236	0.000123891	0.000201751
K00048	0.000365189	0.000116594	0.000232797	0.000291726	0.000453955	0.00032483	0.000231585	0.00036444	0.000618795	0.000143962	0.000274151	4.98E-05	0.000365059	0.000280533	0.000294071	0.000248724	0.000592352	0.000426995	0.000311982	0.000287486	0.000927565	0.00017324	0.000691417	0.000968445	8.12E-05	0.000102772	2.15E-05	0.00035816	0.000369143	0.000510536	6.92E-05	0.000920596	0.000255724	0.000463436	0.000399815	0.000504742	0.000384572	0.000136037	0.000324539	0.000464676	0.000282491	2.33E-05	0.000377966	0.000560889	0.001088141	0.000303881	0.000827461	0.000930075	0.000554765	0.000858387	0.000322239	0.00014645	5.78E-05	0.000441999	0.000214626	0.000302616	0.000494776	0.000995272	0.000520489	0.000524169	0.000754201	0.000206738	0.000796377	0.000420323	0.000868341	1.38E-05	0.000791034	0.000736278	9.74E-05	0.000159987	0.000416894	0.001130505	0.00083583	0.000576624	0.000826335	0.000497645	0.000655281	5.13E-05	0.000707305	0.00043008	0.000335783	0.000391506	0.000332013	0.00052828	0.000268387	1.57E-05	1.90E-05	2.60E-05	0.000178268	0.000243502	1.44E-05
K00049	3.25E-05	9.66E-05	5.74E-05	6.23E-05	0.000130229	3.43E-05	7.31E-05	8.48E-05	6.77E-05	0.000155658	0.000116933	0.000180657	7.93E-05	2.49E-05	3.45E-05	1.34E-05	1.54E-05	0.000124034	5.30E-05	0.000123786	2.43E-05	0.000140812	6.50E-05	3.94E-05	0.000124326	0.000347149	9.93E-05	0.000107405	1.93E-05	2.82E-05	5.60E-05	1.89E-05	8.48E-05	3.58E-06	0.000112524	0.000105955	0.000130892	0.000149563	6.30E-05	0.000109155	2.47E-05	6.76E-05	1.28E-05	2.15E-05	1.37E-05	1.92E-05	2.92E-05	2.82E-05	5.75E-05	3.89E-05	2.69E-05	7.99E-05	7.83E-05	4.80E-05	5.49E-05	6.34E-05	4.41E-05	2.26E-06	1.78E-05	1.70E-05	2.11E-05	4.11E-06	4.21E-05	6.01E-05	2.98E-05	0.000199615	1.07E-05	4.08E-05	1.78E-05	4.66E-05	3.23E-05	6.80E-06	7.97E-06	6.62E-05	4.33E-05	2.03E-05	3.88E-05	8.08E-05	8.46E-05	9.69E-05	9.17E-05	5.17E-05	6.78E-05	0.000111473	0.000137195	9.71E-05	6.34E-05	0.000146746	0.000149826	9.92E-05	0.000198472
K00050	3.25E-05	9.66E-05	5.74E-05	6.23E-05	0.000130229	3.43E-05	7.31E-05	8.48E-05	6.77E-05	0.000155658	0.000116933	0.000180657	7.93E-05	2.49E-05	3.45E-05	1.34E-05	1.54E-05	0.000124034	5.30E-05	0.000123786	2.43E-05	0.000140812	6.50E-05	3.94E-05	0.000124326	0.000347149	9.93E-05	0.000107405	1.93E-05	2.82E-05	5.60E-05	1.89E-05	8.48E-05	3.58E-06	0.000112524	0.000105955	0.000130892	0.000149563	6.30E-05	0.000109155	2.47E-05	6.76E-05	1.28E-05	2.15E-05	1.37E-05	1.92E-05	2.92E-05	2.82E-05	5.75E-05	3.89E-05	2.69E-05	7.99E-05	7.83E-05	4.80E-05	5.49E-05	6.34E-05	4.41E-05	2.26E-06	1.78E-05	1.70E-05	2.11E-05	4.11E-06	4.21E-05	6.01E-05	2.98E-05	0.000199615	1.07E-05	4.08E-05	1.78E-05	4.66E-05	3.23E-05	6.80E-06	7.97E-06	6.62E-05	4.33E-05	2.03E-05	3.88E-05	8.08E-05	8.46E-05	9.69E-05	9.17E-05	5.17E-05	6.78E-05	0.000111473	0.000137195	9.71E-05	6.34E-05	0.000146746	0.000149826	9.92E-05	0.000198472
K00052	0.001520318	0.001422372	0.001428156	0.001552243	0.001367938	0.001568176	0.001222401	0.001576393	0.001567496	0.001491107	0.001460393	0.001310264	0.001663331	0.001201122	0.001210967	0.002341957	0.001989362	0.00139015	0.001568545	0.001456958	0.001545288	0.001355471	0.001532306	0.001718853	0.001470445	0.001477043	0.00162304	0.001237356	0.001459064	0.001761682	0.001488903	0.001851582	0.001500626	0.000987307	0.001546943	0.001493353	0.00144542	0.00126129	0.001735427	0.001436038	0.000949974	0.001624885	0.001680172	0.001617302	0.001441071	0.001205353	0.001604033	0.001691889	0.001442488	0.00150812	0.001671899	0.001695761	0.001478807	0.001499803	0.001240796	0.001120736	0.001204072	0.001755791	0.0017287	0.001900017	0.001724271	0.001572193	0.0015901	0.00143167	0.001557046	0.001279654	0.001735808	0.001767303	0.001911371	0.001092687	0.001665214	0.001629961	0.001830976	0.001621989	0.001482596	0.001669072	0.001552608	0.001445729	0.001597865	0.001423076	0.00141305	0.00163132	0.001022157	0.00155278	0.001299324	0.001563879	0.001391066	0.001263066	0.001437421	0.001529814	0.001336263
K00053	0.001519718	0.001403485	0.001404972	0.001538902	0.001367938	0.001555188	0.001222287	0.001576393	0.001566656	0.001486209	0.001458199	0.001303129	0.00166034	0.0011315	0.001104074	0.002344091	0.001938956	0.00137142	0.001515579	0.001445617	0.001516173	0.001355471	0.001506877	0.001718438	0.001412794	0.001476232	0.001621921	0.00122635	0.00145592	0.001690791	0.001470621	0.001785798	0.001474304	0.000976503	0.001537025	0.001493207	0.001444298	0.001250862	0.001735148	0.001432601	0.000876389	0.001623585	0.001663286	0.001592169	0.001426763	0.001179549	0.001599304	0.001646323	0.00143775	0.001505199	0.001662231	0.001692435	0.001366696	0.001452154	0.001214548	0.001095311	0.001198937	0.001756093	0.001713866	0.001896587	0.001719278	0.001562584	0.001584146	0.001428177	0.001551224	0.001279654	0.001735808	0.001762799	0.001910262	0.001075996	0.001638215	0.001612373	0.00182787	0.001623607	0.001446656	0.001668126	0.001548273	0.001437884	0.001583238	0.001423076	0.001334813	0.001629498	0.000924606	0.001552127	0.001270659	0.001557126	0.00139063	0.001251763	0.001437499	0.001485712	0.001336649
K00054	1.36E-05	1.69E-05	1.19E-05	3.03E-06	1.01E-06	4.57E-05	1.60E-05	6.48E-07	5.49E-06	1.07E-06	2.27E-06	4.02E-06	1.36E-06	1.99E-06	5.84E-07	0	0	8.33E-07	2.60E-05	2.66E-06	6.05E-06	3.65E-06	7.39E-06	1.30E-05	4.09E-06	4.89E-06	0.000111647	1.02E-05	2.52E-05	4.97E-06	6.46E-05	2.69E-07	1.57E-05	1.99E-06	9.55E-07	5.38E-06	5.00E-06	1.16E-05	2.69E-05	8.40E-06	5.34E-07	4.96E-06	4.45E-05	2.92E-06	3.04E-07	6.08E-06	3.50E-05	3.51E-05	6.46E-06	9.63E-06	1.52E-06	1.11E-05	1.89E-05	7.69E-07	1.61E-06	7.94E-06	7.78E-08	8.10E-06	9.64E-06	3.61E-06	2.51E-05	2.62E-05	7.67E-06	3.24E-05	9.41E-06	2.06E-07	2.01E-05	6.52E-06	4.85E-05	5.66E-06	3.73E-05	1.75E-06	1.45E-05	1.94E-06	3.08E-07	4.54E-06	3.82E-06	3.86E-05	3.37E-05	7.96E-06	5.38E-05	3.20E-05	5.22E-06	1.06E-05	2.75E-06	0.00015383	6.96E-07	1.47E-05	9.23E-06	7.72E-06	2.54E-05
K00057	0.001679137	0.00158997	0.001543904	0.001770763	0.00153541	0.001842079	0.001952413	0.001619857	0.001702683	0.001522811	0.001481261	0.00141827	0.001700609	0.001969992	0.001865365	0.002354548	0.002036526	0.001449178	0.00158934	0.00143888	0.001835939	0.001437735	0.001620715	0.001649999	0.001589325	0.001445472	0.001510194	0.001699994	0.001703258	0.001607834	0.001508661	0.001917939	0.001550387	0.002378288	0.001590389	0.001587319	0.001564497	0.001630929	0.001729519	0.001597116	0.002101186	0.001933667	0.001898837	0.001781698	0.001801204	0.00188919	0.001751939	0.001814402	0.001788164	0.001784895	0.001521096	0.001723869	0.001329568	0.001791966	0.001759437	0.001902407	0.00196331	0.00186329	0.002019326	0.001933713	0.001842716	0.001808898	0.001740397	0.001977614	0.001953464	0.001286264	0.001734699	0.001855168	0.001879908	0.001831341	0.001837374	0.001680284	0.001918527	0.001789607	0.001809747	0.002038776	0.002063861	0.001717088	0.001707025	0.00173833	0.001567253	0.001679593	0.002014911	0.001589671	0.001530775	0.00136769	0.001490179	0.001392521	0.001472469	0.001532056	0.001343634
K00058	0.001686556	0.001726702	0.001693242	0.001791832	0.001579543	0.00184294	0.002021162	0.001682918	0.001695522	0.001500829	0.001610449	0.00134283	0.001702611	0.002168271	0.001625754	0.002345264	0.002020384	0.001467424	0.001575137	0.00148531	0.001878502	0.001445205	0.001700754	0.001727472	0.001585913	0.001495493	0.001653008	0.001763693	0.001965735	0.00180616	0.001667305	0.001911041	0.001692786	0.002402649	0.001582862	0.001662029	0.001459637	0.00138972	0.001776244	0.001652399	0.002269418	0.001625738	0.001880523	0.001884709	0.001827321	0.002044837	0.001716495	0.001756581	0.001816307	0.001846785	0.001797498	0.001855376	0.001738511	0.001852852	0.001973625	0.0018876	0.001992124	0.001889698	0.001940003	0.001932467	0.001825609	0.001845002	0.001751491	0.001911925	0.001875643	0.00128506	0.001899103	0.001909145	0.001985537	0.001813882	0.001852068	0.001791315	0.001874633	0.001736472	0.001837685	0.001870599	0.001584677	0.001779701	0.001707582	0.001739387	0.001505736	0.001819632	0.002038249	0.001625138	0.001566844	0.001613943	0.001669762	0.001398411	0.001477191	0.001622417	0.001342409
