KO	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-221	FR-223	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-430	FR-450	FR-451	FR-459	FR-460	FR-503	FR-505	FR-506	FR-542	FR-551	FR-552	FR-558	FR-568	FR-617	FR-628	FR-654	FR-667	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-812	FR-817	FR-824	FR-825	FR-827	FR-828	FR-830
K00857	0.000751053	0.000458679	0.000575419	0.000513098	0.000915966	0.000485583	0.000521786	0.000592975	0.00094862	0.000884175	0.00080035	0.00104705	0.00058717	0.000381303	0.000248196	4.93E-05	0.00056347	0.000948773	0.000361306	0.000990472	0.000902828	0.00099214	0.000950104	0.000941522	0.00084949	0.000834761	0.000449531	0.000788452	0.000266415	0.000649076	0.000544416	0.000701513	0.000601165	0.000418086	0.000828551	0.000796332	0.000914817	0.000844452	0.000498394	0.00097203	0.000299544	0.000362728	0.000386373	0.000474373	0.000975943	0.000479964	0.000499937	0.001014752	0.000641179	0.000900668	0.000386208	0.000328564	0.000190606	0.000428016	0.000431984	0.000732603	0.000680681	0.000612917	0.000340744	0.000436847	0.000634447	0.000234492	0.000740066	0.00077526	0.000793214	0.001195444	0.000842593	0.000678507	6.05E-05	0.000621926	0.000478342	0.000940523	0.000586461	0.000715043	0.000924861	0.000270683	0.000585707	0.00018557	0.001053613	0.000674676	0.000580188	0.00046208	0.000619221	0.000944416	0.00094069	0.000494944	0.000239332	0.000968846	0.000953701	0.00056958	0.001044498
K00858	0.001634614	0.001717254	0.001639148	0.001690278	0.001361783	0.001801334	0.001822495	0.001616393	0.001479233	0.001609375	0.001505595	0.001492358	0.001804351	0.001957599	0.001798009	0.002268668	0.002039358	0.001376198	0.001645548	0.001426431	0.001420051	0.001409043	0.001398473	0.001191197	0.001559734	0.001372669	0.001737085	0.001547721	0.001691224	0.001699456	0.001573918	0.001797049	0.001668997	0.002122704	0.001632051	0.001456181	0.001664906	0.001750457	0.001826866	0.001233715	0.002200616	0.002048049	0.001898052	0.001758764	0.001770202	0.001879209	0.001597944	0.001369541	0.001679723	0.001792952	0.001777653	0.001810875	0.001825489	0.001832085	0.001786494	0.00181993	0.001738445	0.001832342	0.002012166	0.002039842	0.001763837	0.001801729	0.001688952	0.001553784	0.001717918	0.001308525	0.001281251	0.001632212	0.002002384	0.001876014	0.001801949	0.001773016	0.001962951	0.001881182	0.001526506	0.002056039	0.002168699	0.00180676	0.001387665	0.001694015	0.001662336	0.001676269	0.00194178	0.001556963	0.001427245	0.001718676	0.001831473	0.001414446	0.001399089	0.001702726	0.001379355
K00859	0.001629964	0.001628683	0.001584419	0.001772506	0.001602725	0.001973207	0.002037128	0.001663347	0.001596413	0.001609954	0.001554308	0.001481475	0.00173012	0.002106867	0.001823929	0.002270198	0.001966178	0.001522967	0.001662976	0.001553338	0.001877003	0.001440721	0.001696388	0.001802441	0.00149766	0.001343554	0.001727617	0.001438268	0.001683262	0.001744467	0.001525524	0.001814127	0.001626576	0.002322324	0.001461981	0.00169083	0.001587238	0.001543552	0.001801201	0.001557033	0.002241813	0.002052481	0.00194269	0.00185763	0.001754134	0.002014221	0.001802419	0.001810346	0.001646501	0.001694924	0.001850959	0.001800327	0.001609995	0.001874914	0.002028943	0.00169443	0.001930327	0.001926137	0.001805681	0.001866741	0.001949812	0.00162779	0.001665213	0.00198374	0.001993664	0.001300501	0.00186937	0.001797348	0.001922383	0.001883563	0.001806868	0.001683882	0.001891897	0.001826431	0.001659498	0.002064938	0.002126255	0.001638462	0.001689715	0.001623134	0.001737594	0.001674732	0.002050916	0.00157346	0.001638649	0.001661335	0.001785107	0.001318958	0.001540643	0.001676401	0.001388623
K00860	6.48E-05	0.000134123	0.000102842	0.000112533	0.00020034	0.000140065	6.63E-05	8.43E-05	0.000124218	0.000139242	0.000110926	0.000168995	5.77E-05	6.27E-05	4.09E-05	7.93E-06	1.34E-05	0.000106779	5.17E-05	0.000111426	2.20E-05	0.000176892	6.73E-05	3.31E-05	0.000212385	0.000902636	0.000122142	0.000116527	4.21E-05	3.52E-05	0.000149356	5.79E-05	9.97E-05	3.27E-05	0.000105803	0.000120173	0.000109344	0.000143317	9.11E-05	0.000104966	2.25E-05	4.81E-05	0.000216829	1.86E-05	3.59E-05	0.000163011	3.36E-05	4.50E-05	0.000128865	0.000147152	7.30E-05	7.07E-05	5.26E-05	0.00011786	0.000167914	8.00E-05	0.000126998	3.47E-06	1.94E-05	1.64E-05	2.12E-05	0.000363361	5.80E-05	9.44E-05	2.57E-05	0.000195219	1.59E-05	6.30E-05	3.40E-05	5.07E-05	5.54E-05	1.42E-05	1.04E-05	6.09E-05	4.04E-05	1.87E-05	3.01E-05	0.000397775	9.18E-05	0.000233107	8.56E-05	0.000159544	0.000143752	0.000132327	0.000137969	0.000148021	0.000672262	0.000350386	0.000156609	8.69E-05	0.000196784
K00861	0.00174541	0.001808995	0.001736434	0.001860146	0.001658178	0.002029142	0.002081814	0.001751865	0.001689997	0.001615943	0.001679325	0.001497925	0.001839234	0.002178245	0.001858038	0.002271933	0.001848523	0.001563561	0.001687878	0.001575004	0.001933676	0.001512782	0.001783997	0.001814083	0.001317981	0.001251779	0.001746441	0.001764185	0.001948589	0.001738324	0.001558839	0.001957621	0.001761908	0.002346519	0.001674648	0.001718836	0.001670841	0.00175955	0.001858645	0.001728189	0.002342534	0.002054642	0.002005514	0.001914385	0.00186743	0.00203607	0.0018443	0.001908762	0.001822546	0.001905714	0.001917979	0.001905552	0.001832932	0.001936475	0.002051038	0.001901539	0.002033631	0.001965442	0.00208194	0.002029522	0.001982885	0.001727838	0.001708657	0.002062634	0.00202366	0.001310176	0.001945495	0.001991266	0.002002384	0.001923275	0.001901574	0.001832224	0.002007446	0.001896187	0.001863511	0.002078697	0.002164227	0.001818746	0.001600788	0.001707424	0.001785076	0.001852059	0.002115762	0.001490083	0.001683646	0.001724355	0.001834263	0.001402695	0.001569505	0.001759251	0.001394938
K00863	0.000122921	0.000360085	0.000295988	5.36E-05	0.000176308	0.000338764	0.000163283	0.000135923	0.000109009	0.000369628	0.000301422	0.000206805	0.000327864	0.000244415	0.000127823	0.000361769	0.000115377	0.000149086	0.00029976	0.000235554	0.000108037	0.000166564	0.000164279	7.28E-05	0.00017592	0.000125531	0.000506756	0.000192499	0.000270212	0.000308585	0.000288926	0.000128741	0.000320258	5.45E-05	0.000175659	0.00020513	0.000146304	0.000265387	0.000145875	0.000208314	0.000243903	0.000660185	0.000117783	0.000141229	0.000112743	0.000180123	0.000100265	8.64E-05	7.43E-05	0.000141141	0.000514354	0.000311642	0.000604604	0.000236972	0.000248567	0.000206763	0.000103483	0.000311907	0.000157481	0.000199613	0.000204103	0.000139938	0.000206464	9.85E-05	0.000135725	0.000211823	0.000145545	0.000185683	0.000301322	6.85E-05	0.000118858	0.000264991	0.000207236	0.000146005	0.00010641	0.000306194	5.46E-05	0.000244418	0.000108523	0.00011608	0.000245248	0.00028061	0.000143974	0.000258122	0.000253813	0.00052969	5.71E-05	0.000170716	0.00019532	0.00024532	0.000290664
K00864	0.00108651	0.00096674	0.001024512	0.000794744	0.000918463	0.001066819	0.000649378	0.001076275	0.001005591	0.001303105	0.001061391	0.001335635	0.001726845	0.000929526	0.00098888	0.001931709	0.001611689	0.001225251	0.000684787	0.001184693	0.000958645	0.001147834	0.001069538	0.00088287	0.000976903	0.000969255	0.000922024	0.000994811	0.001097153	0.001093667	0.000885413	0.001341711	0.001016284	0.000523492	0.001482779	0.001151496	0.001367606	0.001422154	0.000775101	0.000776137	0.000844851	0.001250924	0.000885718	0.00130607	0.0012774	0.000940381	0.001397469	0.000995624	0.000733195	0.001216063	0.00112347	0.000834494	0.000971461	0.001060217	0.00064102	0.0008064	0.000766745	0.001616554	0.001703822	0.001960953	0.00160643	0.000739135	0.001359576	0.000633209	0.001211106	0.001296042	0.000742008	0.001222339	0.000643615	0.000853089	0.001063931	0.001586394	0.001705759	0.001559406	0.001003917	0.001823397	0.001346738	0.00042144	0.001087353	0.000743318	0.00115272	0.001042166	0.000710349	0.001140062	0.001015293	0.001462135	0.000548908	0.001010304	0.001114255	0.000951807	0.001236969
K00865	0.000966797	0.000659534	0.000954006	0.000633841	0.001222089	0.000753419	0.000686258	0.000860838	0.001208856	0.001074758	0.000979058	0.001097795	0.000964971	0.000532664	0.001153639	0.00042871	0.000860013	0.001234886	0.000897586	0.001086995	0.001212501	0.001140827	0.001180696	0.001299268	0.000942672	0.000905394	0.000733528	0.000951396	0.000761038	0.000896056	0.000948093	0.001204872	0.00075786	0.000777292	0.001203035	0.001077933	0.001189544	0.000943305	0.000602068	0.001185939	0.000535861	0.000971631	0.000554892	0.000819406	0.001231084	0.000756553	0.001178702	0.001275404	0.000811122	0.00116546	0.00057593	0.000460309	0.000343219	0.000853693	0.000601906	0.000832029	0.0008831	0.001057297	0.001005594	0.000880053	0.001010662	0.000554214	0.001129041	0.000903363	0.001040171	0.001237225	0.00102328	0.000988097	0.000322516	0.000940325	0.000684851	0.001177726	0.000952822	0.000989606	0.001222732	0.000807459	0.000836757	0.000369357	0.001344227	0.000774875	0.001026675	0.000751704	0.000948868	0.00108378	0.001092094	0.000674978	0.000608195	0.001001053	0.001092724	0.000725381	0.001151257
K00867	0.001781361	0.001799414	0.001751846	0.001843807	0.001658178	0.002025437	0.00208225	0.001758091	0.001765404	0.001615943	0.001678034	0.001497925	0.001839234	0.0021685	0.001853051	0.002271933	0.002060785	0.001552288	0.001652353	0.00156498	0.001913356	0.00151398	0.001774552	0.00181411	0.001565493	0.00137439	0.001745622	0.00176503	0.001978892	0.001828984	0.001678986	0.001957744	0.001738442	0.002360855	0.001695737	0.001752549	0.001670846	0.001755317	0.001858599	0.001725563	0.00229543	0.002054642	0.001994504	0.001937119	0.001869887	0.002053108	0.0018443	0.001879633	0.001834016	0.001904021	0.001965466	0.001905607	0.00175883	0.001888993	0.002031481	0.001906518	0.002035879	0.001965442	0.00207529	0.002047635	0.001982885	0.001889749	0.001777185	0.002057893	0.002022979	0.001310191	0.001945495	0.001986019	0.002002384	0.001916724	0.001913678	0.001818915	0.002007446	0.001894923	0.001862424	0.002078777	0.002181852	0.001818746	0.001737412	0.001757383	0.001733197	0.001873752	0.002100242	0.001657072	0.001681435	0.001724355	0.001834194	0.001415157	0.001569505	0.001727355	0.001395512
K00868	0.000957978	0.000622985	0.000821329	0.000575983	0.001086218	0.000604309	0.000683344	0.000807097	0.001250055	0.001293606	0.00096758	0.001107347	0.000968527	0.000458895	0.001045555	0.000746981	0.001019241	0.001139346	0.000901389	0.00108797	0.001128991	0.001139104	0.001130623	0.001275046	0.000938635	0.000882889	0.000761533	0.000939085	0.000534437	0.001000489	0.000879486	0.001339062	0.000720107	0.000858677	0.001222433	0.000961393	0.001191375	0.001142895	0.00056268	0.001110327	0.000504294	0.000992936	0.000666549	0.000640751	0.001138613	0.000514064	0.000890155	0.001307842	0.000807846	0.001015152	0.000534455	0.000891009	0.000283587	0.000743289	0.000600063	0.000818519	0.000857743	0.001072193	0.000961735	0.000857677	0.000940385	0.000576608	0.0012807	0.000896727	0.000977023	0.001231341	0.001025769	0.001032995	0.000270101	0.0008881	0.000625803	0.001163541	0.001001318	0.001089	0.001124339	0.000627018	0.00091092	0.000344872	0.001245731	0.000790747	0.000788457	0.000617966	0.000840737	0.001067017	0.001029351	0.00081437	0.00038535	0.001003456	0.001092476	0.000718582	0.00124386
K00869	0.000469248	0.000343392	0.000524169	0.00035739	0.000756491	0.00025757	0.000286513	0.000493842	0.00045905	0.000842281	0.000542303	0.001016983	0.000415823	0.000128568	0.000603428	3.29E-05	0.00031447	0.000785759	0.000476589	0.000715339	0.000169565	0.000841025	0.000382292	0.000323265	0.001053049	0.000920318	0.000462525	0.000488005	0.000138723	0.000375156	0.000597545	0.000103467	0.00038196	9.18E-05	0.000591572	0.000501583	0.000662856	0.000649796	0.000267555	0.000418958	0.000158621	0.000346997	0.0001114	0.000205587	0.000122785	0.000396305	0.000226845	0.000170164	0.000292897	0.000188679	0.00021325	0.000191954	0.000223267	0.000299211	0.000195284	0.000353284	0.000303692	5.44E-05	0.000217303	0.000211854	0.000233194	0.000243067	0.000340349	0.000259642	0.000152611	0.001194218	7.74E-05	0.000103692	5.25E-05	0.000543601	0.000200508	4.27E-05	8.51E-05	0.000370728	0.000237702	0.000175466	0.000205577	0.000254752	0.000575674	0.00040899	0.000449041	0.000165207	0.000357777	0.000627756	0.000659526	0.000511974	0.000519677	0.000946507	0.000770496	0.000446128	0.00103583
K00872	0.001118881	0.000930872	0.001149731	0.000987466	0.00105889	0.000765237	0.000688347	0.001109503	0.001294044	0.001194894	0.001109447	0.00095104	0.000962529	0.001072126	0.001181312	0.000742253	0.001079593	0.001245011	0.000910153	0.001070228	0.001250897	0.00107996	0.001269211	0.0013047	0.000967283	0.001155259	0.000624589	0.001237093	0.001125025	0.001220162	0.001110964	0.001400337	0.000941355	0.000938545	0.001198224	0.001106074	0.001100238	0.000910185	0.000591494	0.001181003	0.000834055	0.000352702	0.000829316	0.001359632	0.001317706	0.001021936	0.001504847	0.001292665	0.001056526	0.00110694	0.001034894	0.001052791	0.000864854	0.000881254	0.000826631	0.000981027	0.00101789	0.001155457	0.001051931	0.000877714	0.001081459	0.001038633	0.001371588	0.000968416	0.001071097	0.001047385	0.001173981	0.001180531	0.000345568	0.000939465	0.001035124	0.001379929	0.001008772	0.00104547	0.001265043	0.000802388	0.000891161	0.000710672	0.001309187	0.000960913	0.001017042	0.000996312	0.00087397	0.001093692	0.001069747	0.000976619	0.000981486	0.001130659	0.00104038	0.000839526	0.000977739
K00873	0.001680147	0.001783486	0.00172044	0.001826477	0.00165813	0.002013296	0.002044604	0.001734907	0.001612928	0.001543766	0.001674978	0.00148593	0.001837385	0.002130893	0.001776869	0.002271933	0.001817421	0.001549248	0.001640711	0.001561533	0.001869097	0.001469005	0.001742428	0.001749123	0.001259404	0.001250769	0.001740505	0.001736363	0.001840118	0.001611544	0.001486914	0.001897535	0.001731966	0.002282912	0.001665891	0.0016973	0.001669298	0.001749328	0.001853737	0.001684252	0.002294988	0.002043113	0.001937649	0.001887734	0.00185345	0.002010238	0.001826623	0.001837412	0.001776698	0.001891267	0.001850006	0.001902108	0.001755437	0.001871988	0.001962994	0.001880565	0.002001734	0.001930117	0.002025283	0.002016869	0.001919224	0.001667253	0.001602612	0.00205665	0.002015853	0.001305565	0.001877798	0.001981996	0.00200194	0.001885833	0.001833782	0.001802654	0.001961206	0.001854128	0.001832745	0.002076693	0.00215066	0.001774904	0.001584307	0.001696912	0.001728871	0.001843906	0.002027992	0.00148195	0.001657606	0.001711361	0.001789146	0.001401037	0.001553388	0.001723478	0.001394063
K00875	0.000728619	0.000409601	0.000557454	0.000432795	0.000742893	0.000168257	0.00037266	0.000607434	0.000762397	0.000847999	0.000665396	0.001045303	0.000592226	0.000181139	0.000801438	6.38E-05	0.000653794	0.000905449	0.000793541	0.000876465	0.000527293	0.000988025	0.000680721	0.000620944	0.000852527	0.000873603	0.000660579	0.000661395	0.000264545	0.000544906	0.000550917	0.000656388	0.000592708	0.000345877	0.00086559	0.000627713	0.000934586	0.000726917	0.000517436	0.00057214	0.000252781	0.000955288	0.000341792	0.000337396	0.00090472	0.000277078	0.000534403	0.000551323	0.000628155	0.000727505	0.00022754	0.000261615	0.000239607	0.000559679	0.000350615	0.000629858	0.000473772	0.000626563	0.000454896	0.000485885	0.000551087	0.00034696	0.000941004	0.000310629	0.000554599	0.001200014	0.000359649	0.000402111	7.65E-05	0.000749706	0.000426024	0.000928066	0.000623249	0.000848698	0.000668849	0.000294106	0.000647579	0.000293862	0.00080196	0.000680918	0.00046422	0.000336031	0.000471625	0.000900447	0.000694633	0.00066857	0.000210306	0.000954618	0.000811245	0.000578205	0.001192209
K00876	0.001780487	0.00180645	0.001756205	0.001860822	0.001657131	0.002024184	0.002079751	0.001757973	0.001757148	0.001399099	0.001673791	0.001491426	0.001839069	0.002176297	0.001856205	0.001949142	0.001885226	0.00156258	0.001686389	0.001576119	0.001932471	0.001508931	0.001791964	0.001792816	0.001576317	0.00137315	0.001743456	0.001768996	0.001973076	0.001769218	0.001672481	0.001800569	0.001754959	0.002260425	0.001699634	0.001749315	0.001665861	0.00172629	0.001853691	0.001722521	0.002341154	0.002051183	0.001908536	0.001946696	0.001863317	0.002064608	0.0018443	0.001905319	0.00182618	0.0019035	0.001948132	0.001905607	0.001821974	0.001931614	0.002042979	0.001907114	0.002040647	0.001943456	0.00207701	0.002045218	0.001981462	0.001884855	0.001763122	0.002059705	0.002025344	0.001306746	0.001942807	0.001952485	0.002002266	0.001926321	0.001925205	0.001827514	0.001988546	0.001807365	0.001880092	0.002078747	0.00213332	0.001818746	0.00173469	0.001736907	0.001778797	0.001853091	0.002115115	0.001648054	0.001687249	0.001706724	0.001785279	0.001412235	0.001531841	0.001756317	0.001380694
K00877	0.001070653	0.000886371	0.001154592	0.000973314	0.001164473	0.000771162	0.000730027	0.001111753	0.001266702	0.001123273	0.00109419	0.001105116	0.000908526	0.001075431	0.00072812	0.000426809	0.001028545	0.001332312	0.000797242	0.001180326	0.001249954	0.00120451	0.001297205	0.001297546	0.001314707	0.001326059	0.000886535	0.001026881	0.000936895	0.00119324	0.001245932	0.00114397	0.000985691	0.000847779	0.001081135	0.001215894	0.001112534	0.001000774	0.000668825	0.001309963	0.000810784	0.000979535	0.00072305	0.001329309	0.001284639	0.00099066	0.001528115	0.001285062	0.000948988	0.000993932	0.001110156	0.001045223	0.000912117	0.001048609	0.000891595	0.000863191	0.000968152	0.001093467	0.000793096	0.000725904	0.001064371	0.001053435	0.001353106	0.000941447	0.001080774	0.001228947	0.001110725	0.000989436	0.000408205	0.000946682	0.001069178	0.001272011	0.000876611	0.000969548	0.001250885	0.000800154	0.000830359	0.000742821	0.001461384	0.000985147	0.00116605	0.001025315	0.000923617	0.001380935	0.001199578	0.001015373	0.000975177	0.00117019	0.001116685	0.00088494	0.001226838
K00878	0.001044457	0.000793167	0.001072032	0.000598051	0.0010615	0.000753402	0.00067292	0.000860291	0.00133616	0.000985833	0.001052501	0.000929016	0.000950529	0.000653854	0.001061222	0.000420176	0.001019823	0.001168732	0.000915115	0.001071447	0.001252813	0.001060038	0.001216753	0.001277358	0.001120514	0.001281761	0.000820245	0.00093332	0.000899146	0.001249828	0.001124407	0.00120989	0.000889609	0.000814114	0.001211009	0.001122325	0.001083272	0.000778465	0.000574591	0.001132052	0.000764922	0.000931431	0.00070616	0.000921635	0.001277191	0.000739374	0.001478526	0.001288185	0.00084642	0.00103696	0.001072362	0.000999088	0.000815523	0.000965568	0.000856453	0.000783795	0.00097213	0.001119314	0.001044676	0.000871228	0.001064772	0.001018695	0.001394605	0.000916282	0.001051267	0.001043212	0.001122641	0.001084611	0.000339708	0.000917454	0.000684039	0.001309428	0.000978266	0.000960839	0.001188971	0.000795822	0.000844283	0.000698549	0.001402875	0.000931183	0.000906141	0.000887391	0.000837294	0.001207709	0.00103097	0.000985557	0.000905515	0.001033557	0.00098956	0.00077186	0.001043377
K00879	2.91E-05	4.31E-05	3.47E-05	5.96E-05	7.67E-07	3.19E-06	3.95E-06	1.75E-05	6.14E-05	6.60E-06	5.99E-06	2.25E-06	1.07E-06	2.36E-05	1.14E-05	2.72E-07	0	4.81E-06	3.95E-06	5.94E-06	2.28E-06	4.83E-05	1.01E-05	1.75E-07	7.41E-05	0.000258491	1.83E-05	1.11E-05	1.08E-05	4.49E-06	4.33E-05	4.35E-05	1.94E-05	2.43E-05	1.53E-05	3.84E-05	3.98E-06	2.16E-05	2.88E-05	1.17E-05	4.19E-06	3.52E-06	0.000185326	1.78E-06	1.77E-05	1.57E-05	4.70E-06	0	6.92E-05	1.77E-06	5.14E-05	8.70E-06	3.92E-05	3.90E-05	0.000121939	1.64E-05	7.64E-05	8.23E-07	6.72E-06	4.59E-06	0	0.000343212	2.08E-05	3.90E-05	4.83E-06	0	2.44E-06	2.83E-05	1.36E-06	3.09E-06	1.84E-05	7.21E-06	0	7.69E-06	2.16E-06	3.54E-06	6.26E-08	0.000384546	1.35E-06	0.000220983	1.13E-06	0.000100306	4.68E-06	1.49E-05	9.54E-06	2.48E-05	0.000641531	0.00018411	2.90E-05	8.18E-06	7.68E-06
K00882	0.000899544	0.000724585	0.000885302	0.000805775	0.000927738	0.001473546	0.000603355	0.000950747	0.001054034	0.000681528	0.000787752	0.00064203	0.00147758	0.001109794	0.001323749	0.001927031	0.001557004	0.000884207	0.000717618	0.000758565	0.001551777	0.000567086	0.001222951	0.001277829	0.000361105	0.000177709	0.000571851	0.00084984	0.001087125	0.00102769	0.000562601	0.001596853	0.000752131	0.001063172	0.001161231	0.001184521	0.001117947	0.000825548	0.000642264	0.000869662	0.000888601	0.001319403	0.000985312	0.001539215	0.001537833	0.001202911	0.001519412	0.00142877	0.000720688	0.001360404	0.00134494	0.001209134	0.000704133	0.001034674	0.000572476	0.000623678	0.000951138	0.001840776	0.00177487	0.001859998	0.001716357	0.000676808	0.001298602	0.001106506	0.001797922	0.000304455	0.001279672	0.0015599	0.000540398	0.000572768	0.001057363	0.001592232	0.001717863	0.001402746	0.001265916	0.001863739	0.001925892	0.000314143	0.001191808	0.000622974	0.000758632	0.000997333	0.000870587	0.000851359	0.000826173	0.001037117	0.000885839	0.00024565	0.000619863	0.000632526	0.000415497
K00883	2.25E-05	3.84E-05	3.88E-05	2.88E-05	8.48E-05	1.58E-05	4.39E-05	5.31E-05	5.20E-05	0.000131823	7.44E-05	0.000166205	5.59E-05	1.12E-05	1.88E-05	7.65E-06	1.27E-05	0.000100442	4.39E-05	0.000101941	1.57E-05	0.000124941	4.22E-05	2.64E-05	0.000117292	2.95E-05	6.40E-05	8.54E-05	5.66E-06	1.96E-05	3.99E-05	1.29E-05	5.87E-05	1.92E-06	9.08E-05	7.78E-05	0.000108782	0.000119842	4.20E-05	7.71E-05	1.63E-05	4.76E-05	6.93E-06	1.43E-05	7.43E-06	7.09E-06	1.70E-05	1.73E-05	2.75E-05	4.98E-06	1.10E-05	3.33E-05	2.89E-05	2.59E-05	2.66E-05	2.15E-05	3.18E-05	1.28E-06	9.45E-06	1.08E-05	1.22E-05	2.04E-06	3.04E-05	3.28E-05	1.53E-05	0.000195007	6.26E-06	1.30E-05	1.83E-06	2.91E-05	2.05E-05	2.29E-06	4.45E-06	5.26E-05	2.04E-05	9.26E-06	2.80E-05	2.21E-05	5.54E-05	4.72E-05	5.58E-05	2.30E-05	4.16E-05	8.36E-05	0.000107041	5.74E-05	3.27E-05	0.000144812	0.000121149	6.36E-05	0.000180319
K00884	0	0	0	0	0	0	2.33E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42E-09	0	0	0	0	0	0	0	0	0	0	0	3.36E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
