KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K00448	390	425.4133333	410.56	348.5	1327	174.5	1074	676.02	1512	1528.02	721	3300.22	591	136.5	244.5	37.5	69.5	1586	490.5	1287.94	447	1930	616.5	2406	11466.5	2013.5	7271.5	7599	337	1330	2373.84	392	4674	47	3690.166667	2936.5	5077.833333	10055.08	1848.166667	6553.52	525.5	1622.44	214	397.5	399.72	298.5	186	406	400	122	305	606.5	1062.5	898.3	810.5	686	841.5	40.5	196.92	281	241.98	48	763	1000.02	383	18873.02	172.5	326	65.5	592.66	597	126	91	978	460	520	746	775	1123.5	1138	1874.38	255.5	1468.5	4655	6300.2	2310	1443.94	8856.66	8084.4	3893.5	9743
K00449	390	425.4133333	410.56	348.5	1327	174.5	1074	676.02	1512	1528.02	721	3300.22	591	136.5	244.5	37.5	69.5	1586	490.5	1287.94	447	1930	616.5	2406	11466.5	2013.5	7271.5	7599	337	1330	2373.84	392	4674	47	3690.166667	2936.5	5077.833333	10055.08	1848.166667	6553.52	525.5	1622.44	214	397.5	399.72	298.5	186	406	400	122	305	606.5	1062.5	898.3	810.5	686	841.5	40.5	196.92	281	241.98	48	763	1000.02	383	18873.02	172.5	326	65.5	592.66	597	126	91	978	460	520	746	775	1123.5	1138	1874.38	255.5	1468.5	4655	6300.2	2310	1443.94	8856.66	8084.4	3893.5	9743
K00451	6508	3633.333333	3872	2836.5	7174	1354.5	6466.399015	4114.5	9232	8888.5	4976	19773.61111	4068.444444	871.5	1520.5	145.5	498.5	9933	4246.5	8682.5	2904	12221	4055.5	13907	72644.72222	10786.5	43741.94444	36000	2112	9872.015873	25379	2034	27909.66667	236	21106.5	13724.5	29901.07471	46439	9131.166667	33131	2863.5	11277.14286	996	2308.5	1706	3690.5	1822	2768	2378	925	1811	3163.5	5965.5	5367.5	5510.5	10121	5439.5	507.5	2771	4081	3399.5	605	4837	6114.5	2520	115178	1233.5	1614	972.5	10232.5	3176	1630	1324	6295	2420	8980	4397	4439	7104.712121	7013	13565.5	1285.5	8837.5	23255.5	34733	15829	7339.5	55817.5	50407	23531.16667	54473
K00453	0	0	0	0	0	0	0.571428571	0	0	0	0	8.111111111	0.444444444	0	0	0	0	6	8	8	0	0	0	10	13.22222222	0	22.44444444	10.66666667	0	1.015873016	0	0	5.333333333	0	1.333333333	0	0	1.5	0	0	0	1.142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2.666666667	11
K00455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00457	6508	3634.413333	3879.56	2836.5	7174	1354.5	6466.399015	4117.02	9232	8891.02	4976	19774.33111	4068.444444	871.5	1520.5	145.5	498.5	9933	4400.5	8683.94	2904	12221	4055.5	13907	72649.72222	10786.5	43741.94444	36010.66667	2112	9872.015873	25385.84	2034	27914.33333	236	21106.5	13724.5	29901.07471	46458.08	9131.166667	33140.52	2863.5	11278.58286	996	2308.5	1823.72	3690.5	1822	2768	2378	925	1811	3163.5	5965.5	5369.3	5510.5	10123.5	5439.5	507.5	2778.92	4081	3405.98	605	4837	6117.02	2520	115198.52	1233.5	1614	972.5	10234.66	3176	1630	1324	6295	2420	8980	4397	4439	7104.712121	7013	13568.38	1285.5	8837.5	23255.5	34740.2	15829	7340.94	55819.66	50412.4	23531.16667	54473
K00463	0	0	0	0	0	0	0.571428571	0	0	0	0	8.111111111	0.444444444	0	0	0	0	6	8	8	0	0	0	10	13.22222222	0	22.44444444	10.66666667	0	1.015873016	0	0	5.333333333	0	1.333333333	0	0	1.5	0	0	0	1.142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2.666666667	11
K00466	0	0	0	0	0	0	0	0	0	0	0	1.111111111	0.444444444	0	0	0	0	0	0	0	0	0	0	0	8.222222222	0	22.44444444	0	0	0.444444444	0	0	0.666666667	0	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.666666667	0
K00472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10.66666667	0	0	0	0	4.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00480	6508	3633.333333	3872	2836.5	7174	1354.5	6465	4114.5	9232	8888.5	4976	19765.5	4068	871.5	1520.5	145.5	498.5	9933	4246.5	8682.5	2904	12221	4055.5	13907	72641.5	10786.5	43719.5	36010.66667	2112	9871	25379	2034	27913.66667	236	21105.16667	13724.5	29899.83333	46437.5	9131.166667	33131	2863.5	11276	996	2308.5	1706	3690.5	1822	2768	2378	925	1811	3163.5	5965.5	5367.5	5510.5	10121	5439.5	507.5	2771	4081	3399.5	605	4837	6114.5	2520	115178	1233.5	1614	972.5	10232.5	3176	1630	1324	6295	2420	8980	4397	4439	7103.5	7013	13565.5	1285.5	8837.5	23255.5	34733	15829	7339.5	55817.5	50407	23528.5	54473
K00483	412	440	408.75	359	1338.25	199	1136	673.5	1532.25	1525.5	747.25	3326.5	594.2045455	143.5	393	41	69.5	1591.5	507.25	1300.5	463.5	1930	616.5	2401	11490.25	44350.95455	7601.954545	7713.5	682.5	1639.931818	2679.5	392	5154.5	54.5	3728.75	2988	5060.5	10125.5	2059.5	6752.75	549.25	1621	331.5	461	305	309.25	186	477.5	526.75	191.75	454.25	606.5	1307.5	1014.5	810.5	687.5	844.75	47.5	194.25	281	237.5	109.75	789.75	1042.75	386.5	18846.5	237.5	338.75	69.75	590.5	621.75	150.25	91	1001.75	634.25	520	749.75	775	1139.75	1264.5	2028.75	402	1468.5	4940.5	6320.75	2400	1612.25	8854.5	8142.5	4072.25	9772.25
K00484	412	440	408.75	359	1338.25	199	1136	673.5	1532.25	1525.5	747.25	3326.5	594.2045455	143.5	393	41	69.5	1591.5	507.25	1300.5	463.5	1930	616.5	2401	11490.25	44350.95455	7601.954545	7713.5	682.5	1639.931818	2679.5	392	5154.5	54.5	3728.75	2988	5060.5	10125.5	2059.5	6752.75	549.25	1621	331.5	461	305	309.25	186	477.5	526.75	191.75	454.25	606.5	1307.5	1014.5	810.5	687.5	844.75	47.5	194.25	281	237.5	109.75	789.75	1042.75	386.5	18846.5	237.5	338.75	69.75	590.5	621.75	150.25	91	1001.75	634.25	520	749.75	775	1139.75	1264.5	2028.75	402	1468.5	4940.5	6320.75	2400	1612.25	8854.5	8142.5	4072.25	9772.25
K00491	0	0	0	0	0	0	0	0	0	0	0	1.111111111	1.898989899	0	0	0	0	0	0	0	0	0	0	0	8.222222222	42257.45455	29.8989899	0	0	12.62626263	0	0	0.666666667	0	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2.666666667	0
K00500	0	0	0	0	0	0	1.399014778	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10.66666667	0	0.571428571	0	0	4.666666667	0	0	0	1.24137931	1.5	0	0	0	1.142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.212121212	0	0	0	0	0	0	0	0	0	0	0	0
K00518	15798.16089	12220.38242	7855.351863	13811.1693	12867.28206	7101.244652	20000.63485	11410.68372	19577.69847	8998.081162	8925.015269	20138.63698	4465.103274	4383.97618	9085.376465	151.6666667	671.9839996	12519.66396	17012.72455	11721.71853	11541.21974	15763.86663	8140.985373	49915.52649	102803.6432	73511.17489	140530.6715	88326.42444	49717.02752	41773.37568	56345.89841	5817.766826	84289.03212	3088.764155	24455.3774	22681.68186	31063.80838	77622.61248	55689.64638	68156.12162	5496.161654	27042.9895	29731.99419	11278.1017	11674.32697	21997.31716	3036.845981	11793.3177	16588.71988	13479.48837	12372.96634	13405.81385	40629.22847	24277.77599	23015.9199	34057.97243	14574.46236	3408.188565	4589.649587	4567.760288	4356.664436	23608.20445	11031.28059	19379.73276	5879.083388	115796.4431	18489.64508	10328.82751	50577.51879	13507.11351	24709.11985	12509.37286	5829.336602	8485.049093	12074.83683	12022.44339	5815.446271	54036.43754	9357.204137	26396.78395	33605.25581	8261.854675	16191.87576	36425.10818	48613.58269	28772.00814	41097.87358	80455.1266	69214.30506	72556.0657	61817.78142
K00522	7310.442857	4182.591905	4155.752857	3121.707143	8973.321429	2533.074654	6802.377586	4378.607199	11088.6076	8892.02	5294.728571	19922.43825	4253.482861	1266.657143	2424.642857	145.5	510.4285714	10068.09286	4502.285714	8723.925714	3599.185714	12658.75714	4361.514286	14143.60714	77024.87176	53204.49026	44199.64899	37786.38233	4558.698387	11104.75483	26799.55912	2821.651382	29220.64048	1540.385714	21224.85714	14118.35714	30599.19222	49316.60926	10025.98763	37811.57323	2995.6	11772.24714	2914.05	2564.330952	2411.12	9907.967972	2041.478571	4103.214286	3077.618203	5319.714286	2167.228571	3761.585714	6719.757143	8056.428571	6127.564286	11828.00714	6541.542857	704.1071429	3807.22	4125.45	3701.787143	774.4357143	7419.6	6584.932903	2852.928571	115541.9981	1404.876728	2211.714286	1599.928571	11342.57429	4133.842857	1867.9	2112.912673	6971.785714	3573.821429	9574.026728	4865.125115	6558.9	7713.004978	7442.536406	14900.88	1539.685714	13472.5	25193.84524	37372.96905	16133.10714	9431.34	56467.07014	51230.46037	24881.3881	54614.2
K00524	9661.104468	4506.762218	4952.311001	3788.526276	8994.344094	4285.877414	8615.308067	4943.789489	12188.37503	9126.693674	5128.949135	22373.57492	4665.947854	1805.067353	8978.56001	219.4324324	747.48003	11818.70538	5712.794534	9238.486618	5630.184041	13621.74732	5101.802595	22315.51193	77365.1141	54464.71521	75003.37371	39413.4151	12864.42037	18594.53017	29416.17648	7161.55287	38561.40456	5257.941284	24122.01515	18753.74435	43400.108	82376.34044	11624.08722	40675.25335	4953.474474	44854.51511	6388.664986	8395.497806	7368.056086	13379.95283	6572.691202	6609.079435	3208.000478	5760.183559	6220.396554	4257.721493	11308.34147	14258.92515	9560.186096	16200.08149	6780.245074	4265.813535	5459.340814	4644.877842	5339.452508	6478.985664	10573.34048	11857.53123	5766.688188	116675.1648	4312.638633	3331.642228	2593.752038	15348.77617	6159.511771	3762.041184	4038.769658	8815.329108	3674.565094	29152.4063	23895.62858	9360.161233	8505.987346	8703.284139	27650.73121	1952.205777	17130.79839	26706.9261	42600.93276	26757.30001	12909.05047	57992.4127	53134.8138	29246.03797	64996.05039
K00525	9661.104468	4506.762218	4952.311001	3788.526276	8994.344094	4285.877414	8615.308067	4943.789489	12188.37503	9126.693674	5128.949135	22373.57492	4665.947854	1805.067353	8978.56001	219.4324324	747.48003	11818.70538	5712.794534	9238.486618	5630.184041	13621.74732	5101.802595	22315.51193	77365.1141	54464.71521	75003.37371	39413.4151	12864.42037	18594.53017	29416.17648	7161.55287	38561.40456	5257.941284	24122.01515	18753.74435	43400.108	82376.34044	11624.08722	40675.25335	4953.474474	44854.51511	6388.664986	8395.497806	7368.056086	13379.95283	6572.691202	6609.079435	3208.000478	5760.183559	6220.396554	4257.721493	11308.34147	14258.92515	9560.186096	16200.08149	6780.245074	4265.813535	5459.340814	4644.877842	5339.452508	6478.985664	10573.34048	11857.53123	5766.688188	116675.1648	4312.638633	3331.642228	2593.752038	15348.77617	6159.511771	3762.041184	4038.769658	8815.329108	3674.565094	29152.4063	23895.62858	9360.161233	8505.987346	8703.284139	27650.73121	1952.205777	17130.79839	26706.9261	42600.93276	26757.30001	12909.05047	57992.4127	53134.8138	29246.03797	64996.05039
K00526	9661.104468	4506.762218	4952.311001	3788.526276	8994.344094	4285.877414	8615.308067	4943.789489	12188.37503	9126.693674	5128.949135	22373.57492	4665.947854	1805.067353	8978.56001	219.4324324	747.48003	11818.70538	5712.794534	9238.486618	5630.184041	13621.74732	5101.802595	22315.51193	77365.1141	54464.71521	75003.37371	39413.4151	12864.42037	18594.53017	29416.17648	7161.55287	38561.40456	5257.941284	24122.01515	18753.74435	43400.108	82376.34044	11624.08722	40675.25335	4953.474474	44854.51511	6388.664986	8395.497806	7368.056086	13379.95283	6572.691202	6609.079435	3208.000478	5760.183559	6220.396554	4257.721493	11308.34147	14258.92515	9560.186096	16200.08149	6780.245074	4265.813535	5459.340814	4644.877842	5339.452508	6478.985664	10573.34048	11857.53123	5766.688188	116675.1648	4312.638633	3331.642228	2593.752038	15348.77617	6159.511771	3762.041184	4038.769658	8815.329108	3674.565094	29152.4063	23895.62858	9360.161233	8505.987346	8703.284139	27650.73121	1952.205777	17130.79839	26706.9261	42600.93276	26757.30001	12909.05047	57992.4127	53134.8138	29246.03797	64996.05039
K00527	24313.55481	16367.65502	14358.52691	19730.22995	18762.0549	21057.92171	44458.58493	18172.7291	41723.79035	9042.289013	11301.99694	9889.159605	15358.2689	25725.31014	22535.32256	10984.92607	10748.0213	14745.46189	20561.65673	11235.94693	51989.09676	11136.98276	22084.77181	151674.3341	82000.62361	40802.44566	154673.2085	121661.1502	115270.1975	116033.2513	74210.85018	57351.53862	112304.2699	57471.22563	47992.59835	52292.95935	47910.68644	100345.1838	72624.0296	113766.6384	72468.83417	58498.68875	60883.39445	52103.54909	69578.98093	83257.17762	18120.92234	41970.88758	24414.21039	45786.01939	51295.86407	31557.84709	61507.8073	61257.98512	57085.8267	50599.84756	48581.35337	61545.9058	38800.22475	48723.84307	34145.1716	43884.44736	39793.39205	56346.74641	48051.55898	11339.54086	52281.06157	48472.02857	70684.08035	28847.31904	53037.85477	99134.86983	39588.77617	28813.73426	40211.53162	107732.2673	53509.04283	59413.90329	28119.98509	35310.43657	46321.95975	19559.02727	65855.63598	68865.6107	64406.69245	53130.8585	73447.21948	30636.18218	54177.37359	84207.88053	20957.20494
K00528	5.121212121	13.56484848	7.56	6.303030303	5.121212121	79.50649351	0.571428571	7.534285714	260.5627706	2511.913939	48.84848485	127.1096104	0	13.78787879	16.31168831	1572.030303	936.3939394	9.984848485	5.121212121	17.14995671	17.72727273	82.28571429	11.16233766	1935.636364	682.1212121	24.06060606	32.09090909	375.504329	4.5	7606.151515	98.27290043	4785.597403	68.86147186	2479.090909	31.80952381	78.88528139	251.1147186	3028.032381	7.523809524	297.2992208	25.47835498	123.3858874	2865.257576	131.5606061	804.8801732	2.857142857	18.57142857	20	82.33333333	0	538.4588745	18.51428571	158.3939394	54.68311688	243.6666667	8.015151515	44.83116883	680.7272727	101.2836364	65.77922078	38.04060606	77.60606061	410.0735931	50.53298701	70.02597403	397.3013853	9.060606061	966.9878788	0	5.311515152	41.75757576	234.7878788	382.1212121	1569.848485	74.56017316	58.19480519	1332.852814	0	33.12121212	375.7575758	48.17437229	83.51515152	22.84848485	410.7532468	97.69047619	610.4242424	1991.950823	64.99982684	2438.391342	21.62770563	727.6060606
K00529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	8	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	13.5	0	0	0	0	0	0	11
K00531	1866.068182	2581.833333	3431.654762	755.3333333	3940.75	1785	1208.75	2292.840909	2889.964286	887	1742	204	843	2718	3884.630952	32	557	2802	420.5833333	1074	3097.75	1190	2266.818182	15083.82143	3472	4091.25	26400.25	11909.25	14138	14858	13114.10714	2954.5	16183.35714	4797.666667	3392.666667	6985.857143	1271.619048	3812.22619	4150.047619	11594.60714	8577	31	1867.25	4233.363636	4215.416667	7879.75	925	2348	1549.5	2334	13221	3394.857143	19000.75	6399	5516.142857	1509.25	3468	2292	2660.892857	928	1291.321429	1853	4724.25	1855.666667	2107.714286	471.5	3390.75	3109	4386	4367.297619	2263.25	7678	794	733.8214286	2355.428571	1387	446.5714286	3636.357143	2001.75	400.75	2372.333333	2352	6271.619048	7523	7882.25	16409.85714	26	738	584.75	11062.88636	1378
K00540	448	149.3333333	16	185	0	0	864	202	255	0	0	0	0	124	0	0	0	6	0	0	725	269	274	5843	0	10	523	1338	6144	2459	2333	0	442	35	6.666666667	602	51.33333333	30	9.666666667	394	0	190	875	211	22	202	0	6	286	297	52	0	10	6	2074	0	104	1097	0	0	149	1105	81	0	16	134	1734	97	0	0	420	844	323	73	34	0	0	0	6	99	127	0	19	16	58	101	0	0	777	88	10
K00547	12	106	1065.904762	229.0333333	0	89	0	2.222222222	459.8142857	356.9	34	11.7	0	119	8058.980952	0	0	178	3891.033333	166	577	0	263	2.571428571	1759	791.3	287.8	831	0	3838	11744.95714	0	1868.857143	3787.366667	253	3.857142857	521.9857143	2023.57619	687.8809524	1127.757143	1651	0	517	461	486.6666667	3995.1	45	1442.1	146	57	318.7	0.857142857	2728	1696	773.1428571	272	172	0	339.6428571	0	46.57142857	24	82	898.4666667	126.7142857	0	0	132	130.5	3364.047619	526.3	732	0	79.87142857	1033.028571	15	194.5714286	0.857142857	754.4121212	0	1987.333333	0	3378.319048	0	506	5.857142857	3	0	310.5	1977	25.5
K00548	121	106.3333333	70.33333333	17	20	198	201	0	76	7	10	10	0	10	5305	0	0	0	2679	15	58	32	54	495	434.3333333	1183	8465	541	757.6666667	181	2277.666667	4	721.6666667	23	12.66666667	0	10.5	61.33333333	578	439.3333333	136	0	677	32	22.66666667	3029.5	149	354	101	42.33333333	25.33333333	173	1739	72.33333333	42.66666667	66.66666667	0	56	35.33333333	24	164	330	96	482.3333333	95	0	265.6666667	69	684.6666667	62	328	49	90	18	48.66666667	126.3333333	82	2637	414.3333333	1338	563.6666667	171	91	346	112	3896.333333	257.6666667	598	604	202	1239
K00549	8782.496212	4443.505325	6189.643333	4099.37803	10381.74621	3163.641862	8173.577586	5958.735771	14857.30966	13641.68894	5394.930628	20755.59532	6605.644585	1236.895022	2709.947403	3448.030303	3010.268939	13752.27056	5244.839069	9596.953528	6661.048701	13547.67857	5513.501623	34693.35065	100138.4684	19658.23561	46541.51591	44447.45095	8041.286482	37020.05628	44428.55512	9861.484499	31965.171	6430.415909	26406.31548	23190.45671	32389.19147	71933.05212	9732.162634	35742.93578	5612.639069	12384.22517	6945.846861	9753.167749	9320.737316	9190.667972	2663.303571	5765.064286	4172.555108	1978.779762	5739.801732	3933.889286	8184.929654	10639.55216	6375.047619	15767.11753	8449.145455	11011.06656	7217.670541	9615.136364	6302.897749	6268.766775	12589.91288	6744.743509	5727.954545	117643.5474	2712.157572	4960.595022	6645.690476	11254.81152	6076.521861	9265.234307	5834.711266	9431.309199	4904.898268	35555.26201	6968.938643	6450	11981.74167	10393.98684	18726.16247	2206.604437	11149.7211	35230.86039	39622.77976	17728.28139	11857.42106	57695.35044	57679.77671	27721.50271	55885.01677
K00560	16677.18428	10394.97405	7548.46325	9714.530894	10173.77192	12213.81322	14279.59862	10253.26888	25075.49571	16526.64002	7988.073678	27999.18588	16493.29547	9193.945787	15372.51155	11050.09274	8857.724763	14679.9596	10285.36657	12029.84433	14819.03393	16420.012	9341.078557	43864.94129	128976.2686	81316.12708	57200.40981	92928.49856	54988.0869	60250.06605	50134.166	36523.8981	58395.34986	13943.05254	51993.72552	34150.68399	63010.23971	117503.4291	21248.32447	51425.35862	16105.79727	34575.06166	30354.12402	30236.61389	17961.47631	39154.29802	8329.027683	15721.77284	8577.043203	16797.99451	19918.0877	12237.62506	20513.01221	23798.1666	15564.80286	22025.84955	17769.98709	35365.25811	31379.25577	45913.17643	25009.95769	27342.07691	25605.92429	21150.69017	21878.31429	125842.044	13554.729	24886.1141	16870.42902	15743.8631	25268.06491	35641.6243	27563.76812	25761.96347	15155.75252	108872.4392	45784.74071	26582.95634	14944.99142	18523.10534	33173.32617	8834.315505	24100.60127	44812.14218	51229.74051	42408.09825	70449.46875	77395.06744	74621.76887	44998.68852	62441.17048
K00568	7553.333333	3359.413333	3843.826667	3395	5847	1218.733333	6255.571429	4027.742222	8149.666667	7397.52	4313	16594.83111	3505.232323	1188.333333	7124	108	622	8518.333333	6267	7542.106667	3486	10854	4042	17397	66321.28889	53640.25455	37028.89899	29840.91667	7981.6	12307.86436	27334.04	2728.666667	24505	978.4666667	17494	11910.33333	24929	36692.24667	8556.666667	26981.52	2610	9972.582857	1745	2515.566667	1822.12	6975.333333	1661.333333	2407	2622.333333	1491	1571.8	2636.666667	5056.466667	4711.133333	6780	13768.83333	4710	1564	2643.92	4039	3361.48	1858	4431	6267.52	2265.666667	96490.52	2795	1385	922	9737.16	3184.533333	2395	1588	5451	1997	8472	3798.4	3793.333333	6324.212121	6074.4	11842.21333	1096	8961.333333	19062.33333	30155.53333	13620	7406.44	47002.16	43236.9	19874.66667	44735
K00577	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1203.5	0	241.5	0	9287	316	0	0	762	0	24	55
K00578	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1203.5	0	241.5	0	9287	316	0	0	762	0	24	55
K00579	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1203.5	0	241.5	0	9287	316	0	0	762	0	24	55
K00580	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1203.5	0	241.5	0	9287	316	0	0	762	0	24	55
K00581	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1203.5	0	241.5	0	9287	316	0	0	762	0	24	55
K00582	634.5	0	211	25	0	48	11.5	79	2230	0	21.5	0	0	0	0	0	1159	0	0	39.5	0	18.5	125	2.5	25956	8385.5	4	906.25	1803	9993.5	7138.5	3.75	0	404.5	1107	1272	1.5	89.5	0	20.5	0	0	0	1095	549.25	1212.5	0	1	262	15.5	1502.75	1	0	4.5	0	184.5	231.5	0	0	469.5	0	3840	1800	0	108	1.5	0	0	0	65	759	0	0	1.5	619.5	19.5	469	0	2770	1203.5	0	241.5	0	9287	316	0	0	762	0	24	55
