KO	ERR475468	ERR475469	ERR475470	ERR475471	ERR475473	ERR475474	ERR475476	ERR475477	ERR475478	ERR475480	ERR475481	ERR475482	ERR475483	ERR475484	ERR475485	ERR475486	ERR475487	ERR475488	ERR475491	ERR475492	ERR475493	ERR475494	ERR475495	ERR475497	ERR475499	ERR475500	ERR475501	ERR475503	ERR475504	ERR475508	ERR475509	ERR475512	ERR475513	ERR475514	ERR475515	ERR475516	ERR475517	ERR475519	ERR475520	ERR475521	ERR475522	ERR475523	ERR475524	ERR475525	ERR475526	ERR475527	ERR475529	ERR475531	ERR475532	ERR475533	ERR475534	ERR475539	ERR475540	ERR475541	ERR475545	ERR475547	ERR475548	ERR475549	ERR475550	ERR475553	ERR475555	ERR475557	ERR475560	ERR475562	ERR475563	ERR475564	ERR475565	ERR475566	ERR475567	ERR475568	ERR475569	ERR475570	ERR475571	ERR475572	ERR475573	ERR475574	ERR475575	ERR475576	ERR475577	ERR475578	ERR475579	ERR475580	ERR475581	ERR475582	ERR475585	ERR475586	ERR475588	ERR475589	ERR475591	ERR475592	ERR475594
K00030	93.99316667	10.8825	80.31142857	102.7	32.52916667	10.6825	27.0812619	46.36116667	74.85290476	61.17652381	28.785	19.06416667	4.514166667	58.09583333	490.189881	4.12	14.1175	322.56	784.0066905	22.18333333	58.1025	43.17966667	41.95266667	196.9749524	106.155	16.78366667	70.43916667	144.5158333	311.0066667	292.008373	202.6677143	460.134	569.5914286	433.6053571	42.00816667	722.5225952	709.8696429	801.785	73.60107143	682.8186905	102.7366667	26.89333333	83.85733333	874.8493333	648.9376667	470.66	150.7991429	81.53533333	29.42683333	35.33571429	17.48083333	20.40992857	85.56266667	192.48	88.95040476	525.3358333	5.185	7.776	40.68409524	45.17916667	38.49692857	160.6996667	53.19716667	82.24002381	13.47704762	90.80833333	23.12833333	32.229	67.99583333	158.2344048	55.938	105.1068333	34.20833333	24.08738095	113.3065476	2077.7115	384.5974286	15.60309524	104.8573485	27.74916667	1085.299643	71.6375	354.7838095	457.08	461.3535	136.5994286	159.8836667	71.80102381	64.1165	258.7201667	57.83821429
K00031	5675.400353	3387.13284	2893.983119	3838.83926	4791.854919	3194.053108	5636.482625	4079.101117	9205.740798	4686.466511	2967.307848	8034.682616	3806.424362	2365.545044	2213.930507	2182.912288	2245.53277	5168.161685	4067.474586	4512.650767	8989.717635	5908.075194	4197.139188	24116.69319	33091.57038	16026.45517	36043.78876	26300.74537	14181.16665	19332.5747	18285.99817	11244.93121	25517.96829	4766.277511	14113.4231	11418.92134	17464.10908	27160.81993	16861.00414	21763.51231	4142.002048	8051.978457	11865.11904	8304.612661	16166.36334	9272.543031	2970.069467	6506.938116	4905.586801	8829.892843	5962.468011	4127.192694	8445.88708	10747.33314	6365.852795	8285.392105	6579.438671	12168.40617	6278.697489	9311.717775	6570.532112	7156.899988	8609.564712	6104.886266	9167.92964	40008.84013	6746.321684	7211.164659	11807.23237	4915.766569	10553.44122	21925.04059	7788.994139	7887.14753	6552.245845	18824.91586	9260.648238	12093.46643	6516.084368	9839.033798	9534.489369	3507.493475	7259.168574	19366.23274	16188.34805	11978.06455	16038.681	24677.96009	24791.50917	19630.32299	21155.70835
K00033	2296.056436	1369.633935	1410.280476	1217.791483	2502.581115	528.5274318	2276.76894	1512.410444	3315.789025	4023.310565	1792.728441	6700.303649	1403.11468	367.7629353	897.9071829	572.4254545	482.9562371	3415.092684	2245.787398	2941.743203	1063.070519	4148.593923	1503.466633	5573.191743	25831.80842	8226.227855	15169.04019	12844.26745	1396.596779	6552.002389	9388.895772	2832.105524	10147.41954	1288.864397	7116.949029	4802.55999	10905.24426	17649.02246	3684.521932	12274.74119	1073.587714	3907.028894	1602.228169	933.2187987	1018.571225	1460.119428	734.7234576	1074.008571	1036.023803	640.8827381	1163.606506	1267.683452	2521.099539	2055.641593	2129.488595	3908.965649	1891.994054	442.7485841	1049.004815	1457.485201	1326.75828	424.3432039	1795.467738	2515.326232	970.4118982	38649.4543	492.9108152	1042.364177	507.9536284	3616.58936	1390.892998	764.3824332	655.1194965	2734.546619	1300.641602	3131.163619	2340.040684	2350.839177	2543.717305	2823.644218	5208.358128	565.6882599	3446.708658	8785.645941	12036.15412	5908.9415	3544.283267	18808.75778	17865.88142	8550.070938	18551.36471
K00034	0.545454545	0	0	0	0	5.5	0	1.012727273	0.67	0	0	0	0.145454545	0	0	0	0	0	0	0	0	0	0.545454545	7	0	4226.605455	0.745454545	0	0	1.218181818	0	20.48571429	0	11.48571429	3	0	0	0.5	0	0	0	0	5.17	0.032727273	0	1.628571429	0	0	0	0	0	0	0	0	0	0	0	1.33	0.67	0	0	0	4.228571429	0	0	0	0	0	0	0	0.428571429	1.371428571	0	12.66	0	0	0	0.942857143	0	2.5	0	10.67	0	28.96181818	0	9.657142857	36.5	5.67	6.165	0.090909091	0
K00036	2276.856436	1251.688935	1384.364048	1159.141483	2433.206115	510.0724318	2214.06894	1476.681644	3283.345454	3965.481708	1731.678441	6703.842449	1401.663115	341.8129353	667.1014686	572.4254545	482.9562371	3411.792684	2202.954541	2936.059403	1054.220519	4142.743923	1470.016633	5568.052458	25217.55675	3696.7674	15129.19029	12575.16745	1243.951779	6487.828096	8735.371257	2388.170524	9921.901446	1017.50654	7116.253473	4771.788562	10221.60087	17578.01366	3630.85336	11933.93733	1058.812714	3904.766894	1591.653169	930.4587987	981.6182251	1379.644428	720.1663147	1065.383571	948.7238029	507.7577381	1107.931506	1145.562024	2450.164539	1955.201593	1944.860024	3615.870649	1877.669054	442.7485841	1028.994586	1457.185201	1319.026852	413.6182039	1777.317738	2393.297374	941.9761839	38654.5843	492.9108152	927.9891775	429.9536284	3529.405788	1331.542998	719.9074332	650.2114965	2731.450905	1194.380887	3120.813619	1966.025255	2252.942748	2465.867305	2757.764218	5072.124785	511.0882599	3052.706515	8458.839122	11991.97912	5843.270072	3514.299467	18809.11778	17802.58142	8375.654827	18550.31471
K00039	130	147.6683333	134.335	116.165	442.335	58.165	358	224.5	504	508.5	240.335	1099.835	197	45.5	81.5	12.5	23.165	528.665	163.5	428.835	149	643.335	205.5	800.335	3822.165	671.165	2423.835	2533	112.335	443.335	789	130.665	1558	15.665	1234.501667	978.835	1726.833333	3344.835	620.5016667	2187.665	175.165	540.335	71.335	132.5	94	99.5	62	139.335	133.335	40.665	101.665	202.165	354.165	297.5	270.165	228.665	280.5	13.5	63	93.665	78.5	16	254.335	332.5	127.665	6280.665	57.5	108.665	21.835	196.835	199	42	30.335	326	153.335	173.335	248.665	258.335	374.5	379.335	623.835	85.165	489.5	1550.665	2097.67	770	480.835	2951.5	2693	1297.835	3247.665
K00040	3928.71724	1662.930952	1998.34619	1915.035714	4274.483452	1104.577024	3533.559762	2594.552608	7911.524286	3168.332381	2395.323571	6850.502738	1974.901786	1060.188452	1718.28631	67.155	963.8875	4912.856905	2077.070357	3883.239286	6926.793929	4919.218095	3947.82355	24098.2281	27366.26905	5266.928452	18549.47345	21392.86643	5729.115	12274.60429	11267.00405	6444.574524	15158.52143	2425.917024	11046.42321	8701.403929	14138.09488	17727.80798	7132.152143	21278.75976	3075.188571	3818.148333	3280.965119	3537.587846	11538.30062	4203.999762	2485.92119	5803.977619	3180.569881	5852.246667	2451.953452	1821.892024	2731.534048	5068.366071	3662.799881	6124.926786	5012.995714	6293.387143	2546.697619	3540.332024	3566.836786	1636.942381	6323.377738	5497.952976	5644.06	38697.81333	5136.060952	4422.769286	771.1341667	4184.736548	4172.277619	17096.64226	3768.567762	4265.676667	5774.94119	4498.410595	5092.929	2467.432143	6704.232381	5482.344167	6590.459167	1491.605357	5681.524048	16951.2606	15519.76036	7201.054167	2863.094167	19626.53143	20057.32357	11487.1165	18879.2325
K00041	2775.888074	1388.140952	1709.477619	1523.800714	3411.914286	1020.204524	2943.196429	1952.783442	4282.314524	2557.713571	1758.763571	5555.973571	1304.442619	728.712619	1509.407857	43.665	234.865	3786.941905	1822.250714	2870.295952	4187.311429	3860.901429	2442.116883	16567.13571	21310.94905	3214.714286	16034.60929	13989.94143	4978.333333	5276.565952	9655.874762	1807.254524	9807.307857	1483.327381	6870.184048	6246.01119	8559.729524	12940.52048	3378.140714	16681.78595	2256.678571	3247.25	1159.584286	1928.007013	1604.002619	3274.604762	2322.828333	3516.264286	1461.034048	758.8266667	1784.365952	1230.245952	2158.182381	3359.868571	2742.457619	3870.030952	3437.750714	1226.207143	1847.382381	1535.307857	2286.210714	736.5407143	2440.693571	5146.446667	2694.117381	32411.27	3411.532619	2151.144286	644.0633333	3699.784286	1974.932619	1135.386429	609.9214286	1915.910714	2480.696905	3354.058095	1347.971429	2042.861905	4065.482381	2557.95	5859.66381	859.9228571	3998.61619	7704.023095	12712.60786	6277.893095	2100.053333	16020.42143	16757.92857	7906.127338	15587.435
K00042	3642.433955	1648.084619	1972.439429	1382.4505	2854.0095	678.4883571	2807.428258	1877.736275	7106.951357	3273.51869	2047.879286	6898.768571	1943.892873	857.6229524	2210.436643	87.11333333	1019.633333	4308.118429	3081.755738	3536.614643	4227.334024	5053.084571	2958.75455	13889.58819	29512.03114	11375.74183	18581.13173	18528.6951	5758.412357	12040.46194	15698.35619	6718.352214	14978.62288	2218.733071	10661.61396	7777.15869	15019.2302	19061.28714	6896.739595	17203.86202	2584.124071	4039.435	5251.288405	3432.10718	11892.58826	3544.967381	1037.448429	3968.345571	2706.546833	5934.359738	2311.001881	1376.002429	4194.759595	4706.808595	4572.013976	5462.979262	3954.200714	5919.512905	2181.122905	3742.312738	3121.058857	4768.727929	5710.327286	2429.558952	4108.34819	38717.61964	2933.225357	3141.744119	1415.741286	4048.174405	4233.28381	17292.41729	4020.149167	4882.617143	4706.284881	6885.357333	5729.462024	6148.472619	4954.974881	6567.188595	6718.870119	1901.389738	5415.683714	16506.63514	13100.92907	7256.445024	12092.75236	23559.08757	18485.27588	11287.94409	18776.20814
K00043	130	138.335	134.335	116.165	442.335	58.165	358	224.5	504	508.5	240.335	1099.835	197	45.5	81.5	12.5	23.165	528.665	163.5	428.835	149	643.335	205.5	800.335	3822.165	671.165	2423.835	2533	112.335	443.335	789	130.665	1558	15.665	1227.835	978.835	1675.5	3344.835	613.835	2181.665	175.165	540.335	71.335	132.5	94	99.5	62	133.335	133.335	43.95071429	101.665	202.165	354.165	297.5	270.165	228.665	280.5	13.5	63	93.665	78.5	16	254.335	332.5	127.665	6280.665	57.5	108.665	21.835	196.835	199	42	30.335	326	153.335	173.335	248.665	258.335	374.5	379.335	623.835	85.165	489.5	1550.665	2097.67	770	480.835	2963.389524	2693	1297.835	3247.870714
K00045	130	138.335	134.335	116.165	442.335	58.165	358	224.5	504	508.5	240.335	1099.835	197	45.5	81.5	12.5	23.165	528.665	163.5	428.835	149	643.335	205.5	800.335	3822.165	671.165	2423.835	2533	112.335	443.335	789	130.665	1558	15.665	1227.835	978.835	1675.5	3354.005	613.835	2181.665	176.495	540.335	71.335	132.5	94	99.5	62	133.335	133.335	40.665	106.665	202.165	354.165	297.5	270.165	228.665	280.5	13.5	63	93.665	78.5	16	254.335	332.5	127.665	6280.665	57.5	108.665	21.835	196.835	199	42	30.335	326	153.335	173.335	248.665	258.335	374.5	380.665	623.835	85.165	489.5	1550.665	2097.67	770	480.835	2955.83	2693	1297.835	3247.665
K00046	481.165	284.165	320.505	432.58	1215.005	485.25	1273.925	491.415	1854.745	521.165	523.5	1118.25	258.495	474.665	116.415	15.165	33.83	1020.745	267.165	747.92	2458.91	868.665	1117.83	9304.255	4209.165	698.085	2514.5	5662.17	1761.335	2134.59	1419.75	945.25	2712.835	990.25	1696.5	2738.17	1708.75	3490.345	843.33	9136	937.245	546.085	475.835	1003.16	797.085	1369.75	510.165	2240.755	475.92	454.255	998.58	490	398.165	896.17	1247.745	692.415	1603.995	531.25	292.75	127.33	748.165	164.585	623.17	2909.42	1416	6285.165	2818.085	1592.665	21.835	367.585	738.085	444.085	128.085	360.585	1517.67	377.585	306.995	322.835	1540	618.585	1289.165	408.415	1511.25	2470.58	4653.835	772.585	483.085	2963.08	4452	1864	3395.5
K00048	1675.445536	332.8397024	637.6395238	818.2807143	1792.101786	742.0128571	1355.231429	1124.376964	4914.079286	470.2944643	708.4735714	304.3910714	915.6292857	804.5430357	791.2246429	232.835	900.20875	1831.318571	1024.89619	1009.709286	6127.505179	799.9314286	2541.460179	19878.37518	2674.324881	1472.625536	620.7830357	9402.368512	5489.557083	9291.455536	1204.239048	6843.190357	5453.654762	2680.799107	4435.145298	4826.921429	5087.915714	3084.29256	3492.393393	10201.72101	2176.038988	188.2075	2814.621786	3600.451786	11775.26812	2909.882679	1924.672857	5023.151786	2146.140714	5583.675417	1964.168452	638.5441071	521.4344643	3696.975238	1661.667798	2515.297619	3307.966964	7263.817143	2234.084702	2903.419107	3171.566786	1344.688214	5193.808571	2888.09381	5121.62125	435.9475	4830.706369	4087.285536	658.2670833	875.7132143	2999.156786	17193.79393	3928.785179	2838.97875	4983.653274	5735.778095	4322.79775	472.0571429	4065.214881	3051.59125	2709.889583	1074.239107	3005.856964	9042.108929	4240.117857	161.0516667	231.8391667	524.0735119	3359.554821	3663.591429	243.04
K00049	149.2	275.66	157.2266667	174.815	514.11	78.30285714	427.5948768	261.7157143	537.6878571	508.5	302.185	1104.069286	198.8265657	71.45	92.75	12.5	23.415	531.965	174	434.76	160.65	650.1964286	238.95	808.91	4096.893333	4974.295455	2868.599185	2819.585238	286.9933333	512.5607215	974.5004762	140.49	1809.42381	20.69	1248.230556	1013.260714	1731.707077	3390.974167	677.9745238	2396.444167	190.0628571	545.8364286	95.21	138.295	148.2715476	183.5835714	67.90285714	152.46	222.435	253.1466667	163.8066667	348.315	706.14	401.5695238	424.8983333	527.0733333	295.1507143	16.5	76.19166667	94.41357143	88.80714286	26.725	274.8107143	412.8780952	175.545	6285.522143	65.23333333	226.69	120.5683333	255.26	232.15	103.475	37.443	326	261.3536905	233.5641667	256.1221429	744.4	486.432381	687.6664286	740.0919048	141.765	614.225	1907.991818	2167.470952	996.5666667	774.7061905	2961.262857	2823.565714	1492.951468	3340.315
K00050	149.2	275.66	157.2266667	174.815	514.11	78.30285714	427.5948768	261.7157143	537.6878571	508.5	302.185	1104.069286	198.8265657	71.45	92.75	12.5	23.415	531.965	174	434.76	160.65	650.1964286	238.95	808.91	4096.893333	4974.295455	2868.599185	2819.585238	286.9933333	512.5607215	974.5004762	140.49	1809.42381	20.69	1248.230556	1013.260714	1731.707077	3390.974167	677.9745238	2396.444167	190.0628571	545.8364286	95.21	138.295	148.2715476	183.5835714	67.90285714	152.46	222.435	253.1466667	163.8066667	348.315	706.14	401.5695238	424.8983333	527.0733333	295.1507143	16.5	76.19166667	94.41357143	88.80714286	26.725	274.8107143	412.8780952	175.545	6285.522143	65.23333333	226.69	120.5683333	255.26	232.15	103.475	37.443	326	261.3536905	233.5641667	256.1221429	744.4	486.432381	687.6664286	740.0919048	141.765	614.225	1907.991818	2167.470952	996.5666667	774.7061905	2961.262857	2823.565714	1492.951468	3340.315
K00052	6975.037466	4060.425561	3911.777669	4353.984749	5400.282128	3582.201614	7153.482621	4863.513609	12448.05631	4871.126183	3774.018113	8007.571544	4171.909523	3444.709118	3258.21671	2192.347288	3023.26928	5962.143563	5152.847731	5117.128374	10208.18585	6258.842188	5632.341132	35281.29395	48455.37742	21164.54085	46906.73441	32482.88215	21697.88731	32061.55307	25912.6909	13763.61207	32002.8176	5711.194096	17160.24907	14281.14642	19123.02415	28596.57292	18675.11253	31527.50392	7317.690037	13126.5792	12511.84974	10381.75901	15594.49291	11542.14368	3730.976652	9137.555486	5580.343528	9810.08992	10190.84621	7393.781776	13341.07066	12544.67356	9606.451163	9315.396814	8050.163459	12814.33186	7420.060738	10524.35639	7250.911078	10226.05771	10370.30614	9837.179623	9183.720179	40294.10418	10600.27306	9810.786463	12921.05995	5981.005656	11979.63035	24790.00687	8606.431784	7985.772106	8941.584033	19237.45424	10242.34617	13314.72388	9183.680126	10097.3043	11403.83822	4476.120406	9254.02872	26577.56607	20527.38492	16054.77	17000.53883	25488.10695	27089.03051	23016.73778	22489.56357
K00053	6972.287466	4006.508061	3848.277669	4316.564749	5400.282128	3552.531614	7152.815121	4863.513609	12441.38631	4855.126183	3768.348113	7963.969544	4164.409523	3245.041118	2970.612004	2194.345288	2946.66728	5881.813563	4978.847731	5077.298374	10015.85585	6258.842188	5538.871132	35272.76219	46555.63242	21152.91135	46874.40441	32193.94765	21651.13731	30771.39057	25594.5259	13274.61207	31441.47489	5648.696096	17050.22107	14279.74442	19108.1784	28360.15242	18672.11003	31452.04442	6750.860037	13116.0812	12386.10424	10220.42151	15439.65291	11295.05368	3719.976652	8891.467251	5562.013528	9791.08992	10131.91421	7379.281776	12329.65566	12146.12195	9403.237045	9104.066814	8015.833459	12816.53386	7356.390738	10505.35639	7229.911078	10163.55771	10331.47614	9813.179623	9149.380179	40294.10418	10600.27306	9785.786463	12913.55995	5889.645656	11785.39682	24522.50687	8591.829784	7993.742106	8724.831533	19226.55424	10213.74817	13242.47388	9099.610626	10097.3043	10772.43292	4471.120406	8370.85872	26566.39857	20074.52081	15985.4375	16995.20633	25260.02445	27090.50001	22353.21037	22496.05557
K00054	62.5	48.21428571	32.5	8.5	4	104.5	93.46059113	2	43.57142857	3.5	5.864285714	24.54428571	3.401428571	5.714285714	1.571428571	0	0	3.571428571	85.28571429	9.357142857	39.97285714	16.85714286	27.17142857	266.4285714	134.8657143	70	3226.67	267.0595238	374.3128571	90.5	1123.5	2	335.5238095	11.5	10.59857143	51.45571429	66.18231527	263.5271429	289	184.33	4.115714286	40.09857143	331.0985714	18.71428571	3.285714286	58.22857143	81.40142857	189.4285714	25	62.64285714	9.285714286	48.5	170.0714286	6.428571429	12.42857143	66.00142857	0.52	59.09857143	41.35714286	20	105.7142857	170.5714286	50	222.5	55.52714286	6.5	122.4728571	36.21428571	327.7142857	31	268.0985714	26.64285714	68	9.571428571	1.857142857	52.33	25.21428571	355.5	193.5	56.5	434.3585714	87.92857143	47.25857143	181.5271429	43.39428571	1579.214286	8.5	295.6428571	174	116.1157143	427.4014286
K00057	7703.682227	4538.866241	4228.818161	4966.924727	6061.418089	4207.881252	11425.50772	4997.609112	13521.62766	4974.696167	3827.947755	8667.642188	4265.410187	5649.761072	5018.934748	2204.133774	3094.946188	6215.304485	5221.162792	5053.637791	12128.23502	6638.690436	5957.308999	33867.97894	52372.83063	20712.15587	43645.42846	44627.98846	25329.32319	29261.62598	26256.55718	14256.87296	33064.02801	13757.48832	17642.18993	15179.75949	20698.42507	36977.20655	18611.52971	35063.88273	16185.51716	15621.06654	14140.19388	11437.04565	19491.6506	18090.38957	4075.00601	9799.225342	6917.611077	11610.4736	9271.645128	7516.338086	11994.70787	14988.3861	13621.86136	15812.53814	13126.26741	13598.89201	8667.508253	10711.00043	7748.995648	11765.66113	11350.51618	13588.43051	11521.85983	40502.26918	10593.50027	10298.55167	12708.36793	10024.14944	13218.16048	25555.35689	9017.962884	8811.032489	10914.64128	23498.60825	13615.01252	15813.86514	9811.072194	12334.16304	12648.31016	4608.573282	18241.85201	27209.00145	24183.96655	14040.69355	18211.81565	28100.4642	27749.52236	23050.47422	22613.61518
K00058	7737.717466	4929.192366	4637.860863	5026.023916	6235.646017	4209.846669	11827.82557	5192.168492	13464.75747	4902.886183	4161.801029	8206.600616	4270.432378	6218.406229	4374.239024	2195.443288	3070.414774	6293.561146	5174.502981	5216.707559	12409.40648	6673.18316	6251.510239	35458.19344	52260.40283	21428.90699	47772.84627	46300.18713	29232.63315	32871.03568	29017.59106	14205.60022	36100.87192	13898.41129	17558.68877	15894.22191	19311.12072	31508.41381	19114.34175	36277.60325	17481.4199	13133.47156	14003.81169	12098.2927	19774.27632	19580.82092	3992.563128	9486.947807	7026.481723	12013.05634	10956.41915	8089.730249	15683.98947	15497.64727	15280.14191	15689.46154	13318.91513	13791.62495	8327.034071	10704.09939	7677.055244	12000.49313	11422.86829	13137.07676	11062.86244	40464.33446	11597.48806	10598.19396	13422.43078	9928.58624	13323.86483	27244.03302	8811.639701	8549.426106	11083.13862	21560.22618	10453.90347	16390.50424	9814.272987	12341.66107	12151.84348	4992.820406	18453.14564	27816.06288	24753.7942	16568.72756	20406.54544	28219.31962	27838.52123	24409.99898	22592.99107
